Id,Label,topic,language,media_type,location,followers,popularity
TWI20250421001342,TWI20250421001342,AI/ML,English,Poll,Europe,910,0
TWI20250421001345,TWI20250421001345,AI/ML,English,Image,Asia,182,0
TWI20250421001346,TWI20250421001346,Entertainment,English,Text,Asia,38,0
TWI20250421001348,TWI20250421001348,Politics,Japanese,Image,Asia,244,0
TWI20250421001354,TWI20250421001354,Finance,Spanish,Link,Europe,296,0
TWI20250421001361,TWI20250421001361,Science,German,Text,North America,615,0
TWI20250421001362,TWI20250421001362,Fashion,English,Video,Europe,1737,0
TWI20250421001371,TWI20250421001371,Gaming,English,Link,North America,921,0
TWI20250421001373,TWI20250421001373,Sports,Spanish,Text,Asia,5834,1
TWI20250421001390,TWI20250421001390,Finance,English,Link,North America,168,0
TWI20250421001394,TWI20250421001394,Education,Arabic,Poll,Asia,584,0
TWI20250421001399,TWI20250421001399,Business,English,Link,South America,518,0
TWI20250421001405,TWI20250421001405,Fashion,French,Text,Europe,114216,0
TWI20250421001412,TWI20250421001412,Education,English,Text,Europe,572,0
TWI20250421001413,TWI20250421001413,Fashion,French,Poll,North America,661,0
TWI20250421001416,TWI20250421001416,Health,English,Text,Asia,628,0
TWI20250421001417,TWI20250421001417,AI/ML,Arabic,Image,North America,5,0
TWI20250421001420,TWI20250421001420,Food,English,Image,Europe,179,0
TWI20250421001422,TWI20250421001422,Health,English,Video,Asia,6678,0
TWI20250421001426,TWI20250421001426,Sports,English,Text,Asia,0,0
TWI20250421001429,TWI20250421001429,Business,English,Video,North America,1401,0
TWI20250421001431,TWI20250421001431,Business,English,Video,Oceania,6,0
TWI20250421001435,TWI20250421001435,Entertainment,English,Text,Europe,36,0
TWI20250421001437,TWI20250421001437,Fashion,English,Video,North America,363,0
TWI20250421001439,TWI20250421001439,Finance,English,Text,North America,1869,1
TWI20250421001443,TWI20250421001443,Politics,English,Text,Europe,4840,1
TWI20250421001446,TWI20250421001446,Science,English,Text,Europe,423,1
TWI20250421001447,TWI20250421001447,Business,English,Image,North America,6446,1
TWI20250421001450,TWI20250421001450,Business,Hindi,Image,Asia,11044,0
TWI20250421001454,TWI20250421001454,Gaming,Hindi,Text,Asia,1638,0
TWI20250421001456,TWI20250421001456,Sports,Arabic,Link,Asia,1325,1
TWI20250421001460,TWI20250421001460,Politics,English,Image,Europe,10,0
TWI20250421001463,TWI20250421001463,Fashion,Portuguese,Text,North America,1425,0
TWI20250421001469,TWI20250421001469,Fashion,English,Video,Asia,318,0
TWI20250421001473,TWI20250421001473,Entertainment,Spanish,Video,South America,941,0
TWI20250421001476,TWI20250421001476,AI/ML,English,Link,Asia,76,0
TWI20250421001479,TWI20250421001479,Entertainment,French,Text,North America,272,0
TWI20250421001484,TWI20250421001484,Entertainment,English,Video,North America,1933,0
TWI20250421001487,TWI20250421001487,Science,English,Text,Asia,756,0
TWI20250421001488,TWI20250421001488,Education,Portuguese,Link,Asia,9,0
TWI20250421001489,TWI20250421001489,Education,French,Image,South America,170,0
TWI20250421001491,TWI20250421001491,Sports,English,Text,Asia,48722,1
TWI20250421001492,TWI20250421001492,AI/ML,French,Video,Europe,4,0
TWI20250421001493,TWI20250421001493,Sports,English,Video,Europe,661,1
TWI20250421001494,TWI20250421001494,Health,Portuguese,Text,Asia,221,0
TWI20250421001497,TWI20250421001497,Technology,Arabic,Video,North America,3366,1
TWI20250421001498,TWI20250421001498,AI/ML,Chinese,Video,Asia,1455,0
TWI20250421001499,TWI20250421001499,Climate,Japanese,Text,North America,234,0
TWI20250421001502,TWI20250421001502,Finance,Spanish,Image,Europe,890,0
TWI20250421001506,TWI20250421001506,Finance,Spanish,Text,Asia,117,0
TWI20250421001507,TWI20250421001507,Technology,Spanish,Image,Europe,84685,1
TWI20250421001512,TWI20250421001512,Food,English,Link,Unknown,4292,1
TWI20250421001513,TWI20250421001513,Gaming,Portuguese,Image,Asia,11,0
TWI20250421001518,TWI20250421001518,Technology,English,Poll,Europe,722856,1
TWI20250421001519,TWI20250421001519,Sports,Japanese,Text,Europe,193,0
TWI20250421001521,TWI20250421001521,Business,English,Link,North America,87998,1
TWI20250421001522,TWI20250421001522,Business,Hindi,Text,Asia,95,0
TWI20250421001527,TWI20250421001527,Politics,Arabic,Text,North America,74,0
TWI20250421001535,TWI20250421001535,Fashion,English,Text,Asia,42,0
TWI20250421001536,TWI20250421001536,Gaming,English,Text,Oceania,156,0
TWI20250421001545,TWI20250421001545,Gaming,Korean,Image,Oceania,7898,1
TWI20250421001547,TWI20250421001547,Technology,Hindi,Poll,North America,1498,0
TWI20250421001555,TWI20250421001555,Gaming,Spanish,Video,Europe,3151,0
TWI20250421001556,TWI20250421001556,Entertainment,Arabic,Poll,North America,6888,0
TWI20250421001561,TWI20250421001561,Sports,Hindi,Video,Europe,2014,0
TWI20250421001569,TWI20250421001569,Business,English,Image,North America,784,0
TWI20250421001575,TWI20250421001575,Sports,English,Image,North America,2987,0
TWI20250421001584,TWI20250421001584,Food,English,Image,North America,98,0
TWI20250421001589,TWI20250421001589,AI/ML,English,Image,Asia,7816,1
TWI20250421001591,TWI20250421001591,Technology,Korean,Image,Asia,381,0
TWI20250421001598,TWI20250421001598,Science,Korean,Text,North America,0,0
TWI20250421001599,TWI20250421001599,Education,English,Text,North America,211,0
TWI20250421001603,TWI20250421001603,Health,Spanish,Text,North America,3870,0
TWI20250421001605,TWI20250421001605,Technology,English,Video,Asia,0,0
TWI20250421001611,TWI20250421001611,Education,Spanish,Image,Unknown,163,0
TWI20250421001615,TWI20250421001615,Climate,Portuguese,Video,Europe,17,0
TWI20250421001616,TWI20250421001616,Technology,Chinese,Text,Asia,428,0
TWI20250421001621,TWI20250421001621,Health,English,Link,Europe,137,0
TWI20250421001622,TWI20250421001622,Gaming,Spanish,Video,North America,1627,0
TWI20250421001627,TWI20250421001627,AI/ML,French,Text,North America,36237,1
TWI20250421001631,TWI20250421001631,Politics,Spanish,Image,Asia,19,0
TWI20250421001634,TWI20250421001634,Climate,Hindi,Text,South America,917446,1
TWI20250421001637,TWI20250421001637,Technology,Spanish,Image,North America,48,0
TWI20250421001645,TWI20250421001645,Gaming,Portuguese,Text,Africa,1273,0
TWI20250421001651,TWI20250421001651,Education,German,Image,North America,44,0
TWI20250421001659,TWI20250421001659,Fashion,Spanish,Image,Europe,124,0
TWI20250421001663,TWI20250421001663,Fashion,English,Image,North America,61,0
TWI20250421001672,TWI20250421001672,Gaming,Japanese,Image,North America,32668,1
TWI20250421001673,TWI20250421001673,Science,English,Image,Asia,61132,0
TWI20250421001677,TWI20250421001677,Health,French,Image,North America,448,0
TWI20250421001681,TWI20250421001681,AI/ML,Spanish,Poll,Asia,101,0
TWI20250421001687,TWI20250421001687,Politics,English,Poll,Europe,31,0
TWI20250421001693,TWI20250421001693,Food,English,Text,Asia,20,0
TWI20250421001695,TWI20250421001695,Education,English,Text,Europe,2152,0
TWI20250421001696,TWI20250421001696,Climate,English,Video,Asia,1489,1
TWI20250421001698,TWI20250421001698,Technology,English,Text,North America,222,0
TWI20250421001699,TWI20250421001699,Food,Chinese,Text,Asia,62,0
TWI20250421001703,TWI20250421001703,Fashion,Spanish,Text,North America,199,0
TWI20250421001704,TWI20250421001704,Climate,English,Text,North America,187,0
TWI20250421001709,TWI20250421001709,Business,German,Image,Asia,330,0
TWI20250421001712,TWI20250421001712,Travel,English,Image,North America,85,0
TWI20250421001713,TWI20250421001713,Business,English,Video,Oceania,58,0
TWI20250421001718,TWI20250421001718,Health,Japanese,Text,North America,42961,0
TWI20250421001720,TWI20250421001720,Travel,Portuguese,Image,North America,16,0
TWI20250421001723,TWI20250421001723,Science,Portuguese,Image,North America,29,0
TWI20250421001730,TWI20250421001730,Travel,English,Text,Europe,43897,1
TWI20250421001732,TWI20250421001732,Science,Chinese,Text,North America,804,0
TWI20250421001735,TWI20250421001735,Fashion,Korean,Poll,Asia,1349,0
TWI20250421001736,TWI20250421001736,Science,Spanish,Text,Oceania,469,1
TWI20250421001737,TWI20250421001737,Food,English,Text,Asia,666,1
TWI20250421001740,TWI20250421001740,Climate,English,Text,North America,21050,1
TWI20250421001744,TWI20250421001744,AI/ML,English,Video,North America,49,0
TWI20250421001748,TWI20250421001748,Health,English,Image,North America,76801,0
TWI20250421001757,TWI20250421001757,Business,English,Video,North America,180,0
TWI20250421001759,TWI20250421001759,Business,Chinese,Text,Asia,120,0
TWI20250421001761,TWI20250421001761,Technology,English,Image,North America,30,0
TWI20250421001767,TWI20250421001767,Health,Spanish,Text,Europe,75,0
TWI20250421001770,TWI20250421001770,Entertainment,Japanese,Text,North America,2157,0
TWI20250421001772,TWI20250421001772,Health,Spanish,Image,North America,25,0
TWI20250421001773,TWI20250421001773,AI/ML,English,Video,Oceania,371,0
TWI20250421001777,TWI20250421001777,AI/ML,English,Link,Africa,1179,0
TWI20250421001783,TWI20250421001783,Business,English,Text,Asia,2458,0
TWI20250421001785,TWI20250421001785,Gaming,English,Link,Asia,386,0
TWI20250421001787,TWI20250421001787,Health,English,Image,Asia,440,0
TWI20250421001799,TWI20250421001799,Science,English,Link,Asia,480,0
TWI20250421001807,TWI20250421001807,Travel,Chinese,Image,Asia,23773,1
TWI20250421001808,TWI20250421001808,Climate,English,Text,North America,6375,0
TWI20250421001809,TWI20250421001809,Gaming,English,Video,North America,6845,0
TWI20250421001813,TWI20250421001813,AI/ML,Spanish,Image,Europe,25,0
TWI20250421001814,TWI20250421001814,Politics,English,Link,North America,355,0
TWI20250421001816,TWI20250421001816,Climate,Spanish,Text,Asia,26,0
TWI20250421001817,TWI20250421001817,Business,English,Text,Europe,607,0
TWI20250421001824,TWI20250421001824,Science,Portuguese,Video,Europe,363,0
TWI20250421001828,TWI20250421001828,Politics,French,Text,Europe,57,0
TWI20250421001837,TWI20250421001837,Education,English,Image,Asia,4253,0
TWI20250421001839,TWI20250421001839,Food,English,Image,South America,10,0
TWI20250421001841,TWI20250421001841,Sports,English,Image,Asia,1253,0
TWI20250421001854,TWI20250421001854,Health,English,Image,Europe,3243,0
TWI20250421001856,TWI20250421001856,Science,Spanish,Link,North America,20961,1
TWI20250421001857,TWI20250421001857,Technology,Portuguese,Image,North America,137,0
TWI20250421001864,TWI20250421001864,AI/ML,English,Image,North America,238,0
TWI20250421001865,TWI20250421001865,Science,Spanish,Text,Asia,443,0
TWI20250421001868,TWI20250421001868,Business,Korean,Text,Europe,8099,1
TWI20250421001869,TWI20250421001869,Finance,English,Text,North America,3979,0
TWI20250421001872,TWI20250421001872,Health,English,Poll,North America,374,0
TWI20250421001874,TWI20250421001874,Finance,English,Video,North America,274,0
TWI20250421001880,TWI20250421001880,Food,English,Image,Asia,11518,0
TWI20250421001885,TWI20250421001885,Entertainment,Japanese,Text,Europe,42,0
TWI20250421001889,TWI20250421001889,Travel,Arabic,Link,South America,3593,1
TWI20250421001891,TWI20250421001891,Food,Portuguese,Image,North America,968,0
TWI20250421001895,TWI20250421001895,Health,French,Text,North America,254,0
TWI20250421001898,TWI20250421001898,Politics,German,Text,Asia,2359,1
TWI20250421001903,TWI20250421001903,Education,English,Text,Europe,7583,0
TWI20250421001905,TWI20250421001905,Politics,French,Text,Asia,1121,0
TWI20250421001908,TWI20250421001908,Business,English,Text,North America,9,0
TWI20250421001909,TWI20250421001909,Sports,English,Video,North America,34029,0
TWI20250421001910,TWI20250421001910,Fashion,English,Video,South America,14178,0
TWI20250421001911,TWI20250421001911,Politics,English,Text,Europe,15514,1
TWI20250421001912,TWI20250421001912,Finance,English,Poll,Asia,56,0
TWI20250421001916,TWI20250421001916,Food,English,Text,North America,630,0
TWI20250421001926,TWI20250421001926,Fashion,English,Image,Europe,10563,0
TWI20250421001932,TWI20250421001932,Sports,English,Video,North America,7340,0
TWI20250421001933,TWI20250421001933,Climate,English,Text,Asia,10,0
TWI20250421001937,TWI20250421001937,Sports,English,Image,Europe,2,0
TWI20250421001940,TWI20250421001940,Business,German,Text,Asia,17,0
TWI20250421001957,TWI20250421001957,Politics,English,Text,North America,3427,0
TWI20250421001963,TWI20250421001963,Sports,English,Image,Asia,4978,1
TWI20250421001964,TWI20250421001964,Travel,English,Text,North America,15145,1
TWI20250421001969,TWI20250421001969,Politics,English,Video,Asia,83,0
TWI20250421001974,TWI20250421001974,AI/ML,English,Text,Europe,9,0
TWI20250421001979,TWI20250421001979,Entertainment,English,Link,Africa,325,0
TWI20250421001980,TWI20250421001980,Health,English,Image,Europe,19,0
TWI20250421001981,TWI20250421001981,Food,Spanish,Text,Asia,142,0
TWI20250421001988,TWI20250421001988,Science,French,Poll,Europe,7,0
TWI20250421001995,TWI20250421001995,Gaming,English,Text,North America,4445,0
TWI20250421001996,TWI20250421001996,Entertainment,Arabic,Image,North America,6690,1
TWI20250421001999,TWI20250421001999,AI/ML,English,Video,Europe,98,0
TWI20250421002000,TWI20250421002000,Sports,English,Text,Asia,28,0
TWI20250421002003,TWI20250421002003,Business,English,Image,Europe,205,0
TWI20250421002007,TWI20250421002007,Politics,German,Video,Oceania,336,0
TWI20250421002011,TWI20250421002011,Gaming,French,Text,North America,426053,1
TWI20250421002012,TWI20250421002012,Technology,French,Text,Asia,79,0
TWI20250421002013,TWI20250421002013,Finance,Spanish,Video,South America,60432,1
TWI20250421002014,TWI20250421002014,Business,German,Poll,Asia,675,0
TWI20250421002015,TWI20250421002015,Entertainment,Portuguese,Image,Asia,168,0
TWI20250421002016,TWI20250421002016,Climate,Hindi,Image,Asia,753,0
TWI20250421002018,TWI20250421002018,Business,Spanish,Link,North America,712,0
TWI20250421002020,TWI20250421002020,Science,Spanish,Video,North America,86,0
TWI20250421002021,TWI20250421002021,Business,French,Image,Europe,410,0
TWI20250421002023,TWI20250421002023,Education,Arabic,Text,North America,237,0
TWI20250421002026,TWI20250421002026,Fashion,English,Video,North America,11720,0
TWI20250421002032,TWI20250421002032,AI/ML,Hindi,Text,North America,14083,1
TWI20250421002042,TWI20250421002042,Technology,English,Image,North America,77,0
TWI20250421002044,TWI20250421002044,Sports,English,Text,Asia,395,0
TWI20250421002045,TWI20250421002045,Sports,Japanese,Video,North America,595,0
TWI20250421002048,TWI20250421002048,Technology,Hindi,Image,North America,41,0
TWI20250421002054,TWI20250421002054,Gaming,Portuguese,Text,Europe,46,0
TWI20250421002056,TWI20250421002056,Education,Spanish,Image,Europe,25716,1
TWI20250421002057,TWI20250421002057,Finance,Portuguese,Video,Asia,187,0
TWI20250421002069,TWI20250421002069,Politics,English,Text,North America,178,0
TWI20250421002070,TWI20250421002070,Science,English,Link,Europe,38,0
TWI20250421002072,TWI20250421002072,Education,English,Video,Europe,13,0
TWI20250421002075,TWI20250421002075,Politics,English,Text,Europe,141,0
TWI20250421002082,TWI20250421002082,Gaming,French,Video,Asia,1684,1
TWI20250421002087,TWI20250421002087,Health,English,Video,North America,30051,1
TWI20250421002088,TWI20250421002088,Entertainment,Spanish,Text,Oceania,2946,0
TWI20250421002094,TWI20250421002094,AI/ML,English,Text,Asia,0,0
TWI20250421002099,TWI20250421002099,Health,French,Image,Europe,4897,0
TWI20250421002104,TWI20250421002104,Finance,English,Text,Africa,13,0
TWI20250421002110,TWI20250421002110,Travel,Portuguese,Link,Europe,7449,0
TWI20250421002112,TWI20250421002112,Science,English,Text,North America,20706,1
TWI20250421002116,TWI20250421002116,Technology,Portuguese,Image,Europe,57,0
TWI20250421002119,TWI20250421002119,Sports,English,Image,Asia,13,0
TWI20250421002127,TWI20250421002127,AI/ML,Japanese,Link,North America,155,0
TWI20250421002133,TWI20250421002133,Gaming,English,Video,North America,368,0
TWI20250421002137,TWI20250421002137,Education,English,Text,Europe,1537,1
TWI20250421002143,TWI20250421002143,Food,English,Text,Asia,230,0
TWI20250421002146,TWI20250421002146,Science,English,Link,Europe,1,0
TWI20250421002155,TWI20250421002155,Technology,English,Poll,South America,5,0
TWI20250421002156,TWI20250421002156,Politics,Spanish,Image,Asia,3450,0
TWI20250421002157,TWI20250421002157,Business,Portuguese,Video,North America,5853,1
TWI20250421002158,TWI20250421002158,Fashion,English,Text,North America,1106,0
TWI20250421002161,TWI20250421002161,Health,French,Image,Asia,6,0
TWI20250421002167,TWI20250421002167,Technology,English,Text,North America,183,0
TWI20250421002168,TWI20250421002168,Travel,Portuguese,Image,Oceania,7,0
TWI20250421002169,TWI20250421002169,AI/ML,English,Image,Asia,83,0
TWI20250421002171,TWI20250421002171,Fashion,English,Image,Unknown,66,0
TWI20250421002178,TWI20250421002178,Gaming,Spanish,Image,North America,1017,0
TWI20250421002179,TWI20250421002179,Entertainment,English,Text,Europe,14488,1
