Id,topic,language,media_type,location,followers,popularity,user_id,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class
FAC20250428004309,Technology,English,Video,South America,3517,0,user_360379,149,454,7,0.325978,0.353973,12340.307363,0.002898,0.002898,0.000195,0,15
FAC20250428004319,Climate,French,Text,North America,870,0,user_249553,43,129,9,0.285741,0.303368,10800.322765,0.002141,0.002141,0.000106,0,17
FAC20250428004321,AI/ML,English,Text,Asia,28428,1,user_172292,132,397,8,0.329174,0.358659,18472.932942,0.013195,0.013195,0.000147,0,9
FAC20250428004339,Business,English,Image,Asia,94,0,user_316134,181,546,7,0.332684,0.363647,17598.205373,0.004847,0.004847,0.000204,0,1
FAC20250428004349,Finance,Hindi,Link,Europe,10752,1,user_352740,4,12,8,0.241862,0.249574,415.430705,0.000003,0.000003,0.000039,0,14
FAC20250428004356,Politics,English,Text,North America,2157,0,user_158776,219,665,8,0.342208,0.377184,12292.908802,0.027789,0.027789,0.000218,0,9
FAC20250428004412,AI/ML,English,Link,Europe,3043,0,user_249369,71,214,8,0.314563,0.335924,15173.659249,0.001422,0.001422,0.000134,0,14
FAC20250428004443,Finance,English,Image,Europe,95,0,user_81237,154,466,8,0.332141,0.361923,7655.517101,0.004007,0.004007,0.000169,0,1
FAC20250428004444,AI/ML,English,Text,North America,64,0,user_185559,165,497,8,0.334,0.365538,11408.835037,0.017359,0.017359,0.000168,0,9
FAC20250428004460,Sports,English,Text,Asia,739,0,user_387622,215,650,8,0.343522,0.378112,19404.891682,0.026959,0.026959,0.000216,0,9
FAC20250428004466,Entertainment,English,Text,Asia,384,0,user_152358,245,748,8,0.343349,0.379345,10125.476777,0.039309,0.039309,0.000231,0,9
FAC20250428004475,Science,Portuguese,Image,Asia,207,0,user_156718,29,87,9,0.281231,0.296333,4332.109276,0.000076,0.000076,0.000089,0,1
FAC20250428004494,Technology,English,Text,Europe,614,0,user_79811,227,690,8,0.344892,0.380183,17314.561594,0.03028,0.03028,0.000223,0,15
FAC20250428004510,Food,English,Image,South America,119,0,user_25811,183,561,8,0.334104,0.365397,9137.333515,0.005483,0.005483,0.000197,0,1
FAC20250428004516,Fashion,English,Image,North America,119,0,user_406820,188,570,8,0.333925,0.365437,10340.332691,0.005531,0.005531,0.000201,0,1
FAC20250428004527,Finance,Portuguese,Text,Europe,511,0,user_483034,51,154,9,0.290007,0.308445,6436.536513,0.003205,0.003205,0.000108,0,7
FAC20250428004532,Science,Korean,Text,Oceania,243,1,user_44675,19,59,9,0.277086,0.292045,830.941396,0.000462,0.000462,0.000065,0,9
FAC20250428004537,Technology,English,Text,Asia,36,0,user_112088,141,425,8,0.331336,0.361499,6199.023459,0.015526,0.015526,0.000144,0,15
FAC20250428004543,Politics,English,Text,Asia,833,0,user_453973,229,694,8,0.343427,0.378873,14789.250908,0.03074,0.03074,0.000228,0,9
FAC20250428004544,Climate,Korean,Video,North America,388,0,user_277186,12,36,8,0.267266,0.278297,1293.350069,0.000084,0.000084,0.000051,0,17
FAC20250428004546,Entertainment,Spanish,Video,North America,659,0,user_280115,48,145,8,0.28333,0.300001,7882.982653,0.000111,0.000111,0.000143,0,13
FAC20250428004557,Gaming,German,Image,Asia,3741,0,user_477764,15,45,9,0.267962,0.282099,2454.828974,0.000062,0.000062,0.00007,0,1
FAC20250428004559,Fashion,English,Text,Europe,508,0,user_477418,240,728,8,0.343789,0.379613,18229.818859,0.033418,0.033418,0.000237,0,0
FAC20250428004612,AI/ML,English,Video,North America,141,0,user_148669,120,362,7,0.323607,0.349593,16623.154712,0.002194,0.002194,0.000168,0,13
FAC20250428004617,Science,English,Image,North America,9,0,user_176037,84,253,8,0.32116,0.345994,5010.192436,0.001583,0.001583,0.000106,0,1
FAC20250428004620,Entertainment,Spanish,Text,North America,2616,0,user_357289,66,199,8,0.29386,0.314294,11013.972262,0.002328,0.002328,0.000136,0,4
FAC20250429004642,Science,English,Video,Unknown,651,0,user_334438,154,467,7,0.329246,0.357602,13667.125041,0.002678,0.002678,0.0002,0,13
FAC20250429004647,Food,Portuguese,Video,Oceania,3193,0,user_32390,20,61,7,0.269692,0.282767,2584.442641,0.000044,0.000044,0.000078,0,13
FAC20250429004671,Technology,English,Video,Asia,62,0,user_433121,117,356,7,0.319699,0.34526,12435.627966,0.001766,0.001766,0.000167,0,15
FAC20250429004681,Business,English,Text,Europe,6842,0,user_479139,174,528,7,0.336496,0.368685,15506.180933,0.018846,0.018846,0.000183,0,11
FAC20250429004695,Entertainment,English,Image,Unknown,4882,1,user_177804,172,519,8,0.335251,0.366497,18278.032604,0.005272,0.005272,0.000195,0,1
FAC20250429004748,Business,English,Image,North America,864,0,user_387185,207,629,7,0.340673,0.373871,14297.713582,0.008126,0.008126,0.000217,0,1
FAC20250429004752,AI/ML,English,Poll,Asia,60,0,user_144956,29,87,8,0.298373,0.313634,2236.732928,0.000561,0.000561,0.000065,0,1
FAC20250429004771,Sports,English,Image,North America,199,0,user_311623,184,557,8,0.337629,0.369238,19178.217641,0.005696,0.005696,0.000208,0,1
FAC20250429004776,Finance,Japanese,Video,Asia,358,0,user_159308,18,54,7,0.267876,0.280276,4660.359267,0.000102,0.000102,0.000079,0,7
FAC20250429004886,Science,Spanish,Video,North America,62,0,user_487491,33,99,7,0.271278,0.284749,4564.179169,0.000023,0.000023,0.000116,0,13
FAC20250429004888,Fashion,English,Image,North America,20419,1,user_489710,132,396,8,0.326176,0.354122,6450.870102,0.003487,0.003487,0.000146,0,1
FAC20250429004901,Business,Spanish,Text,Europe,1857,0,user_67423,59,180,7,0.294759,0.314692,6872.071778,0.001497,0.001497,0.000131,0,4
FAC20250429004974,AI/ML,Japanese,Text,Asia,1882,0,user_452998,31,93,8,0.282213,0.298038,5583.39454,0.000718,0.000718,0.000088,0,9
FAC20250429005020,Education,English,Video,Europe,18,0,user_218814,81,245,7,0.312666,0.335157,1904.5709,0.001017,0.001017,0.000114,0,13
FAC20250429005035,Fashion,Portuguese,Video,North America,676,0,user_264183,30,91,8,0.277014,0.291242,5120.051454,0.000105,0.000105,0.000099,0,13
FAC20250429005049,Finance,English,Video,Europe,30,0,user_247870,81,244,7,0.314064,0.336739,3667.769043,0.001385,0.001385,0.000114,0,7
FAC20250429005071,Food,French,Image,Europe,1233,1,user_475235,38,115,9,0.281263,0.297514,4123.273831,0.000382,0.000382,0.000099,0,1
FAC20250429005089,Finance,Portuguese,Image,Europe,185,0,user_111601,34,103,9,0.282224,0.298226,4313.259825,0.000137,0.000137,0.0001,0,1
FAC20250429005112,Education,Spanish,Poll,Unknown,255,0,user_57283,11,34,8,0.26259,0.271471,1362.462309,0.000018,0.000018,0.000063,0,4
FAC20250429005131,Health,French,Text,Europe,4028,0,user_433409,33,100,9,0.280581,0.296494,3864.99281,0.001768,0.001768,0.000083,0,5
FAC20250429005172,Food,English,Text,North America,625,0,user_239851,223,678,8,0.343962,0.378804,15784.753775,0.029659,0.029659,0.000224,0,9
FAC20250429005269,Climate,English,Video,North America,2826,0,user_337043,123,372,7,0.325879,0.352389,17666.496931,0.002215,0.002215,0.000175,0,17
FAC20250429005350,Business,English,Text,North America,698,0,user_1697,214,652,7,0.343631,0.378262,12860.243524,0.028258,0.028258,0.000211,0,11
FAC20250429005354,Science,Spanish,Video,Asia,578,0,user_328265,50,150,7,0.2835,0.299761,14241.82251,0.00012,0.00012,0.000147,0,13
FAC20250429005369,Education,English,Link,Asia,2838,0,user_108109,76,231,8,0.315315,0.336859,9718.325508,0.001702,0.001702,0.00013,0,14
FAC20250429005371,Technology,English,Text,Asia,175,0,user_198509,208,627,8,0.341711,0.376229,21048.523306,0.025009,0.025009,0.000211,0,15
FAC20250429005374,AI/ML,Hindi,Text,Asia,1171,0,user_281048,21,63,9,0.275755,0.291669,2333.898828,0.001087,0.001087,0.000065,0,9
FAC20250429005380,Technology,French,Text,Asia,225,0,user_61307,28,84,9,0.283704,0.299561,2889.831348,0.000857,0.000857,0.000078,0,15
FAC20250429005392,Entertainment,English,Link,Asia,83,0,user_19836,64,192,8,0.309449,0.329156,4145.1064,0.001399,0.001399,0.000109,0,14
FAC20250429005414,Travel,English,Text,Europe,12873,1,user_466430,149,450,7,0.332699,0.363304,13446.976741,0.017759,0.017759,0.000162,0,9
FAC20250429005431,Business,English,Text,North America,431,0,user_73120,242,731,7,0.342661,0.378541,17563.570727,0.036007,0.036007,0.000237,0,11
FAC20250429005472,AI/ML,English,Text,Europe,5252,0,user_157988,174,526,8,0.337841,0.37011,12958.772863,0.018782,0.018782,0.000178,0,9
FAC20250429005486,Education,English,Text,Unknown,3388,0,user_457204,210,640,8,0.340257,0.374714,14802.441854,0.0248,0.0248,0.000212,0,9
FAC20250429005489,Entertainment,English,Text,Asia,2545,0,user_219466,230,702,8,0.342614,0.378265,13801.385337,0.030961,0.030961,0.000227,0,9
FAC20250429005497,Politics,English,Image,Asia,2245,1,user_265584,166,505,8,0.337963,0.368987,10428.051561,0.005768,0.005768,0.000184,0,1
FAC20250429005504,Travel,Portuguese,Image,North America,287,0,user_466289,50,150,9,0.28716,0.304651,17461.613902,0.000454,0.000454,0.000132,0,1
FAC20250429005536,Fashion,Spanish,Poll,North America,121,0,user_145175,11,33,8,0.258349,0.267614,3050.160913,0.000023,0.000023,0.00006,0,0
FAC20250429005671,Technology,French,Text,North America,2695,0,user_32808,36,111,9,0.280371,0.297326,2538.434293,0.001072,0.001072,0.000093,0,15
FAC20250430005693,AI/ML,English,Video,Asia,33,0,user_285567,86,259,7,0.315712,0.338943,7217.433618,0.001076,0.001076,0.000121,0,13
FAC20250430005696,Gaming,Korean,Image,Asia,741,0,user_21894,25,75,9,0.276454,0.290825,4125.26077,0.000324,0.000324,0.000077,0,1
FAC20250430005742,Finance,English,Image,North America,954,0,user_1392,194,588,8,0.33903,0.371695,19661.820189,0.007252,0.007252,0.000217,0,1
FAC20250430005747,Business,English,Text,Africa,31,0,user_83905,142,429,7,0.329059,0.359137,8357.818075,0.01552,0.01552,0.000149,0,11
FAC20250430005749,Travel,English,Image,North America,119,0,user_109697,187,565,8,0.333881,0.365406,16005.697654,0.00579,0.00579,0.000203,0,1
FAC20250430005765,Science,Portuguese,Text,North America,411,0,user_271144,38,114,9,0.287522,0.305385,6114.512763,0.00151,0.00151,0.000095,0,9
FAC20250430005767,Business,Portuguese,Video,Unknown,74,0,user_434646,16,48,7,0.260633,0.272209,1982.042836,0.000019,0.000019,0.000072,0,13
FAC20250430005778,Gaming,English,Text,Europe,170,0,user_356825,219,665,8,0.340442,0.375227,15340.86759,0.027138,0.027138,0.000218,0,8
FAC20250430005784,Travel,English,Image,Unknown,1925,0,user_256613,208,632,8,0.339412,0.372447,15952.057414,0.008028,0.008028,0.000221,0,1
FAC20250430005860,Climate,English,Video,Europe,567,0,user_3202,143,435,7,0.328901,0.356656,13363.135718,0.004172,0.004172,0.000189,0,17
FAC20250501005897,Education,English,Text,Unknown,32,0,user_483957,141,423,8,0.330375,0.360448,22670.24313,0.014841,0.014841,0.000153,0,9
FAC20250501005914,Health,English,Video,Asia,264,0,user_106326,158,480,7,0.328441,0.357061,15320.454264,0.004013,0.004013,0.000206,0,13
FAC20250501005947,Health,English,Text,North America,5419,1,user_232352,184,557,8,0.337493,0.370288,9716.157641,0.021998,0.021998,0.000182,0,5
FAC20250501005948,AI/ML,English,Text,Asia,769,0,user_10186,217,661,8,0.343302,0.378212,16212.386949,0.027223,0.027223,0.00022,0,9
FAC20250501005958,Food,French,Image,Asia,868,0,user_81443,32,99,9,0.281727,0.297472,2200.248687,0.000273,0.000273,0.000091,0,1
FAC20250501005970,Travel,Korean,Image,Asia,1711,0,user_379061,19,57,9,0.269653,0.28436,2986.316089,0.000339,0.000339,0.000065,0,1
FAC20250501005973,Education,Portuguese,Poll,Asia,35,0,user_416472,8,24,9,0.240063,0.24667,3788.65392,0.000001,0.000001,0.000077,0,13
FAC20250501005981,Sports,Japanese,Image,North America,1468,0,user_169450,24,72,8,0.278957,0.294384,7289.034539,0.000161,0.000161,0.000084,0,1
FAC20250501006001,Sports,Portuguese,Text,Asia,6015,0,user_354814,37,113,8,0.280916,0.297351,2644.873231,0.000705,0.000705,0.000096,0,9
FAC20250501006050,Fashion,Korean,Video,North America,881,0,user_140850,13,39,8,0.260814,0.273055,3074.022436,0.000031,0.000031,0.000069,0,13
FAC20250501006108,Travel,English,Image,Asia,33864,0,user_129310,112,339,8,0.324179,0.350751,6000.601667,0.003163,0.003163,0.000129,0,1
FAC20250501006178,Business,English,Text,Asia,83,0,user_51998,177,534,7,0.334967,0.367379,14320.966319,0.018941,0.018941,0.000184,0,11
FAC20250501006199,Education,Chinese,Image,Europe,183,0,user_301643,14,42,9,0.269711,0.283822,3356.164791,0.000142,0.000142,0.000059,0,1
FAC20250501006220,AI/ML,English,Image,Europe,684,0,user_298661,201,609,8,0.339995,0.372977,15985.875282,0.006851,0.006851,0.000218,0,1
FAC20250502006287,Climate,Spanish,Image,Asia,181,0,user_149240,44,133,8,0.288726,0.306098,7958.72736,0.000177,0.000177,0.000112,0,1
FAC20250502006298,Sports,English,Text,Asia,62,0,user_425959,156,473,8,0.333881,0.364886,8091.455979,0.015883,0.015883,0.000163,0,9
FAC20250502006303,Gaming,English,Text,Europe,245,1,user_467266,232,704,8,0.342021,0.377435,18007.143507,0.030166,0.030166,0.000231,0,8
FAC20250502006314,Food,Spanish,Image,Asia,826,0,user_322943,59,177,8,0.292261,0.311437,14828.79495,0.000319,0.000319,0.000138,0,1
FAC20250502006329,Travel,English,Text,North America,125,0,user_364432,187,568,8,0.33845,0.371472,13701.283022,0.022153,0.022153,0.000192,0,9
FAC20250502006334,Science,Portuguese,Image,Europe,583,0,user_435856,41,123,9,0.286952,0.303568,11113.670284,0.000169,0.000169,0.000114,0,1
FAC20250502006350,Health,Portuguese,Image,Asia,918,0,user_159088,46,141,9,0.286733,0.304211,3625.690615,0.000352,0.000352,0.000113,0,1
FAC20250502006392,Climate,Portuguese,Image,North America,24,0,user_373712,15,45,9,0.265698,0.278032,1518.216016,0.00004,0.00004,0.000059,0,1
FAC20250502006405,Science,Hindi,Video,North America,7707,1,user_73540,12,37,7,0.254149,0.264999,1471.815712,0.000018,0.000018,0.000064,0,13
FAC20250502006433,AI/ML,French,Image,Asia,6821,0,user_113720,26,78,8,0.275048,0.289614,4923.899692,0.000179,0.000179,0.000082,0,1
FAC20250503006465,Technology,Japanese,Text,North America,60,0,user_297180,16,48,9,0.268124,0.281656,3735.642956,0.0004,0.0004,0.000062,0,15
FAC20250503006486,Politics,English,Image,Unknown,406,0,user_155237,175,530,8,0.339719,0.371722,17449.531841,0.006199,0.006199,0.000201,0,1
FAC20250503006490,Sports,English,Link,Asia,1724,0,user_381778,72,220,8,0.315381,0.336531,7339.104297,0.001612,0.001612,0.000122,0,14
FAC20250503006508,Education,English,Link,North America,2762,0,user_405815,75,228,8,0.315341,0.336839,9604.898018,0.001578,0.001578,0.000129,0,14
FAC20250503006584,Travel,English,Image,Europe,240,0,user_377735,183,557,8,0.337857,0.369859,10858.602604,0.006759,0.006759,0.000199,0,1
FAC20250503006594,AI/ML,English,Text,Asia,507,0,user_76260,233,706,8,0.343867,0.379416,18591.094689,0.032855,0.032855,0.000228,0,9
FAC20250503006613,AI/ML,Spanish,Link,North America,449,0,user_343684,12,36,8,0.271111,0.281167,7472.71616,0.000026,0.000026,0.000069,0,13
FAC20250503006617,Entertainment,English,Video,Europe,126,0,user_244126,115,347,7,0.323927,0.350026,17684.82519,0.002032,0.002032,0.000166,0,13
FAC20250503006623,Sports,English,Text,Asia,285,0,user_169986,224,681,8,0.342084,0.377115,17345.512598,0.028413,0.028413,0.000228,0,9
FAC20250503006646,Education,English,Text,North America,919,0,user_409708,223,675,8,0.344182,0.379378,20885.86888,0.029016,0.029016,0.000223,0,9
FAC20250503006666,Gaming,English,Link,South America,14375,1,user_261890,44,133,8,0.304795,0.322166,5521.682123,0.000663,0.000663,0.000089,0,14
FAC20250503006682,Travel,Japanese,Video,Europe,4561,0,user_78890,12,36,7,0.254373,0.266132,1179.857778,0.000027,0.000027,0.000064,0,13
FAC20250503006705,Sports,English,Text,North America,8664,0,user_227466,160,482,7,0.335325,0.366255,16003.210484,0.016176,0.016176,0.000172,0,9
FAC20250503006710,Food,Spanish,Image,North America,1550,0,user_305701,64,194,8,0.292182,0.311869,8125.670279,0.000417,0.000417,0.000141,0,1
FAC20250503006726,Health,English,Poll,Europe,317,0,user_125639,46,140,8,0.31132,0.329902,6350.559004,0.002819,0.002819,0.000088,0,5
FAC20250503006811,Gaming,English,Text,Europe,24,0,user_379041,140,422,8,0.327983,0.357561,8206.813165,0.016606,0.016606,0.000148,0,8
FAC20250503006816,AI/ML,English,Image,Europe,111,0,user_110516,198,597,8,0.333363,0.365341,12864.304212,0.006,0.006,0.000207,0,1
FAC20250503006829,Business,English,Image,North America,96,0,user_88800,189,571,7,0.333422,0.364868,19189.572539,0.005063,0.005063,0.000212,0,1
FAC20250503006851,Entertainment,Spanish,Image,North America,5,0,user_469980,26,78,9,0.26537,0.279657,711.663867,0.000036,0.000036,0.000077,0,1
FAC20250503006860,Finance,English,Image,North America,9123,1,user_256450,135,406,7,0.330462,0.359266,19319.408698,0.003335,0.003335,0.000163,0,1
FAC20250503006867,Business,English,Text,South America,220,0,user_28652,218,658,7,0.340982,0.376003,21815.062595,0.026264,0.026264,0.000221,0,11
FAC20250503006891,Fashion,Spanish,Video,Oceania,6398,1,user_348159,22,67,7,0.270205,0.282999,2079.60983,0.000034,0.000034,0.000081,0,13
FAC20250503006940,Politics,German,Link,North America,80,0,user_299215,5,15,9,0.233198,0.240498,300.763336,0.000002,0.000002,0.000051,0,14
FAC20250503006987,Health,English,Image,Europe,192,0,user_105356,185,564,8,0.338328,0.370586,14588.112401,0.006068,0.006068,0.000206,0,1
FAC20250504006994,Business,Chinese,Image,Europe,446,0,user_361297,17,51,8,0.274266,0.288633,1226.672886,0.000215,0.000215,0.000058,0,1
FAC20250505007000,Health,Spanish,Text,Europe,18,0,user_409510,27,83,8,0.277464,0.292247,828.441767,0.000217,0.000217,0.000074,0,4
FAC20250505007007,Food,English,Image,North America,7074,0,user_44051,146,441,7,0.331935,0.361168,7979.592538,0.0037,0.0037,0.000162,0,1
FAC20250505007022,Gaming,Portuguese,Text,Europe,219,0,user_484703,48,144,9,0.286569,0.304754,8724.307452,0.001615,0.001615,0.000113,0,8
FAC20250505007055,Sports,French,Video,Oceania,9520,0,user_367730,17,51,7,0.260732,0.272335,2357.027549,0.000026,0.000026,0.000075,0,13
FAC20250505007107,Education,English,Text,North America,1107,0,user_419114,225,684,8,0.344687,0.38013,16424.517676,0.029581,0.029581,0.000224,0,9
FAC20250505007118,Finance,French,Poll,Asia,812,0,user_99450,6,18,9,0.252663,0.261338,556.133256,0.000037,0.000037,0.000045,0,7
FAC20250505007145,AI/ML,Japanese,Link,North America,29,0,user_432467,2,6,10,0.178917,0.182518,0,0,0,0.000055,0,1
FAC20250505007162,Education,German,Image,Asia,31369,1,user_16657,11,33,9,0.255072,0.266758,717.569996,0.000057,0.000057,0.000048,0,1
FAC20250505007175,Science,Arabic,Text,Europe,2450,0,user_39879,25,75,9,0.276556,0.292737,2010.876072,0.00115,0.00115,0.000067,0,9
FAC20250505007182,Health,English,Image,Europe,1077,0,user_471472,199,603,8,0.340149,0.373165,15562.868551,0.0071,0.0071,0.000218,0,1
FAC20250505007207,Politics,English,Video,North America,19051,0,user_100593,93,280,7,0.315633,0.33885,5534.975948,0.001652,0.001652,0.000126,0,13
FAC20250505007216,Entertainment,French,Text,North America,30,0,user_262112,16,48,9,0.269334,0.282419,1645.362818,0.000262,0.000262,0.000068,0,9
FAC20250505007237,Science,English,Video,Asia,2396,1,user_13944,127,388,7,0.325681,0.352207,8861.015335,0.002454,0.002454,0.000171,0,13
FAC20250505007257,Climate,Spanish,Text,Oceania,1816,0,user_229495,61,183,8,0.293952,0.313787,9905.9009,0.000986,0.000986,0.00014,0,4
FAC20250505007264,Education,Portuguese,Video,North America,13058,1,user_446451,15,45,7,0.261312,0.272419,1731.489973,0.00002,0.00002,0.000067,0,13
FAC20250505007267,Science,French,Text,North America,341,0,user_393815,35,105,9,0.28302,0.29986,6583.217327,0.00142,0.00142,0.000093,0,9
