post_id,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity,Degree,Authority,Hub,pageranks,modularity_class,eigencentrality
YOU20250803125430,19,6,1,user_15909,949,3015,0,276,1,0.899,0.077,0.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,0,1,0.899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,8e-06,8e-06,5.7e-05,22,0.322667
YOU20250926142605,13,4,0,user_451894,3383,2565,0,297,4,0.201,0.278,28.1,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,0,0,1,0.521,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,6.4e-05,1e-05,5.7e-05,13,0.319501
YOU20251006088203,21,0,0,user_22850,106877,1688,0,100,2,0.768,0.096,15.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,0.768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,0.00016,2.4e-05,5.3e-05,27,0.444667
YOU20250429005359,19,1,0,user_373365,346,241,0,137,2,0.141,0.874,94.4,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0,0.874,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,2.3e-05,4e-06,5.8e-05,24,0.306193
YOU20251017149370,9,4,0,user_498475,2462,3299,0,31,5,0.117,0.066,0.0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,1,0,0.817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,2e-06,2e-06,5.7e-05,2,0.326406
YOU20250525103014,23,6,1,user_131510,616,528,0,190,2,0.689,0.076,5.6,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,0,0,1,0.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,2e-06,2e-06,5.6e-05,32,0.350116
YOU20250907072893,21,6,1,user_418119,1759072,1882,0,129,1,0.088,0.879,53.1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0,0,0.879,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0.270266,0.040988,5.3e-05,20,0.491358
YOU20250818061558,17,0,0,user_283713,1196,2269,0,276,1,0.064,0.911,70.8,-0.9659258262890684,-0.2588190451025206,0.0,1.0,1,0,1,0.911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.8e-05,3e-06,5.8e-05,4,0.283465
YOU20251017149572,19,4,0,user_412446,4,2048,0,29,1,0.646,0.12,0.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0,0.646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,5e-06,5e-06,5.6e-05,17,0.333911
YOU20250513011932,19,1,0,user_16207,2393,2733,0,250,1,0.079,0.683,33.8,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,1,0.683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,1e-06,1e-06,5.8e-05,2,0.295634
YOU20250615109697,18,6,1,user_422425,455,3174,0,36,4,0.816,0.112,12.2,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,0,0,0,0.816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6,1.9e-05,3e-06,5.7e-05,24,0.318376
YOU20250604106029,12,2,0,user_100915,2755,1074,0,95,0,0.118,0.788,65.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,1,0,0,0.788,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0.0,0.0,5.7e-05,2,0.335576
YOU20250909073152,18,1,0,user_422353,2488455,3412,1,80,3,0.676,0.107,37.2,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,0,0,0.676,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,8,0.027155,0.027155,7e-05,20,0.564581
YOU20250515099671,15,3,0,user_210086,451,2068,0,44,4,0.719,0.134,20.0,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,0,0,0,0.719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,2.6e-05,4e-06,5.7e-05,24,0.310085
YOU20250915076644,23,0,0,user_312947,738,2032,0,217,2,0.164,0.228,31.1,-0.2588190451025215,0.965925826289068,0.0,1.0,1,0,1,0.608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0.000103,1.6e-05,5e-05,11,0.239936
YOU20250815059322,23,4,0,user_88874,2839,863,0,215,4,0.107,0.908,100.0,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,0,0,1,0.908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,8e-06,8e-06,5.6e-05,2,0.367933
YOU20250902069258,22,1,0,user_298347,513,2976,0,205,4,0.081,0.195,0.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,1,0.724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0.000373,0.000373,4.9e-05,18,0.253011
YOU20251011089380,18,5,1,user_458153,951,676,0,209,3,0.017,0.858,63.8,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1,0,1,0.858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,3.2e-05,5e-06,5.8e-05,22,0.309761
YOU20250720047924,13,6,1,user_488255,135,905,0,109,3,0.286,0.043,0.0,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,1,0,0,0.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1e-06,1e-06,4.9e-05,14,0.27122
YOU20250903069536,14,2,0,user_212913,745,3200,0,282,4,0.103,0.139,20.9,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,1,0,1,0.757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,9.5e-05,1.4e-05,5.7e-05,11,0.328187
YOU20250922082322,23,0,0,user_320786,18619,3098,0,255,2,0.699,0.125,0.0,-0.2588190451025215,0.965925826289068,0.0,1.0,1,0,1,0.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2.4e-05,4e-06,5.7e-05,1,0.327369
YOU20251017090553,20,4,0,user_65266,43412,718,0,157,1,0.103,0.183,26.5,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,1,0.713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,0.0,0.0,5e-05,16,0.23888
YOU20250813057759,21,2,0,user_165230,593,1067,0,80,0,0.132,0.617,42.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,1,0,0,0.617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,5.6e-05,9e-06,5.7e-05,32,0.326826
YOU20250428094041,9,0,0,user_323812,9538,1295,0,31,4,0.741,0.063,0.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,1,0,0,0.741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,5.1e-05,26,0.24106
YOU20250916139535,17,1,0,user_296709,5074,890,0,189,3,0.932,0.048,16.0,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0,0,1,0.932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,1e-06,1e-06,5.8e-05,10,0.305736
YOU20250608028962,20,6,1,user_8650,649,1693,0,123,4,0.884,0.027,0.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0.884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1e-06,1e-06,4.2e-05,32,0.191902
YOU20250925142391,17,3,0,user_37250,57305,1459,0,57,3,0.9,0.091,0.0,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,1,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9e-06,1e-06,4e-05,7,0.223661
YOU20250919140397,12,4,0,user_50023,826,2147,0,201,5,0.092,0.665,54.8,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,1,1,0.665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6,1e-05,2e-06,5.6e-05,22,0.333853
YOU20250717120014,19,3,0,user_479318,1033,2233,0,23,3,0.849,0.11,11.0,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,1,0,0,0.849,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0.000191,0.000191,7.2e-05,4,0.511105
YOU20250611108349,16,2,0,user_57058,49,442,0,278,1,0.207,0.245,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,1,0,1,0.548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1e-06,1e-06,5e-05,19,0.229853
YOU20250429005484,20,1,0,user_88794,222449,3523,1,162,1,0.164,0.087,16.4,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,1,0.749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7,0.001098,0.000167,6e-05,12,0.560922
YOU20250801052210,16,4,0,user_65545,5171,771,0,125,6,0.884,0.024,22.9,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,1,0,0.884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0.0,0.0,4.1e-05,34,0.204567
YOU20250626113263,19,3,0,user_438582,33,1691,0,110,2,0.863,0.148,9.7,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,1,0,0,0.863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2.6e-05,4e-06,4.9e-05,5,0.247274
YOU20251017149465,15,4,0,user_158276,72,254,0,129,2,0.9,0.095,0.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1,0,0,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0.000177,0.000177,5.9e-05,3,0.276455
YOU20250519014850,16,0,0,user_303213,29079,1993,0,193,0,0.813,0.039,17.3,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1,0,1,0.813,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1e-06,1e-06,5e-05,21,0.226529
YOU20250426093501,15,5,1,user_281277,12557,2532,0,98,2,0.909,0.083,12.0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,0,0.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0.0,0.0,5.1e-05,15,0.219559
YOU20250926142706,16,4,0,user_53515,1904,2813,0,20,4,0.744,0.101,31.2,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,0,0,0.744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,7e-06,1e-06,6.4e-05,33,0.421623
YOU20250606106859,21,4,0,user_336834,18,353,0,35,1,0.906,0.146,0.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0,0.906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6,3e-06,0.0,5.6e-05,31,0.361607
YOU20250729051198,17,1,0,user_48088,413018,739,0,126,0,0.837,0.057,28.6,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1,0,0,0.837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,0.001471,0.001471,5.3e-05,12,0.453813
YOU20251002144613,14,3,0,user_85889,40110,2188,0,55,2,0.84,0.077,2.6,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5,6e-06,1e-06,4.9e-05,16,0.289094
YOU20250626036470,17,3,0,user_210613,14026,2081,0,211,6,0.146,0.215,14.0,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,1,1,1,0.639,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,2e-06,2e-06,5.7e-05,6,0.304767
YOU20250619033682,16,3,0,user_278298,2456,1463,0,195,1,0.829,0.107,29.9,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,1,0,1,0.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,2e-06,2e-06,4.9e-05,2,0.267383
YOU20250522101985,20,3,0,user_428665,1627,3486,0,112,1,0.132,0.946,75.5,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,1,0,0,0.946,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6,2.3e-05,2.3e-05,5.7e-05,33,0.31618
YOU20250922080037,16,0,0,user_58614,171,2672,0,103,1,0.84,0.018,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,7,8e-06,1e-06,6.4e-05,16,0.408559
YOU20250729050893,11,1,0,user_90785,4908,873,0,217,1,0.05,0.705,58.9,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1,0,1,0.705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2e-06,2e-06,5.6e-05,10,0.338787
YOU20250519015162,17,0,0,user_296272,6935,207,0,166,0,0.165,0.186,26.8,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0,1,0.649,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,1.1e-05,1.1e-05,5.7e-05,25,0.336912
YOU20250622112011,20,6,1,user_470546,17474,2871,0,30,2,0.813,0.135,10.4,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0.813,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.000218,3.3e-05,5.8e-05,1,0.287946
YOU20250514099419,17,2,0,user_4124,2676,525,0,33,1,0.082,0.868,51.3,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1,0,0,0.868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,1e-06,0.0,5.7e-05,2,0.299067
YOU20250928084467,20,6,1,user_459705,150,2190,0,277,2,0.066,0.307,13.5,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,1,0.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0.0,0.0,4.2e-05,14,0.182189
YOU20250815129334,20,4,0,user_66559,19760,115,0,259,3,0.134,0.722,80.8,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,1,0.722,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6,0.0,0.0,5.7e-05,9,0.317511
YOU20250607027764,15,5,1,user_146856,136,282,0,273,3,0.047,0.602,56.3,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,1,0.602,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1e-06,1e-06,5e-05,14,0.238418
YOU20250910137500,13,2,0,user_273445,12818,116,0,159,2,0.029,0.787,48.0,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0,0,1,0.787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,6,0.0,0.0,5.8e-05,6,0.300199
YOU20250505007313,18,0,0,user_136818,9406,616,0,252,1,0.193,0.141,24.3,-1.0,-1.8369701987210294e-16,0.0,1.0,1,0,1,0.666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1e-06,1e-06,5.6e-05,26,0.344776
YOU20250922080024,16,0,0,user_241693,19789,1585,0,184,0,0.689,0.017,8.4,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1,0,1,0.689,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3e-06,1e-06,5.7e-05,9,0.321101
YOU20250527103507,17,1,0,user_182671,608,2574,0,197,0,0.299,0.169,12.6,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0,0,1,0.532,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,2e-06,2e-06,5.6e-05,32,0.348777
YOU20251009146970,18,3,0,user_253186,125,434,0,143,3,0.043,0.621,53.6,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,1,0,0,0.621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0.0,0.0,5e-05,28,0.255358
YOU20250922141457,17,0,0,user_322979,172,3252,0,297,1,0.909,0.029,0.0,-0.9659258262890684,-0.2588190451025206,0.0,1.0,1,0,1,0.909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6e-06,1e-06,5.7e-05,35,0.323452
YOU20250830134121,18,5,1,user_322164,2912,3394,0,260,2,0.054,0.268,30.6,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1,0,1,0.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1.5e-05,2e-06,4.9e-05,2,0.262454
YOU20250912138305,19,4,0,user_228894,333,3644,0,98,1,0.167,0.294,35.2,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0,0.539,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6,3e-06,3e-06,5.7e-05,24,0.331017
YOU20250624035319,20,1,0,user_192385,890,2969,0,192,2,0.032,0.704,59.7,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,1,0.704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1e-06,1e-06,5.8e-05,22,0.28892
YOU20250809127469,22,5,1,user_266349,2,1537,0,46,3,0.144,0.804,41.9,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,0.804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1.7e-05,1.7e-05,5.6e-05,17,0.341653
YOU20250804125713,17,0,0,user_84100,132,3527,0,293,1,0.18,0.055,15.4,-0.9659258262890684,-0.2588190451025206,0.0,1.0,1,0,1,0.766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1e-06,1e-06,5.7e-05,14,0.320119
YOU20250922081502,20,0,0,user_431034,15996,422,0,165,1,0.163,0.132,18.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,0.705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,4.9e-05,7e-06,6.4e-05,1,0.408834
YOU20250916139621,19,1,0,user_402689,1834,3555,0,20,1,0.904,0.038,8.7,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,0.904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,5.7e-05,33,0.31931
YOU20250514099406,17,2,0,user_417459,8440,630,0,60,2,0.817,0.127,0.0,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1,0,0,0.817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,1e-06,0.0,6.4e-05,25,0.448155
YOU20250903069905,20,2,0,user_389215,86,586,0,263,0,0.243,0.0,0.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0,0,1,0.827,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,3.1e-05,5e-06,4.9e-05,3,0.246024
YOU20250829133796,19,4,0,user_44908,722,2053,0,189,3,0.707,0.112,0.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,1,0.707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7.8e-05,7.8e-05,5.7e-05,11,0.333899
YOU20251001086143,21,2,0,user_468646,121815,3133,0,273,2,0.083,0.838,64.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,1,0,1,0.838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3e-05,3e-05,6.2e-05,0,0.440081
YOU20250419000390,22,5,1,user_226911,122964,2375,0,114,0,0.81,0.108,6.8,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,6,3.5e-05,3.5e-05,5.3e-05,0,0.431532
YOU20251005145645,17,6,1,user_63072,2728,585,0,90,0,0.91,0.029,3.6,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,1,0,0,0.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.0,0.0,5e-05,2,0.228144
YOU20250703115501,20,3,0,user_71787,163,937,0,117,0,0.735,0.11,0.0,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,1,0,0,0.735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,5.6e-05,35,0.342817
YOU20250705116201,22,5,1,user_215372,12221,439,0,269,2,0.141,0.758,59.9,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,0,1,0.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,0.0,0.0,5.1e-05,15,0.207175
YOU20250922079624,15,0,0,user_73461,195753,65,0,163,1,0.943,0.013,0.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,1,0.943,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,5,0.000437,6.6e-05,4.6e-05,12,0.373047
