Id,Label,topic,language,media_type,location,followers,popularity,pageranks,modularity_class,Authority,Hub,indegree,outdegree,Degree,eigencentrality
YOU20250421001944,YOU20250421001944,Education,English,Link,Europe,164,0,0.000019,40,0.000764,0.009409,1,17,18,0.001731
YOU20250421001954,YOU20250421001954,Finance,German,Poll,North America,27927,0,0.000019,48,0.000799,0.009459,1,17,18,0.002655
YOU20250421001955,YOU20250421001955,Entertainment,Chinese,Image,North America,57529,1,0.000018,13,0,0.010212,0,18,18,0
YOU20250421001956,YOU20250421001956,Climate,English,Link,Europe,6778,0,0.000018,39,0,0.010048,0,18,18,0
YOU20250421001959,YOU20250421001959,Sports,French,Image,North America,11,0,0.000018,39,0,0.009619,0,18,18,0
YOU20250421001968,YOU20250421001968,AI/ML,English,Text,Africa,365,0,0.000019,23,0.0008,0.010531,1,17,18,0.001731
YOU20250421001971,YOU20250421001971,Entertainment,Chinese,Text,Asia,412,0,0.000018,31,0,0.011188,0,18,18,0
YOU20250421001972,YOU20250421001972,Technology,English,Text,North America,5568,0,0.000018,22,0,0.009333,0,18,18,0
YOU20250421001973,YOU20250421001973,Business,Hindi,Image,Oceania,747,0,0.000018,41,0,0.010334,0,18,18,0
YOU20250421001982,YOU20250421001982,Entertainment,English,Image,North America,23,0,0.000018,22,0,0.011456,0,18,18,0
YOU20250421001986,YOU20250421001986,Gaming,Portuguese,Image,Asia,380899,1,0.000018,40,0,0.012697,0,18,18,0
YOU20250421001990,YOU20250421001990,Science,English,Video,Asia,70,0,0.000018,35,0,0.010205,0,18,18,0
YOU20250421001992,YOU20250421001992,Travel,Japanese,Image,Asia,924,0,0.000018,3,0,0.011618,0,18,18,0
YOU20250421002008,YOU20250421002008,Politics,Portuguese,Link,Europe,50,0,0.000018,25,0,0.011472,0,18,18,0
YOU20250421002019,YOU20250421002019,Gaming,Portuguese,Link,Europe,199409,1,0.000018,17,0,0.011641,0,18,18,0
YOU20250421002031,YOU20250421002031,Climate,English,Link,North America,77854,1,0.000019,47,0.000996,0.01073,1,17,18,0.001731
YOU20250421002047,YOU20250421002047,Technology,English,Poll,North America,3327,0,0.000018,36,0,0.010111,0,18,18,0
YOU20250421002051,YOU20250421002051,Food,English,Image,Asia,4241,1,0.000019,49,0.000858,0.011011,1,17,18,0.001731
YOU20250421002071,YOU20250421002071,Technology,Hindi,Image,Europe,60,0,0.00002,13,0.000762,0.009467,1,17,18,0.004058
YOU20250421002090,YOU20250421002090,AI/ML,Hindi,Link,Europe,7296,0,0.000018,25,0,0.010287,0,18,18,0
YOU20250421002098,YOU20250421002098,Travel,English,Video,Asia,152554,1,0.000018,19,0,0.013282,0,18,18,0
YOU20250421002108,YOU20250421002108,Entertainment,Hindi,Text,Europe,3221,0,0.000018,14,0,0.010505,0,18,18,0
YOU20250421002115,YOU20250421002115,Entertainment,English,Text,North America,6904,0,0.000018,15,0,0.008082,0,18,18,0
YOU20250421002120,YOU20250421002120,Politics,Arabic,Link,Europe,432,0,0.000018,27,0,0.010613,0,18,18,0
YOU20250421002123,YOU20250421002123,Science,English,Link,Asia,1802,0,0.00002,22,0.001534,0.011197,2,16,18,0.003463
YOU20250421002128,YOU20250421002128,Entertainment,French,Video,Europe,334,0,0.000018,18,0,0.010412,0,18,18,0
YOU20250421002134,YOU20250421002134,Climate,English,Text,Asia,3185,0,0.000018,27,0,0.012256,0,18,18,0
YOU20250421002138,YOU20250421002138,Science,Portuguese,Text,Asia,37800,1,0.000018,42,0,0.01152,0,18,18,0
YOU20250421002140,YOU20250421002140,Food,Hindi,Image,Europe,327,0,0.000018,30,0,0.0103,0,18,18,0
YOU20250421002147,YOU20250421002147,Business,English,Text,Asia,23375,1,0.000018,33,0,0.010275,0,18,18,0
YOU20250421002148,YOU20250421002148,Technology,Spanish,Image,Asia,8737,0,0.000018,5,0,0.009114,0,18,18,0
YOU20250421002151,YOU20250421002151,Travel,English,Text,Europe,37028,1,0.000018,37,0,0.011281,0,18,18,0
YOU20250421002166,YOU20250421002166,Finance,Chinese,Image,North America,155,0,0.000019,3,0.000821,0.009879,1,17,18,0.001731
YOU20250421002172,YOU20250421002172,Food,Hindi,Text,Europe,12494,1,0.000018,8,0,0.008173,0,18,18,0
YOU20250421002177,YOU20250421002177,Politics,English,Text,Europe,538,0,0.000018,3,0,0.010531,0,18,18,0
YOU20250421002183,YOU20250421002183,Sports,English,Link,Europe,4,0,0.000019,40,0.000887,0.011013,1,17,18,0.001731
YOU20250421002191,YOU20250421002191,Science,Portuguese,Text,Asia,85,0,0.000018,30,0,0.010598,0,18,18,0
YOU20250421002201,YOU20250421002201,Climate,Arabic,Image,North America,10272,0,0.000018,47,0,0.012694,0,18,18,0
YOU20250421002208,YOU20250421002208,Business,English,Video,North America,28518,1,0.000018,28,0,0.013198,0,18,18,0
YOU20250421002209,YOU20250421002209,Business,Spanish,Link,Asia,515,0,0.000018,49,0,0.011041,0,18,18,0
YOU20250421002223,YOU20250421002223,Travel,English,Image,Europe,8170,0,0.000018,11,0,0.009477,0,18,18,0
YOU20250421002225,YOU20250421002225,AI/ML,German,Text,North America,6,0,0.000018,6,0,0.010353,0,18,18,0
YOU20250421002230,YOU20250421002230,Health,English,Link,Asia,81,0,0.000018,7,0,0.010464,0,18,18,0
YOU20250421002237,YOU20250421002237,Gaming,English,Image,North America,1106,0,0.000018,27,0,0.010548,0,18,18,0
YOU20250421002238,YOU20250421002238,Sports,Spanish,Text,North America,4,0,0.000018,36,0,0.012256,0,18,18,0
YOU20250421002241,YOU20250421002241,AI/ML,French,Text,Europe,48,0,0.000019,36,0.000753,0.008934,1,17,18,0.001731
YOU20250421002264,YOU20250421002264,Science,English,Image,South America,5,0,0.000018,41,0,0.009993,0,18,18,0
YOU20250421002269,YOU20250421002269,Business,German,Text,North America,407002,1,0.000018,2,0,0.009709,0,18,18,0
YOU20250421002273,YOU20250421002273,Travel,Portuguese,Video,Asia,459891,1,0.000019,0,0.000935,0.012166,1,17,18,0.001731
YOU20250421002301,YOU20250421002301,Food,English,Text,North America,106100,1,0.000019,8,0.000868,0.010041,1,17,18,0.001731
YOU20250421002314,YOU20250421002314,Health,Portuguese,Image,Africa,101,0,0.000018,41,0,0.009395,0,18,18,0
YOU20250421002321,YOU20250421002321,Technology,Portuguese,Text,Asia,55,0,0.000018,13,0,0.010796,0,18,18,0
YOU20250421002329,YOU20250421002329,Food,English,Text,Asia,7673,0,0.000018,6,0,0.010564,0,18,18,0
YOU20250421002339,YOU20250421002339,Travel,Spanish,Text,Asia,11,0,0.000018,38,0,0.010563,0,18,18,0
YOU20250421002342,YOU20250421002342,Business,English,Video,Europe,26628,0,0.000018,33,0,0.010489,0,18,18,0
YOU20250421002365,YOU20250421002365,Gaming,English,Image,North America,2948,0,0.000018,30,0,0.010841,0,18,18,0
YOU20250421002392,YOU20250421002392,Education,French,Text,North America,144,0,0.000018,20,0,0.011203,0,18,18,0
YOU20250421002397,YOU20250421002397,Science,English,Image,Europe,3906,0,0.000018,10,0,0.009862,0,18,18,0
YOU20250421002398,YOU20250421002398,Health,English,Text,North America,33158,1,0.000019,21,0.000772,0.009854,1,17,18,0.001731
YOU20250421002401,YOU20250421002401,AI/ML,English,Image,Asia,2325,0,0.000018,11,0,0.009988,0,18,18,0
YOU20250421002407,YOU20250421002407,Business,English,Text,North America,5980,1,0.000018,7,0,0.010201,0,18,18,0
YOU20250422002439,YOU20250422002439,AI/ML,English,Image,Asia,39,0,0.000019,19,0.00093,0.010001,1,17,18,0.001731
YOU20250422002444,YOU20250422002444,Politics,Korean,Image,North America,2863,0,0.000018,28,0,0.008581,0,18,18,0
YOU20250422002456,YOU20250422002456,Science,English,Text,North America,508667,1,0.000018,16,0,0.011844,0,18,18,0
YOU20250422002460,YOU20250422002460,Food,English,Image,North America,1493,0,0.000018,29,0,0.008677,0,18,18,0
YOU20250422002467,YOU20250422002467,AI/ML,Portuguese,Video,Europe,899,0,0.000019,27,0.001027,0.011787,1,17,18,0.001731
YOU20250422002471,YOU20250422002471,Politics,English,Image,Europe,7,0,0.000019,1,0.000916,0.009864,1,17,18,0.001731
YOU20250422002482,YOU20250422002482,Health,English,Image,Asia,289139,0,0.000019,38,0.00091,0.01029,1,17,18,0.001731
YOU20250422002484,YOU20250422002484,Travel,English,Text,Europe,201,0,0.000019,3,0.001021,0.010799,1,17,18,0.001731
YOU20250422002497,YOU20250422002497,Fashion,English,Text,Asia,96980,0,0.000018,25,0,0.012403,0,18,18,0
YOU20250422002502,YOU20250422002502,Politics,French,Text,North America,34885,0,0.000018,49,0,0.008884,0,18,18,0
YOU20250422002521,YOU20250422002521,Fashion,English,Image,Europe,11779,0,0.000018,35,0,0.013306,0,18,18,0
YOU20250422002526,YOU20250422002526,Science,Spanish,Video,North America,90853,1,0.000018,5,0,0.01024,0,17,17,0
YOU20250422002545,YOU20250422002545,Food,English,Image,Europe,49433,0,0.00002,45,0.001761,0.009974,2,16,18,0.003463
YOU20250422002555,YOU20250422002555,Fashion,English,Image,Europe,2230,0,0.000018,8,0,0.013453,0,18,18,0
YOU20250422002558,YOU20250422002558,Sports,Portuguese,Text,Europe,814,0,0.000018,34,0,0.01118,0,18,18,0
YOU20250422002562,YOU20250422002562,Health,English,Video,North America,2650,0,0.000018,12,0,0.009994,0,18,18,0
YOU20250422002568,YOU20250422002568,Technology,Japanese,Link,North America,27781,0,0.000018,37,0,0.010648,0,18,18,0
YOU20250422002579,YOU20250422002579,Politics,English,Text,Europe,38441,1,0.00002,47,0.001697,0.010761,2,16,18,0.003463
YOU20250422002595,YOU20250422002595,Entertainment,German,Video,North America,5338,1,0.000018,48,0,0.010202,0,18,18,0
YOU20250422002600,YOU20250422002600,Food,English,Image,Asia,62174,1,0.000019,27,0.000996,0.010892,1,17,18,0.001731
YOU20250422002601,YOU20250422002601,Education,English,Text,Asia,4819,0,0.000018,10,0,0.009738,0,18,18,0
YOU20250422002603,YOU20250422002603,AI/ML,French,Text,Asia,229574,1,0.000018,49,0,0.010085,0,18,18,0
YOU20250422002612,YOU20250422002612,Business,English,Link,Europe,83016,1,0.000018,41,0,0.009986,0,18,18,0
YOU20250422002613,YOU20250422002613,Technology,English,Text,Asia,12145,0,0.00002,18,0.001716,0.01,2,16,18,0.003463
YOU20250422002615,YOU20250422002615,Finance,French,Text,North America,426,0,0.000018,26,0,0.011779,0,18,18,0
YOU20250422002632,YOU20250422002632,AI/ML,English,Video,Asia,360,0,0.000018,25,0,0.009939,0,18,18,0
YOU20250422002633,YOU20250422002633,Finance,Spanish,Text,North America,8013,0,0.000018,27,0,0.009215,0,18,18,0
YOU20250422002650,YOU20250422002650,Science,English,Text,North America,1720,0,0.000018,4,0,0.010786,0,18,18,0
YOU20250422002659,YOU20250422002659,AI/ML,Portuguese,Video,Unknown,49,0,0.000019,1,0.000752,0.00966,1,17,18,0.002655
YOU20250422002661,YOU20250422002661,Food,English,Video,Africa,9377,0,0.000018,22,0,0.009551,0,18,18,0
YOU20250422002671,YOU20250422002671,Health,Arabic,Image,North America,231,0,0.000018,23,0,0.011153,0,18,18,0
YOU20250422002678,YOU20250422002678,Education,English,Link,North America,17271,0,0.000018,25,0,0.010915,0,18,18,0
YOU20250422002690,YOU20250422002690,Finance,Hindi,Video,Unknown,1338,0,0.000019,30,0.000883,0.009627,1,17,18,0.001731
YOU20250422002691,YOU20250422002691,Business,English,Link,Asia,113373,1,0.000019,45,0.000876,0.009295,1,17,18,0.001731
YOU20250422002695,YOU20250422002695,Finance,French,Link,Asia,122,0,0.000018,39,0,0.010241,0,18,18,0
YOU20250422002704,YOU20250422002704,Sports,French,Link,Asia,417,0,0.000018,6,0,0.009754,0,18,18,0
YOU20250422002713,YOU20250422002713,Technology,Spanish,Text,Europe,76264,1,0.00002,9,0.001711,0.009082,2,16,18,0.003463
YOU20250422002718,YOU20250422002718,Business,Portuguese,Link,North America,15740159,1,0.000018,35,0,0.009936,0,18,18,0
YOU20250422002720,YOU20250422002720,Climate,English,Video,North America,26092,1,0.000018,15,0,0.011103,0,18,18,0
YOU20250422002730,YOU20250422002730,Fashion,English,Text,Africa,23413,0,0.000019,26,0.000886,0.010691,1,17,18,0.001731
YOU20250422002732,YOU20250422002732,Politics,English,Text,North America,7,0,0.000018,32,0,0.010411,0,18,18,0
YOU20250422002735,YOU20250422002735,AI/ML,Hindi,Video,Europe,91,0,0.000018,11,0,0.012067,0,18,18,0
YOU20250422002755,YOU20250422002755,Travel,English,Text,North America,13657,0,0.000019,9,0.000707,0.009951,1,17,18,0.001731
YOU20250422002760,YOU20250422002760,Travel,Spanish,Text,Africa,6503392,1,0.000019,25,0.000886,0.010275,1,17,18,0.001731
YOU20250422002769,YOU20250422002769,Food,Hindi,Video,Asia,240,0,0.00002,11,0.00168,0.010941,2,16,18,0.004946
YOU20250422002802,YOU20250422002802,Science,English,Image,Asia,886,0,0.000018,45,0,0.010229,0,18,18,0
YOU20250422002809,YOU20250422002809,Health,English,Video,North America,2435,0,0.000019,11,0.000933,0.009921,1,17,18,0.001731
YOU20250422002812,YOU20250422002812,Science,English,Text,North America,125353,0,0.000018,17,0,0.011631,0,18,18,0
YOU20250422002814,YOU20250422002814,Technology,Portuguese,Link,North America,18268,1,0.000019,18,0.000872,0.010629,1,17,18,0.002895
YOU20250422002816,YOU20250422002816,Entertainment,Spanish,Text,Europe,813,0,0.000018,15,0,0.009853,0,18,18,0
YOU20250422002821,YOU20250422002821,Politics,English,Text,North America,695,0,0.000018,40,0,0.011987,0,18,18,0
YOU20250422002823,YOU20250422002823,Entertainment,English,Image,Asia,23787,0,0.000019,12,0.000964,0.010437,1,17,18,0.001731
YOU20250422002844,YOU20250422002844,AI/ML,English,Text,Europe,851,0,0.000018,32,0,0.012054,0,18,18,0
YOU20250422002851,YOU20250422002851,Climate,English,Text,Asia,11097,0,0.000018,17,0,0.008677,0,18,18,0
YOU20250422002861,YOU20250422002861,Business,English,Video,Oceania,7143,0,0.000019,37,0.000873,0.009623,1,17,18,0.001731
YOU20250422002866,YOU20250422002866,Food,English,Video,Asia,485962,1,0.000018,31,0,0.010938,0,18,18,0
YOU20250422002870,YOU20250422002870,Fashion,Portuguese,Image,North America,1930566,1,0.000019,17,0.000866,0.009844,1,17,18,0.001731
YOU20250422002871,YOU20250422002871,Travel,Portuguese,Video,Europe,4299,0,0.000019,39,0.000828,0.00968,1,17,18,0.002655
YOU20250422002873,YOU20250422002873,Travel,English,Video,Europe,163136,1,0.000018,43,0,0.00927,0,18,18,0
YOU20250422002880,YOU20250422002880,AI/ML,English,Video,North America,62,0,0.000018,20,0,0.01241,0,18,18,0
YOU20250422002892,YOU20250422002892,Food,English,Image,Unknown,11265,0,0.000019,19,0.000984,0.01168,1,17,18,0.001731
YOU20250422002896,YOU20250422002896,AI/ML,English,Image,Europe,7955,1,0.000019,0,0.000722,0.010755,1,17,18,0.001731
YOU20250422002903,YOU20250422002903,Politics,English,Text,North America,310,0,0.000019,14,0.000957,0.009853,1,17,18,0.001731
YOU20250422002912,YOU20250422002912,Business,Portuguese,Image,Asia,42948,0,0.000018,6,0,0.011583,0,18,18,0
YOU20250422002937,YOU20250422002937,Gaming,Korean,Image,Europe,18500,1,0.000018,45,0,0.011422,0,18,18,0
YOU20250422002965,YOU20250422002965,Education,English,Text,North America,695,0,0.000021,34,0.002883,0.009233,3,15,18,0.005194
YOU20250422002966,YOU20250422002966,Fashion,Hindi,Image,North America,31,0,0.000018,44,0,0.013232,0,18,18,0
YOU20250422002971,YOU20250422002971,Finance,English,Video,South America,7081,0,0.000019,7,0.00088,0.010349,1,17,18,0.001731
YOU20250422002972,YOU20250422002972,Politics,English,Image,Europe,371,0,0.000018,1,0,0.012152,0,18,18,0
YOU20250422002979,YOU20250422002979,Politics,French,Image,Africa,6070,0,0.000019,32,0.00097,0.010633,1,17,18,0.001731
YOU20250423003022,YOU20250423003022,Fashion,English,Image,Asia,4085,0,0.000018,31,0,0.009486,0,18,18,0
YOU20250423003024,YOU20250423003024,Politics,French,Image,Europe,11059,0,0.000019,10,0.000869,0.010387,1,17,18,0.001731
YOU20250423003028,YOU20250423003028,Finance,Hindi,Text,Asia,9511,1,0.000018,38,0,0.011452,0,18,18,0
YOU20250423003049,YOU20250423003049,Science,Japanese,Video,North America,468,0,0.000019,3,0.000876,0.011513,1,17,18,0.001731
YOU20250423003051,YOU20250423003051,Entertainment,Spanish,Link,Europe,6147,0,0.000018,17,0,0.011952,0,18,18,0
YOU20250423003060,YOU20250423003060,Science,English,Image,Asia,574,0,0.000018,45,0,0.011129,0,18,18,0
YOU20250423003068,YOU20250423003068,Education,Hindi,Text,North America,215,0,0.00002,46,0.001603,0.010824,2,16,18,0.003463
YOU20250423003074,YOU20250423003074,Travel,English,Text,Asia,181,0,0.000018,1,0,0.011031,0,18,18,0
YOU20250423003095,YOU20250423003095,Gaming,English,Text,North America,3977,0,0.000018,11,0,0.012288,0,18,18,0
YOU20250423003114,YOU20250423003114,Health,English,Image,Europe,893774,1,0.000018,6,0,0.012502,0,18,18,0
YOU20250423003116,YOU20250423003116,Entertainment,Spanish,Text,Asia,30,0,0.000018,30,0,0.010138,0,18,18,0
YOU20250424003140,YOU20250424003140,Travel,Japanese,Image,Europe,6287,0,0.000019,46,0.00064,0.011117,1,17,18,0.002895
YOU20250424003147,YOU20250424003147,Education,English,Video,Asia,10054,0,0.000019,19,0.001113,0.011293,1,17,18,0.001731
YOU20250424003169,YOU20250424003169,Sports,English,Image,Unknown,1139,1,0.000018,44,0,0.011485,0,18,18,0
YOU20250424003175,YOU20250424003175,Science,Spanish,Text,Europe,575,0,0.000019,8,0.000833,0.009885,1,17,18,0.001731
YOU20250424003177,YOU20250424003177,Entertainment,French,Image,North America,16229,0,0.000019,20,0.000914,0.009684,1,17,18,0.001731
YOU20250424003179,YOU20250424003179,Finance,German,Text,North America,364436,1,0.000019,38,0.000976,0.011494,1,17,18,0.001731
YOU20250424003181,YOU20250424003181,Business,Hindi,Text,Asia,1393707,1,0.00002,29,0.001638,0.01039,2,16,18,0.003463
YOU20250424003195,YOU20250424003195,Technology,English,Link,Europe,7213,1,0.000019,37,0.000745,0.010961,1,17,18,0.001731
YOU20250424003217,YOU20250424003217,Science,English,Text,South America,811,0,0.000019,42,0.000933,0.008805,1,17,18,0.001731
YOU20250424003233,YOU20250424003233,Entertainment,Korean,Image,North America,758,0,0.000019,7,0.000889,0.011309,1,17,18,0.001731
YOU20250424003234,YOU20250424003234,AI/ML,English,Image,North America,90382,1,0.000018,11,0,0.009993,0,18,18,0
YOU20250424003242,YOU20250424003242,Sports,English,Link,North America,2535,0,0.000018,13,0,0.011411,0,18,18,0
YOU20250424003247,YOU20250424003247,Science,French,Image,North America,1787,0,0.00002,29,0.001742,0.009709,2,16,18,0.003463
YOU20250424003257,YOU20250424003257,Politics,English,Image,Oceania,81,0,0.000018,37,0,0.010512,0,18,18,0
YOU20250424003276,YOU20250424003276,Education,English,Video,Europe,27984,0,0.000018,39,0,0.010762,0,18,18,0
YOU20250424003291,YOU20250424003291,Entertainment,Portuguese,Video,Unknown,11297,1,0.000019,37,0.000822,0.010038,1,17,18,0.003455
YOU20250424003315,YOU20250424003315,Education,English,Text,South America,98,0,0.000019,16,0.000736,0.010864,1,17,18,0.001731
YOU20250424003328,YOU20250424003328,Technology,German,Text,Europe,27547,1,0.000021,2,0.002694,0.010538,3,15,18,0.005194
YOU20250424003346,YOU20250424003346,Health,English,Image,North America,4279,0,0.000019,15,0.000847,0.010885,1,17,18,0.001731
YOU20250424003359,YOU20250424003359,Travel,German,Link,Asia,99906,1,0.000018,7,0,0.012537,0,18,18,0
YOU20250424003364,YOU20250424003364,Sports,English,Video,Asia,106,0,0.000018,27,0,0.010404,0,18,18,0
YOU20250424003375,YOU20250424003375,Politics,English,Link,North America,5834,0,0.000018,14,0,0.011596,0,18,18,0
YOU20250424003378,YOU20250424003378,AI/ML,Arabic,Link,North America,267,0,0.000018,31,0,0.012011,0,18,18,0
YOU20250424003402,YOU20250424003402,Health,Korean,Text,North America,99416,1,0.00002,20,0.001783,0.009097,2,16,18,0.003463
YOU20250424003437,YOU20250424003437,Business,Spanish,Image,North America,331823,1,0.000018,11,0,0.009715,0,18,18,0
YOU20250424003441,YOU20250424003441,Fashion,Chinese,Text,Oceania,800125,1,0.000018,27,0,0.010487,0,18,18,0
YOU20250424003447,YOU20250424003447,Sports,Japanese,Image,Europe,3798,0,0.000019,42,0.000959,0.011374,1,17,18,0.001731
YOU20250424003451,YOU20250424003451,Health,Spanish,Text,North America,496031,1,0.000018,10,0,0.011764,0,18,18,0
YOU20250424003453,YOU20250424003453,Science,Spanish,Image,South America,153,0,0.00002,29,0.001545,0.007772,2,16,18,0.003463
YOU20250424003468,YOU20250424003468,Travel,English,Video,North America,13832,0,0.000018,30,0,0.010971,0,18,18,0
YOU20250424003473,YOU20250424003473,Technology,English,Link,North America,5425,1,0.000018,45,0,0.010796,0,18,18,0
YOU20250424003478,YOU20250424003478,Health,English,Text,Europe,1735,0,0.000018,12,0,0.010049,0,18,18,0
YOU20250424003512,YOU20250424003512,Health,Spanish,Image,North America,2760,1,0.000019,27,0.001061,0.009442,1,17,18,0.001731
