Id,platform,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,topic,language,content_length,media_type,num_hashtags,sentiment_category,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity_score,location,hour_sin,hour_cos,day_sin,day_cos,followers_log,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,popularity,Label
TIK20250421001209,TikTok,12,0,0,user_469236,4172,80,0,Entertainment,German,43,Image,3,Positive,0.668,0.055,0.277,21.8,Asia,1.2246467991473532e-16,-1.0,0.0,1.0,8.336390480591552,1,0,0,0.668,0,0,TIK20250421001209
TIK20250421001227,TikTok,13,0,0,user_19585,1,2130,0,Politics,English,107,Image,0,Positive,0.634,0.111,0.256,14.8,North America,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0.6931471805599453,1,0,0,0.634,0,0,TIK20250421001227
TIK20250421001232,TikTok,13,0,0,user_235919,14299,2654,0,Technology,German,98,Text,3,Positive,0.67,0.04,0.29,0.0,Asia,-0.2588190451025208,-0.9659258262890684,0.0,1.0,9.568014816248,0,0,0,0.67,0,0,TIK20250421001232
TIK20250421001234,TikTok,13,0,0,user_48583,310,1862,0,Politics,English,104,Text,1,Neutral,0.122,0.09,0.788,36.2,Asia,-0.2588190451025208,-0.9659258262890684,0.0,1.0,5.739792912179234,0,0,0,0.788,0,0,TIK20250421001234
TIK20250421001246,TikTok,13,0,0,user_224338,12,2456,0,Health,English,114,Link,4,Positive,0.943,0.024,0.032,0.0,North America,-0.2588190451025208,-0.9659258262890684,0.0,1.0,2.5649493574615367,1,0,0,0.943,0,0,TIK20250421001246
TIK20250421001286,TikTok,13,0,0,user_340802,8399,3379,0,Education,English,15,Video,1,Negative,0.12,0.799,0.081,88.3,Asia,-0.2588190451025208,-0.9659258262890684,0.0,1.0,9.035986984831403,1,0,0,0.799,1,1,TIK20250421001286
TIK20250421001298,TikTok,14,0,0,user_26205,4370,1880,0,Technology,French,75,Image,2,Neutral,0.258,0.06,0.682,18.3,North America,-0.4999999999999997,-0.8660254037844388,0.0,1.0,8.382747094863314,1,0,0,0.682,0,0,TIK20250421001298
TIK20250421001302,TikTok,14,0,0,user_253160,204,3516,0,Sports,English,80,Link,0,Neutral,0.282,0.0,0.767,0.0,Europe,-0.4999999999999997,-0.8660254037844388,0.0,1.0,5.3230099791384085,1,0,0,0.767,0,0,TIK20250421001302
TIK20250421001329,TikTok,14,0,0,user_321327,25470,1479,0,Fashion,English,127,Image,2,Positive,0.662,0.079,0.259,0.0,North America,-0.4999999999999997,-0.8660254037844388,0.0,1.0,10.145295829079494,1,0,0,0.662,0,0,TIK20250421001329
TIK20250421001349,TikTok,14,0,0,user_274764,147,524,0,Politics,English,76,Video,4,Positive,0.828,0.099,0.073,0.0,Europe,-0.4999999999999997,-0.8660254037844388,0.0,1.0,4.997212273764115,1,0,0,0.828,0,0,TIK20250421001349
TIK20250421001356,TikTok,14,0,0,user_418687,13202,306,0,Climate,English,38,Video,1,Positive,0.916,0.075,0.009,8.8,South America,-0.4999999999999997,-0.8660254037844388,0.0,1.0,9.4881993554792,1,0,0,0.916,0,0,TIK20250421001356
TIK20250421001357,TikTok,14,0,0,user_399488,82833,3059,0,Politics,Spanish,11,Link,3,Negative,0.09,0.894,0.016,86.2,Asia,-0.4999999999999997,-0.8660254037844388,0.0,1.0,11.324593884108062,1,0,0,0.894,1,1,TIK20250421001357
TIK20250421001377,TikTok,14,0,0,user_226074,76,704,0,Finance,English,84,Image,1,Neutral,0.173,0.141,0.687,3.4,North America,-0.4999999999999997,-0.8660254037844388,0.0,1.0,4.343805421853684,1,0,0,0.687,0,0,TIK20250421001377
TIK20250421001404,TikTok,15,0,0,user_473696,4361,2498,0,Climate,Portuguese,78,Image,3,Positive,0.659,0.071,0.27,33.7,South America,-0.7071067811865471,-0.7071067811865479,0.0,1.0,8.380685946761574,1,0,0,0.659,0,1,TIK20250421001404
TIK20250421001433,TikTok,15,0,0,user_250171,35,3164,0,Gaming,English,98,Text,1,Positive,0.777,0.016,0.207,0.0,Europe,-0.7071067811865471,-0.7071067811865479,0.0,1.0,3.58351893845611,0,0,0,0.777,0,0,TIK20250421001433
TIK20250421001434,TikTok,15,0,0,user_455673,2624,2706,0,Sports,Hindi,87,Text,2,Negative,0.143,0.667,0.189,51.1,Europe,-0.7071067811865471,-0.7071067811865479,0.0,1.0,7.872836175025724,0,0,0,0.667,0,0,TIK20250421001434
TIK20250421001441,TikTok,15,0,0,user_399179,221,2249,0,Technology,Spanish,118,Text,2,Negative,0.037,0.746,0.217,46.9,Europe,-0.7071067811865471,-0.7071067811865479,0.0,1.0,5.402677381872279,0,0,0,0.746,0,0,TIK20250421001441
TIK20250421001452,TikTok,15,0,0,user_456385,4,3587,0,Business,English,25,Text,3,Positive,0.797,0.104,0.099,20.5,Europe,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.6094379124341005,0,0,0,0.797,0,0,TIK20250421001452
TIK20250421001495,TikTok,15,0,0,user_437703,11720,2825,0,Sports,Spanish,136,Text,4,Positive,0.66,0.077,0.263,0.0,Asia,-0.7071067811865471,-0.7071067811865479,0.0,1.0,9.36913738372318,0,0,0,0.66,0,0,TIK20250421001495
TIK20250421001509,TikTok,16,0,0,user_131775,2187,2505,0,Fashion,Arabic,88,Image,4,Neutral,0.148,0.155,0.697,2.8,North America,-0.8660254037844385,-0.5000000000000004,0.0,1.0,7.690743163541872,1,0,0,0.697,0,0,TIK20250421001509
TIK20250421001526,TikTok,16,0,0,user_127403,83,790,0,Climate,Korean,132,Text,5,Negative,0.013,0.745,0.242,81.1,North America,-0.8660254037844385,-0.5000000000000004,0.0,1.0,4.430816798843313,0,1,0,0.745,1,0,TIK20250421001526
TIK20250421001537,TikTok,16,0,0,user_9961,18577,1484,0,Science,Portuguese,131,Image,1,Positive,0.663,0.113,0.224,18.1,Asia,-0.8660254037844385,-0.5000000000000004,0.0,1.0,9.829733363947469,1,0,0,0.663,0,1,TIK20250421001537
TIK20250421001560,TikTok,16,0,0,user_7493,38263,558,0,Travel,English,72,Poll,1,Neutral,0.207,0.103,0.69,25.6,Asia,-0.8660254037844385,-0.5000000000000004,0.0,1.0,10.552264785360132,1,0,0,0.69,0,1,TIK20250421001560
TIK20250421001572,TikTok,16,0,0,user_389747,68,1169,0,Education,English,55,Video,1,Positive,0.852,0.148,-0.0,19.7,Asia,-0.8660254037844385,-0.5000000000000004,0.0,1.0,4.23410650459726,1,0,0,0.852,0,0,TIK20250421001572
TIK20250421001577,TikTok,16,0,0,user_320476,3805,810,0,Business,English,87,Text,2,Positive,0.768,0.03,0.202,27.9,Asia,-0.8660254037844385,-0.5000000000000004,0.0,1.0,8.244334047856094,0,0,0,0.768,0,0,TIK20250421001577
TIK20250421001606,TikTok,16,0,0,user_456702,121660,385,1,AI/ML,English,134,Text,3,Neutral,0.212,0.029,0.76,12.0,Oceania,-0.8660254037844385,-0.5000000000000004,0.0,1.0,11.708993767469387,0,0,0,0.76,0,0,TIK20250421001606
TIK20250421001612,TikTok,16,0,0,user_158368,8,1680,0,Gaming,English,119,Text,2,Negative,0.115,0.603,0.282,73.4,Asia,-0.8660254037844385,-0.5000000000000004,0.0,1.0,2.19722457733622,0,0,0,0.603,1,0,TIK20250421001612
TIK20250421001613,TikTok,16,0,0,user_406896,29885,2967,0,Business,Portuguese,27,Text,0,Negative,0.104,0.901,0.0,69.2,Asia,-0.8660254037844385,-0.5000000000000004,0.0,1.0,10.305145422301338,0,0,0,0.901,0,0,TIK20250421001613
TIK20250421001625,TikTok,17,0,0,user_291014,752522,3149,0,Business,English,98,Image,2,Negative,0.084,0.601,0.315,54.0,Oceania,-0.9659258262890684,-0.2588190451025206,0.0,1.0,13.531186839922128,1,0,0,0.601,0,1,TIK20250421001625
TIK20250421001674,TikTok,17,0,0,user_163766,5112,1972,0,Science,English,39,Text,5,Positive,0.631,0.088,0.281,14.8,Europe,-0.9659258262890684,-0.2588190451025206,0.0,1.0,8.53954159508,0,1,0,0.631,0,0,TIK20250421001674
TIK20250421001689,TikTok,17,0,0,user_419761,9453,3402,0,Climate,English,132,Image,5,Positive,0.924,0.096,0.0,31.4,South America,-0.9659258262890684,-0.2588190451025206,0.0,1.0,9.15419321135318,1,1,0,0.924,0,0,TIK20250421001689
TIK20250421001717,TikTok,17,0,0,user_413202,131,963,0,Science,Arabic,124,Image,2,Negative,0.072,0.812,0.116,56.5,Europe,-0.9659258262890684,-0.2588190451025206,0.0,1.0,4.882801922586371,1,0,0,0.812,0,0,TIK20250421001717
TIK20250421001741,TikTok,17,0,0,user_50942,18072,1154,0,Science,Japanese,41,Video,2,Positive,0.606,0.108,0.287,3.7,Asia,-0.9659258262890684,-0.2588190451025206,0.0,1.0,9.802174390835638,1,0,0,0.606,0,0,TIK20250421001741
TIK20250421001753,TikTok,17,0,0,user_305029,8,1771,0,Sports,German,22,Poll,4,Positive,0.712,0.096,0.191,31.6,Asia,-0.9659258262890684,-0.2588190451025206,0.0,1.0,2.19722457733622,1,0,0,0.712,0,0,TIK20250421001753
TIK20250421001755,TikTok,17,0,0,user_363186,204,2367,0,Technology,Spanish,16,Video,3,Neutral,0.275,0.043,0.683,7.4,Europe,-0.9659258262890684,-0.2588190451025206,0.0,1.0,5.3230099791384085,1,0,0,0.683,0,0,TIK20250421001755
TIK20250421001762,TikTok,17,0,0,user_45175,3766,3063,0,Travel,English,64,Image,3,Negative,0.099,0.743,0.158,46.1,Asia,-0.9659258262890684,-0.2588190451025206,0.0,1.0,8.23403420769204,1,0,0,0.743,0,0,TIK20250421001762
TIK20250421001776,TikTok,18,0,0,user_421054,5,1552,0,Health,English,144,Image,2,Neutral,0.294,0.0,0.794,0.0,Europe,-1.0,-1.8369701987210294e-16,0.0,1.0,1.791759469228055,1,0,0,0.794,0,0,TIK20250421001776
TIK20250421001797,TikTok,18,0,0,user_327690,749,47,0,Climate,Japanese,79,Image,1,Neutral,0.076,0.281,0.643,2.9,Europe,-1.0,-1.8369701987210294e-16,0.0,1.0,6.620073206530356,1,0,0,0.643,0,0,TIK20250421001797
TIK20250421001803,TikTok,18,0,0,user_478380,45750,3004,0,Education,Arabic,27,Image,1,Negative,0.125,0.915,0.0,67.2,Asia,-1.0,-1.8369701987210294e-16,0.0,1.0,10.730968928388284,1,0,0,0.915,0,1,TIK20250421001803
TIK20250421001805,TikTok,18,0,0,user_57005,2540,2162,0,Science,Arabic,16,Poll,2,Neutral,0.25,0.007,0.743,0.0,Asia,-1.0,-1.8369701987210294e-16,0.0,1.0,7.840312983320164,1,0,0,0.743,0,0,TIK20250421001805
TIK20250421001810,TikTok,18,0,0,user_205430,227,2432,0,Education,Spanish,126,Text,2,Positive,0.813,0.117,0.069,4.0,North America,-1.0,-1.8369701987210294e-16,0.0,1.0,5.429345628954441,0,0,0,0.813,0,0,TIK20250421001810
TIK20250421001815,TikTok,18,0,0,user_370408,14,2831,0,Technology,English,11,Text,1,Positive,0.719,0.129,0.153,26.1,North America,-1.0,-1.8369701987210294e-16,0.0,1.0,2.70805020110221,0,0,0,0.719,0,0,TIK20250421001815
TIK20250421001820,TikTok,18,0,0,user_461912,11493,2734,0,Travel,English,48,Poll,4,Neutral,0.169,0.106,0.725,8.9,Europe,-1.0,-1.8369701987210294e-16,0.0,1.0,9.349580439067688,1,0,0,0.725,0,0,TIK20250421001820
TIK20250421001834,TikTok,18,0,0,user_451972,112,362,0,Fashion,French,122,Video,3,Negative,0.149,0.898,0.0,81.9,Asia,-1.0,-1.8369701987210294e-16,0.0,1.0,4.727387818712341,1,0,0,0.898,1,0,TIK20250421001834
TIK20250421001835,TikTok,18,0,0,user_164922,178195,2006,0,Travel,French,65,Image,2,Positive,0.605,0.027,0.368,0.0,Asia,-1.0,-1.8369701987210294e-16,0.0,1.0,12.090639347077802,1,0,0,0.605,0,1,TIK20250421001835
TIK20250421001844,TikTok,18,0,0,user_206086,288,3632,0,Fashion,French,53,Video,1,Neutral,0.18,0.114,0.706,22.9,Europe,-1.0,-1.8369701987210294e-16,0.0,1.0,5.666426688112432,1,0,0,0.706,0,0,TIK20250421001844
TIK20250421001870,TikTok,18,0,0,user_463429,586,3113,0,Education,English,136,Image,3,Negative,0.128,0.755,0.118,81.7,Asia,-1.0,-1.8369701987210294e-16,0.0,1.0,6.375024819828097,1,0,0,0.755,1,0,TIK20250421001870
TIK20250421001879,TikTok,18,0,0,user_10996,6035,822,0,Gaming,German,42,Image,2,Positive,0.945,0.149,0.0,4.4,North America,-1.0,-1.8369701987210294e-16,0.0,1.0,8.70549681988774,1,0,0,0.945,0,1,TIK20250421001879
TIK20250421001881,TikTok,18,0,0,user_170078,10018,1360,0,Politics,English,24,Image,7,Neutral,0.177,0.187,0.636,35.5,Unknown,-1.0,-1.8369701987210294e-16,0.0,1.0,9.212238569259265,1,1,0,0.636,0,0,TIK20250421001881
TIK20250421001884,TikTok,18,0,0,user_439955,62,1672,0,Climate,English,28,Image,2,Neutral,0.165,0.085,0.75,0.0,Asia,-1.0,-1.8369701987210294e-16,0.0,1.0,4.143134726391533,1,0,0,0.75,0,0,TIK20250421001884
TIK20250421001893,TikTok,18,0,0,user_193034,453,1228,0,Food,Hindi,94,Video,1,Negative,0.146,0.892,0.0,97.7,North America,-1.0,-1.8369701987210294e-16,0.0,1.0,6.118097198041348,1,0,0,0.892,1,0,TIK20250421001893
TIK20250421001901,TikTok,18,0,0,user_124756,500,2980,0,Technology,English,17,Text,0,Negative,0.11,0.934,0.0,87.5,South America,-1.0,-1.8369701987210294e-16,0.0,1.0,6.2166061010848646,0,0,0,0.934,1,0,TIK20250421001901
TIK20250421001915,TikTok,19,0,0,user_499811,97,1479,0,Technology,Portuguese,131,Text,1,Positive,0.77,0.148,0.082,7.0,Unknown,-0.9659258262890684,0.2588190451025203,0.0,1.0,4.584967478670572,0,0,0,0.77,0,0,TIK20250421001915
TIK20250421001917,TikTok,19,0,0,user_21832,119,3154,0,Food,English,47,Link,4,Positive,0.657,0.148,0.196,20.9,Europe,-0.9659258262890684,0.2588190451025203,0.0,1.0,4.787491742782046,1,0,0,0.657,0,0,TIK20250421001917
TIK20250421001920,TikTok,19,0,0,user_472216,27,1192,0,Business,English,89,Poll,3,Neutral,0.287,0.034,0.679,1.3,North America,-0.9659258262890684,0.2588190451025203,0.0,1.0,3.332204510175204,1,0,0,0.679,0,0,TIK20250421001920
TIK20250421001946,TikTok,19,0,0,user_100633,443,3345,0,Sports,English,139,Text,3,Negative,0.049,0.717,0.234,74.7,Africa,-0.9659258262890684,0.2588190451025203,0.0,1.0,6.095824562432225,0,0,0,0.717,1,1,TIK20250421001946
TIK20250421001958,TikTok,19,0,0,user_494581,16666,2658,0,Climate,English,66,Link,1,Positive,0.74,0.081,0.179,0.0,North America,-0.9659258262890684,0.2588190451025203,0.0,1.0,9.721185995542177,1,0,0,0.74,0,1,TIK20250421001958
TIK20250421001983,TikTok,19,0,0,user_266373,135676,3467,0,Business,English,96,Image,0,Neutral,0.158,0.051,0.791,15.9,Asia,-0.9659258262890684,0.2588190451025203,0.0,1.0,11.818032339932223,1,0,0,0.791,0,1,TIK20250421001983
TIK20250421001984,TikTok,19,0,0,user_250100,2138,3280,0,Politics,English,98,Poll,2,Positive,0.803,0.062,0.134,10.1,North America,-0.9659258262890684,0.2588190451025203,0.0,1.0,7.668093709082406,1,0,0,0.803,0,0,TIK20250421001984
TIK20250421001991,TikTok,19,0,0,user_66983,10157,1578,0,Business,English,76,Video,3,Positive,0.934,0.14,0.0,19.1,North America,-0.9659258262890684,0.2588190451025203,0.0,1.0,9.22601685136119,1,0,0,0.934,0,1,TIK20250421001991
TIK20250421001994,TikTok,19,0,0,user_132814,30092,829,0,Health,English,131,Video,1,Neutral,0.116,0.228,0.656,16.3,South America,-0.9659258262890684,0.2588190451025203,0.0,1.0,10.312047865551596,1,0,0,0.656,0,1,TIK20250421001994
TIK20250421002004,TikTok,19,0,0,user_71488,300,906,0,Sports,English,15,Text,2,Positive,0.79,0.138,0.072,11.4,Africa,-0.9659258262890684,0.2588190451025203,0.0,1.0,5.707110264748875,0,0,0,0.79,0,0,TIK20250421002004
TIK20250421002006,TikTok,19,0,0,user_58826,103,748,0,Climate,English,93,Text,2,Neutral,0.176,0.024,0.8,0.0,North America,-0.9659258262890684,0.2588190451025203,0.0,1.0,4.6443908991413725,0,0,0,0.8,0,0,TIK20250421002006
TIK20250421002024,TikTok,19,0,0,user_258438,29,2752,0,Climate,English,131,Image,0,Negative,0.12,0.914,0.0,81.2,Asia,-0.9659258262890684,0.2588190451025203,0.0,1.0,3.4011973816621555,1,0,0,0.914,1,0,TIK20250421002024
TIK20250421002034,TikTok,19,0,0,user_312335,60355,2411,0,Climate,Spanish,120,Link,1,Positive,0.909,0.016,0.074,0.0,North America,-0.9659258262890684,0.2588190451025203,0.0,1.0,11.00801564163354,1,0,0,0.909,0,1,TIK20250421002034
TIK20250421002041,TikTok,19,0,0,user_283437,62,814,0,Politics,German,111,Image,1,Negative,0.099,0.691,0.211,53.2,Europe,-0.9659258262890684,0.2588190451025203,0.0,1.0,4.143134726391533,1,0,0,0.691,0,0,TIK20250421002041
TIK20250421002058,TikTok,20,0,0,user_311301,3942,2742,0,Health,French,136,Text,5,Positive,0.61,0.033,0.357,5.6,Unknown,-0.8660254037844386,0.5000000000000001,0.0,1.0,8.279697133877628,0,1,0,0.61,0,0,TIK20250421002058
TIK20250421002064,TikTok,20,0,0,user_307371,712,2622,0,Climate,English,140,Image,1,Neutral,0.126,0.274,0.6,24.8,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,6.569481420414296,1,0,0,0.6,0,0,TIK20250421002064
TIK20250421002078,TikTok,20,0,0,user_14303,644,1708,0,Fashion,Spanish,43,Video,2,Positive,0.601,0.133,0.266,22.5,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,6.4692503167957724,1,0,0,0.601,0,0,TIK20250421002078
TIK20250421002080,TikTok,20,0,0,user_786,1586,2179,0,Entertainment,English,86,Text,1,Positive,0.761,0.059,0.181,0.0,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,7.369600720526409,0,0,0,0.761,0,1,TIK20250421002080
TIK20250421002081,TikTok,20,0,0,user_43478,22134,1123,0,Sports,English,100,Video,1,Positive,0.924,0.116,0.0,24.3,Europe,-0.8660254037844386,0.5000000000000001,0.0,1.0,10.00491534516624,1,0,0,0.924,0,0,TIK20250421002081
TIK20250421002085,TikTok,20,0,0,user_425987,54419,1409,1,Entertainment,Japanese,80,Text,0,Positive,0.807,0.088,0.105,0.0,Asia,-0.8660254037844386,0.5000000000000001,0.0,1.0,10.904487012337237,0,0,0,0.807,0,1,TIK20250421002085
TIK20250421002089,TikTok,20,0,0,user_280462,72349,3053,0,Gaming,English,81,Text,2,Positive,0.779,0.032,0.189,0.0,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,11.18927073205963,0,0,0,0.779,0,1,TIK20250421002089
TIK20250421002118,TikTok,20,0,0,user_330743,40,2116,0,Health,English,49,Text,0,Negative,0.116,0.806,0.078,39.4,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,3.713572066704308,0,0,0,0.806,0,0,TIK20250421002118
TIK20250421002126,TikTok,20,0,0,user_461930,106,2282,0,Climate,Portuguese,99,Text,1,Negative,0.012,0.939,0.05,71.8,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,4.672828834461906,0,0,0,0.939,1,0,TIK20250421002126
TIK20250421002135,TikTok,20,0,0,user_110357,10971,132,0,Gaming,Korean,72,Link,3,Negative,0.122,0.739,0.139,73.4,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,9.303101852057496,1,0,0,0.739,1,0,TIK20250421002135
TIK20250421002136,TikTok,20,0,0,user_40517,746,449,0,Politics,Spanish,144,Image,2,Positive,0.601,0.148,0.251,18.9,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,6.616065185132817,1,0,0,0.601,0,0,TIK20250421002136
TIK20250421002150,TikTok,20,0,0,user_383000,6448,2724,0,AI/ML,English,36,Link,1,Positive,0.878,0.076,0.046,22.2,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,8.771680359010377,1,0,0,0.878,0,1,TIK20250421002150
TIK20250421002159,TikTok,20,0,0,user_70204,11,2763,0,Gaming,Arabic,23,Text,1,Neutral,0.214,0.146,0.64,30.2,Europe,-0.8660254037844386,0.5000000000000001,0.0,1.0,2.4849066497880004,0,0,0,0.64,0,0,TIK20250421002159
TIK20250421002164,TikTok,20,0,0,user_332743,15656,2108,0,Health,English,78,Video,0,Positive,0.77,0.035,0.194,0.0,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,9.658673380311525,1,0,0,0.77,0,0,TIK20250421002164
TIK20250421002170,TikTok,20,0,0,user_180560,14139,3528,0,Climate,Chinese,139,Video,3,Neutral,0.218,0.111,0.671,2.6,Europe,-0.8660254037844386,0.5000000000000001,0.0,1.0,9.556762939450564,1,0,0,0.671,0,0,TIK20250421002170
TIK20250421002188,TikTok,21,0,0,user_335426,1457,1217,0,Gaming,Arabic,68,Link,0,Negative,0.027,0.948,0.025,87.1,Asia,-0.7071067811865477,0.7071067811865474,0.0,1.0,7.284820912568604,1,0,0,0.948,1,0,TIK20250421002188
TIK20250421002198,TikTok,21,0,0,user_312209,103,2521,0,AI/ML,Spanish,128,Text,2,Positive,0.785,0.056,0.159,2.7,Africa,-0.7071067811865477,0.7071067811865474,0.0,1.0,4.6443908991413725,0,0,0,0.785,0,0,TIK20250421002198
TIK20250421002229,TikTok,21,0,0,user_303967,1928,2247,0,Science,English,36,Video,1,Positive,0.645,0.052,0.303,0.0,South America,-0.7071067811865477,0.7071067811865474,0.0,1.0,7.564757012905729,1,0,0,0.645,0,0,TIK20250421002229
TIK20250421002239,TikTok,21,0,0,user_471700,188,2517,0,Sports,Portuguese,79,Text,3,Positive,0.87,0.141,0.0,4.8,Europe,-0.7071067811865477,0.7071067811865474,0.0,1.0,5.241747015059643,0,0,0,0.87,0,0,TIK20250421002239
TIK20250421002240,TikTok,21,0,0,user_88039,226210,2838,0,Politics,German,81,Text,2,Negative,0.134,0.937,0.0,91.0,Europe,-0.7071067811865477,0.7071067811865474,0.0,1.0,12.329223471013169,0,0,0,0.937,1,1,TIK20250421002240
TIK20250421002266,TikTok,21,0,0,user_52840,358,423,0,Politics,French,26,Image,2,Positive,0.796,0.057,0.147,11.8,North America,-0.7071067811865477,0.7071067811865474,0.0,1.0,5.883322388488279,1,0,0,0.796,0,0,TIK20250421002266
TIK20250421002267,TikTok,21,0,0,user_231911,163670,590,0,Education,Spanish,134,Text,2,Positive,0.911,0.037,0.052,4.7,Europe,-0.7071067811865477,0.7071067811865474,0.0,1.0,12.00561359433646,0,0,0,0.911,0,1,TIK20250421002267
TIK20250421002278,TikTok,21,0,0,user_253223,1138,3499,0,Fashion,English,100,Image,0,Neutral,0.201,0.0,0.836,0.0,Europe,-0.7071067811865477,0.7071067811865474,0.0,1.0,7.037905963447182,1,0,0,0.836,0,1,TIK20250421002278
TIK20250421002294,TikTok,21,0,0,user_35542,20,1274,0,Education,English,121,Text,1,Negative,0.044,0.829,0.127,36.9,North America,-0.7071067811865477,0.7071067811865474,0.0,1.0,3.044522437723423,0,0,0,0.829,0,0,TIK20250421002294
TIK20250421002297,TikTok,21,0,0,user_407190,1423,384,0,Health,English,102,Video,1,Positive,0.81,0.113,0.076,12.8,Europe,-0.7071067811865477,0.7071067811865474,0.0,1.0,7.261225091971921,1,0,0,0.81,0,0,TIK20250421002297
TIK20250421002338,TikTok,22,0,0,user_150669,709,1881,0,Politics,English,105,Image,4,Positive,0.842,0.027,0.13,0.0,South America,-0.5000000000000004,0.8660254037844384,0.0,1.0,6.565264970035361,1,0,0,0.842,0,0,TIK20250421002338
TIK20250421002344,TikTok,22,0,0,user_345899,14874,2188,0,Entertainment,Spanish,49,Image,3,Neutral,0.106,0.255,0.64,14.7,North America,-0.5000000000000004,0.8660254037844384,0.0,1.0,9.607437230413831,1,0,0,0.64,0,1,TIK20250421002344
