emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,post_id
0.85818255,-1.7463398,-0.79465365,5.1141677,1.2402694,0.24345769,-1.9953086,-0.3119758,TIK20250913138670
-1.4168743,-0.44002888,-4.9500413,0.816283,-2.4681559,-1.4129431,0.49719858,-0.26613203,TIK20250914138946
-2.6340032,-2.9490469,-1.5603662,0.6262095,-2.1320803,-1.0899876,-1.3259223,-2.9798253,TIK20250419000271
-0.14319515,-0.6447886,-2.5036304,-0.046875317,-2.531574,-0.48428556,-3.531672,-3.1970959,TIK20250803052374
1.8509372,0.78729224,-5.041615,1.4899545,-1.2038562,-0.30729976,-1.087798,-1.0901343,TIK20250419091225
-1.4541655,-3.316066,0.05653963,3.4054892,1.4399754,-2.9066744,-0.87849706,-0.9462432,TIK20250705040952
-2.6935375,-0.32252613,0.45701477,3.0377748,-0.61157656,-2.340278,-0.80197084,-2.5785072,TIK20250816129705
2.5697017,0.4323049,-1.9558665,2.114592,0.7329805,-0.77449054,-3.4159966,-2.3544784,TIK20250809056222
1.8725944,-0.8936759,-0.54908377,3.0928621,-1.9885069,-2.4787917,-1.4899107,-1.5263141,TIK20250823064525
0.6135125,-1.9358758,-1.7140224,3.7009344,-2.2790208,0.55675924,-0.5223913,-2.0507007,TIK20250601105166
1.8843633,-3.2833338,-2.394929,1.4929355,0.7539779,-0.23892105,-3.524108,-0.23957087,TIK20250719047386
-2.5510242,1.3462372,-2.2318883,1.7160673,-2.3381793,0.66840905,-2.7228475,-2.1104937,TIK20250809055383
-0.38809296,-1.1670283,-0.71930945,3.6834333,-0.09667053,-3.2299397,0.8494588,-2.7790666,TIK20250809056009
1.5346456,-3.1634126,-2.1962097,1.7422624,0.21152943,0.19489124,-3.8128927,0.026540646,TIK20251011089191
-0.25176367,-0.58576226,-3.5686133,0.2824786,-2.8784702,0.014976636,-1.9447278,-3.3668666,TIK20250809055684
-3.8697164,0.2690777,-1.2505927,0.22333665,0.34542683,-3.0735734,-2.585618,-1.8812187,TIK20250510009934
-3.0981705,-0.2695238,-2.9774218,0.15615954,-0.23638093,1.3114429,-3.7322488,-1.7957733,TIK20250517013783
-1.5631391,-2.16275,-0.2796799,4.412794,1.1576581,-0.13242294,-0.36576092,-2.7487557,TIK20250629114003
-0.543058,-0.9332388,-0.86597735,3.589027,-2.3628008,0.1526576,-0.9358009,-3.5233111,TIK20250525020206
-1.4552736,-0.676176,-2.9863396,0.90174633,0.49764898,-0.25714207,-3.952915,2.105903,TIK20250817061320
0.013573357,-1.4299332,-1.1157008,3.5832067,-2.159516,0.027324107,-0.8646021,-3.8352315,TIK20251011089308
-0.25002873,0.5422105,-4.857758,0.27734178,1.3965579,-2.2176914,0.3840596,-1.583005,TIK20250503096029
-1.8825876,-3.5727007,-2.3491304,3.0488975,-1.677802,-0.775135,1.1345584,-1.426448,TIK20251018090758
1.1248908,0.7618938,-3.612229,1.126698,1.4987903,-1.9680846,-0.09295341,-3.0330913,TIK20250712118446
0.90128237,-0.76046735,-1.4250008,3.502173,-2.0452425,-1.0344778,-3.545057,1.3216165,TIK20250420000671
-1.177188,0.67205,-2.9925988,0.48384726,0.70958436,0.38629743,-2.1036296,-4.412255,TIK20250824132295
0.08147676,0.37190765,-4.6051974,1.7164105,-2.6219006,-1.3115475,-1.4414907,1.514285,TIK20250712044874
-2.109028,-0.4625955,0.5908491,4.5912924,0.29985756,-0.1349625,-3.419381,-1.158058,TIK20250906071581
-1.3458381,1.4493521,-1.2838538,4.799811,0.63337183,-1.1175812,0.16420262,-0.79619133,TIK20250817060907
0.59153306,0.36550835,-4.490682,0.5745186,-2.3743415,-1.8295168,-2.1714804,0.9373882,TIK20250629037261
0.015846236,-0.6337798,-3.0357585,0.20291738,-2.7875025,-0.017290518,-2.9457107,-3.2142544,TIK20250907072390
0.6662228,-0.15957016,-2.6845171,-0.51006466,-0.7170039,-1.632225,-1.5203763,-3.5387087,TIK20250503095905
-3.9052517,-2.6486838,-2.161749,2.3637292,1.9614295,0.6208993,-1.1524594,-0.49541086,TIK20250601024409
-0.78497934,1.1799192,-0.87065864,5.160248,-1.2689086,0.31847167,-1.9456618,-0.89520377,TIK20250803125538
1.0463428,-2.079776,-1.9689908,4.686151,1.0066149,0.0651261,-0.15550177,0.23141302,TIK20250710043608
1.1842166,-0.7789391,-2.57499,1.7058794,-2.544355,-0.8425869,-3.9304717,0.77917403,TIK20250615031954
-0.017491892,0.32416236,-3.7483995,3.1220486,2.9543183,-0.02563464,0.21254225,-0.78248733,TIK20250924142158
-0.9827027,-1.7520308,-2.56909,0.7990295,-4.151799,-2.426156,-2.1148827,-0.64690137,TIK20250510009987
0.7102092,-1.2689527,-4.428383,-1.3115742,0.01753055,-1.1818992,-2.695704,-2.5113902,TIK20250531104814
-2.5030358,-3.6943343,-3.7481089,0.24312493,-0.3522883,-1.0790584,-0.04834235,-0.3276643,TIK20250928143462
-0.3004278,-1.8107979,-0.95002455,0.9033685,0.77137506,-0.819664,-2.6530564,-4.6090474,TIK20250629037377
-0.40549016,-0.2541405,-1.3875712,3.0311935,2.3389568,0.77147496,-4.3722982,-0.11048629,TIK20251011089357
0.87162185,1.6920569,-3.5470095,2.5588746,0.54556763,1.3434573,-2.4019985,-0.96771467,TIK20250907072407
1.820974,0.9576545,-4.2379117,3.5623012,0.90494883,-1.4951912,-1.0389475,1.1771697,TIK20250809056381
0.37122625,1.8794452,-2.457734,3.2535794,1.3703061,0.4719536,-4.2341714,-0.2604219,TIK20250524018763
-2.5932236,-2.4341335,-0.9236985,0.18680128,0.21683842,-0.7177205,-4.3156486,-1.8084965,TIK20250906136353
-2.629344,-0.02033163,-1.5442219,0.6358555,-3.1943712,-2.011119,-3.2111244,-1.1793298,TIK20251004086854
-1.5702282,-4.1634965,-2.0541115,1.3342435,0.63312346,0.16865836,-0.8969823,0.06290665,TIK20250705040970
-1.3746663,-1.2792909,-0.58488005,3.1781974,-3.4641058,-0.37467358,-3.1527653,-0.70498616,TIK20250713045406
1.1170976,-2.4136558,-4.1061473,0.7142697,2.4922657,-0.36066124,-0.8897491,-2.2981822,TIK20250713118803
-1.9871274,1.5118617,-1.7881787,3.5924304,1.8390356,-2.6432042,0.4846621,-2.0144641,TIK20250503006622
-2.078481,0.60721296,-4.5357723,1.6927786,0.6459553,0.15382804,0.84671605,-0.49647892,TIK20250525021424
-1.2120864,-3.5314314,-0.18626416,2.7567427,1.0601709,-3.2956126,-0.6842425,-1.3871921,TIK20250525102734
-2.5757923,-0.1729995,-3.960426,1.4010202,1.9778165,1.5266585,-0.77568775,-2.2762876,TIK20250601024744
-0.29384348,-2.8868988,-1.4875597,1.7672204,-1.7192602,1.2545024,-3.3772802,-2.2763789,TIK20251005145685
0.13582952,-1.8783176,-1.6402767,1.7053847,-1.4979758,1.4440812,-3.70722,-2.4468424,TIK20250720121082
0.36497912,-2.0818238,-3.6103384,3.0498428,-0.35517913,-1.7381197,0.45101914,1.8929533,TIK20250816129446
-1.8878952,-0.34149808,-0.7415409,1.959969,-0.04216838,-0.20571375,-5.5266933,0.013242181,TIK20250831067569
1.748752,0.8687691,-4.6124444,1.6345366,-1.382788,-0.019716833,-1.143313,-1.0397637,TIK20250719120445
-1.6692749,-1.343216,-0.7234826,4.2540727,-0.7086063,-0.122738324,0.59761,-1.420266,TIK20250817129833
-0.81580466,-0.79968035,-4.242684,2.140807,-2.9541266,-0.9359532,0.74816716,0.010573582,TIK20250817061103
-0.26627237,0.28510097,-1.7942519,-0.23592801,1.5941387,-2.436853,-4.4046354,-1.9307109,TIK20250913138474
-1.5166018,2.1308293,-0.97769666,1.4711049,1.7169555,-1.7140298,-2.0914268,-1.7784734,TIK20250921141029
-0.7502836,-1.728563,-0.9211799,1.1606579,0.6141331,-0.32414508,-2.778634,-4.6735525,TIK20250810056697
0.24581559,-1.7259742,-1.4133041,3.5081463,-2.1324556,0.41950986,-0.651273,-3.3510935,TIK20251004145215
0.67661536,-1.4455005,-4.2794166,1.7244458,-0.08410343,1.7849013,-0.6111987,-2.638403,TIK20250608028828
-3.0843327,0.32061833,-2.1496737,2.8938868,-0.7955504,2.0356696,-2.965505,-0.76923674,TIK20251018090652
-1.1229748,2.1467457,-3.57665,2.2187252,-0.23297015,-0.031809423,0.0039273584,-3.1808038,TIK20250607028485
1.8492849,-3.9885814,-1.9270741,2.35084,-0.34457162,-0.85689807,-2.2987437,-0.13617209,TIK20250826065276
-1.6689373,0.017943248,-1.6099073,3.5106585,1.1590894,-0.12450829,0.0006534108,-4.519989,TIK20250525020453
-1.0238352,-0.21505953,0.22147717,2.9573402,0.29955575,0.17397827,-4.161537,-2.9079735,TIK20250706042143
-0.21805501,-0.99402356,-0.8718954,3.6792617,0.15107152,-3.4941564,1.0083472,-2.2531729,TIK20251011089255
-3.7412634,-1.7037956,-2.6340773,1.889897,-1.6332519,-0.16585419,-1.3598008,1.4607235,TIK20250525020165
-3.9428983,-0.5825292,-2.3730152,2.0771275,-1.7421858,-1.245225,-0.86824197,1.2982862,TIK20250420000851
-2.6558685,1.6597193,-2.2203202,2.255618,2.4029493,-2.5459352,-1.5048189,0.36573672,TIK20250810127624
-0.10403238,0.15919067,-4.477251,1.0157409,-2.6514654,-1.7323577,-1.999125,1.4832047,TIK20250524019688
2.0599885,-4.188381,-2.0324183,2.371027,-0.24700199,-1.0543519,-1.8725086,-0.8483902,TIK20250607028542
1.3478599,-1.36685,-1.5343965,0.6377288,-0.17097124,-4.4311557,-2.4819756,-1.3536279,TIK20250705041051
-3.5802853,0.92846316,-1.986552,3.0877166,1.0963999,-1.571778,0.2577071,0.33586165,TIK20250614031229
-0.81868863,2.1863549,-2.178575,2.392611,3.0197425,-1.1237677,-2.3995001,-1.5266634,TIK20250420000678
-4.4441442,-0.4399978,-0.26339772,2.6014323,0.057200752,-0.5726739,-2.7183645,-0.9450773,TIK20250720048119
0.65832543,0.007242849,-1.1101593,0.96136266,-0.17868876,-0.53479767,-1.391954,-3.7234042,TIK20250618033026
-1.5159622,1.051718,-0.93465644,5.1402507,-0.79318106,0.48107857,-1.4541353,-0.8436188,TIK20250719047576
-1.5166287,1.5576322,-4.3367753,2.3388257,-0.2378041,0.30565596,0.7740835,-2.4416816,TIK20250816059606
-2.682242,-2.745783,-1.0510845,0.02994892,0.11756547,-0.6721096,-4.082953,-1.7940633,TIK20250719047650
-2.356453,-3.2676995,-2.0886965,3.0078413,-0.15004158,-1.1447027,1.1220397,-0.1578625,TIK20250719120588
1.0941415,-2.2979567,-1.7852582,0.6082351,1.6072636,-0.6501984,-3.421691,-3.2358289,TIK20250607028235
-1.383811,0.44022465,-3.991007,0.9308427,-2.5878675,-1.5842452,0.6615783,-0.95577085,TIK20250615109611
-0.5115916,-0.46332473,-1.1658299,3.090282,2.5335255,0.51007116,-4.4194107,-0.04598364,TIK20250809127343
-0.37593943,-0.23203158,-3.027809,3.3302917,-3.5462356,-1.357234,0.44642726,-0.52242136,TIK20250928084433
-1.0452976,0.19405827,-1.2949373,-0.11817064,-0.31559974,-3.1443994,-3.3515127,-3.7708364,TIK20250622111777
0.47760987,2.5898309,-2.6524897,1.4705294,1.5378063,-1.4077809,-3.1021934,-2.3025002,TIK20250928143393
-2.9369872,-0.15441146,-1.4860386,0.532599,-2.7769659,-1.6707817,-3.6306434,-0.89876014,TIK20250503006949
-0.23434812,-1.0852065,-0.38583845,2.6562247,-3.4454403,-1.3650649,-3.183449,-1.7028513,TIK20250525020737
0.6498606,0.5664076,-3.894645,1.6236072,1.4123789,-2.3504112,0.8018956,-3.0179465,TIK20250525021567
-0.7423546,-2.8306577,-1.9776583,2.9931614,-0.2682375,1.2297422,-3.2587006,1.3220474,TIK20250517013571
-2.1889544,-2.7920694,-0.9224215,0.18859604,0.04637016,-0.34162417,-4.256598,-1.7407554,TIK20250914075251
1.3942858,-1.9912839,-1.4003433,1.6446759,0.63961655,-0.057143945,-4.802332,-0.9243435,TIK20250607028209
-1.763959,1.1654812,-2.4627934,3.9920466,1.8514595,-2.5075457,1.139575,-1.3834639,TIK20250817060716
-4.056485,0.19222376,-3.5333364,0.5504195,-0.5052161,0.24834967,-1.7229998,-0.07144208,TIK20250927143066
-0.06527309,-3.5142772,-2.3082318,2.175548,1.7493788,-0.84686196,0.61342525,-2.306429,TIK20251012089693
-0.18226038,-1.5322077,-1.3335627,1.4539125,3.3076804,-3.0003464,-0.7715023,-1.7208619,TIK20250524019014
-1.48897,-0.3914834,-0.18467812,2.575615,0.08141648,-4.924799,-1.2259545,-0.6464437,TIK20250607106984
-0.56870574,-3.1175191,-2.4181788,0.5717462,2.5263653,-1.5639447,-2.4927406,0.70249254,TIK20250601024373
-0.670468,-0.7666757,-3.8338957,0.0014686739,-3.016135,0.34649697,-2.5452185,-1.9649019,TIK20250525020837
1.1632334,-2.634331,-3.937164,1.2316967,-0.6032485,0.64999366,-0.83245766,-0.123321526,TIK20250427093812
-1.9779748,-0.17429815,-1.8723623,3.505959,-2.6422808,1.0339755,-0.9919709,-3.216553,TIK20250906072021
-2.446554,1.2042462,-3.791426,0.008930334,-1.7842157,-1.7476305,-0.52949387,-2.2438076,TIK20250921141006
-1.396412,-0.020628,0.58145523,4.6247215,-0.29287365,-2.0059385,-3.293049,0.15916127,TIK20251004145458
0.0029729395,-0.82040703,-1.6371176,1.479557,-1.2581683,1.4511114,-4.0854683,-1.9071052,TIK20250517013942
1.0732166,-2.4432938,-2.012613,3.3831081,-1.9904898,0.4141096,-0.44809136,-2.4820347,TIK20250427093970
2.4262152,-0.6121126,-2.8839176,2.7013352,-0.43135855,-3.607633,-0.4373018,-0.052079637,TIK20250809127256
0.66244376,-2.2574325,-1.9257561,0.48818842,1.5469959,-0.1991487,-3.43943,-3.5134048,TIK20250720120877
0.96629417,2.5819917,-3.6424532,2.2963748,-0.18768997,-2.8296947,-0.54904306,-1.4788541,TIK20250727123014
-3.635078,-2.4066875,-2.0886612,1.3083175,-1.8630201,-0.22197475,-1.3672445,0.38769147,TIK20250607027578
1.3578922,-2.706925,-4.6718793,0.59551746,-0.7619541,0.22804132,-1.7998773,-0.057878964,TIK20250517013807
-1.143673,-2.292285,-0.30327013,4.4000683,1.3020492,-0.3517671,-0.3962795,-3.0736048,TIK20251004086827
-1.9211401,-1.9222994,-0.4516912,4.7329116,0.14788702,-0.07016058,0.15500613,-1.9612777,TIK20250607107210
1.198501,0.80907315,-4.9273167,1.3775048,-1.8868612,-1.0317732,-1.2239937,0.31149676,TIK20250713045513
-1.5864775,-1.7465763,-0.27916205,1.9438701,-2.3211045,-3.7692797,-1.1274879,-2.0729554,TIK20250830067400
-1.0009973,-2.133746,-2.5769486,0.6077402,-3.9383109,-2.3136513,-1.8605561,-0.68720007,TIK20250906071645
1.144753,-2.540787,-1.573469,4.0851026,1.507725,1.1714998,-1.8858223,-1.5283477,TIK20251018149739
-1.1834054,-2.1814375,-2.0373385,-0.2721577,2.1455932,-0.5358013,-2.5630546,-0.5752485,TIK20250920140858
0.08418875,0.09361372,-2.8011189,1.7042618,-2.020439,-4.211182,0.42585143,-1.2082909,TIK20250517013511
0.044603605,-0.95957655,-0.6896741,1.3564715,1.0191877,-1.4855115,-1.9365238,-4.588907,TIK20250809055561
-2.8177927,-1.2886096,-3.1114178,1.4922374,0.70763594,1.9852906,-0.9461561,-2.7768035,TIK20250525020939
-2.506074,-2.3859556,-1.2308317,-0.22796063,-0.36605516,-0.4419813,-3.955831,-1.5532174,TIK20250727123062
-0.9798545,-1.1780831,-1.8266698,3.5831654,1.5953611,-0.9640805,-2.072234,2.5495842,TIK20250922081748
0.3610525,-2.5145845,-2.0765543,0.52883303,1.5802665,0.11644623,-3.5702915,-3.4845734,TIK20250420000774
-1.8790082,1.4166065,-3.187755,2.4173014,-0.86789715,-3.5254896,-0.3367307,1.4963604,TIK20250511098623
-3.978299,-0.8908392,-2.9017437,1.5073433,-1.8303262,-2.1304445,0.33214706,-0.009745916,TIK20250913074926
-1.0376222,2.8047168,-3.0334222,2.1076798,-2.3239233,-1.4145364,-2.12329,-0.42392197,TIK20251004087055
-1.3845477,-1.704243,-4.9769897,1.1482943,1.7793422,0.10076613,0.029194817,0.6242561,TIK20250426093594
2.1353824,-3.3496673,-2.375956,1.6901854,0.2636871,-0.32271734,-3.2096725,-0.4003034,TIK20250501006088
-1.5017849,1.0091972,-1.0129542,0.62861276,-0.40137872,-2.7308433,-2.6745718,-4.07501,TIK20250802125173
-3.875955,-1.9716285,-2.3231318,1.8812069,-1.2727072,0.04488772,-1.9432672,1.2041577,TIK20251018090769
-0.41820604,-2.846696,-4.7139482,-0.19428498,-0.10583198,-1.4785786,0.39855567,-1.027816,TIK20250823132007
-0.13615634,-2.5107856,-0.045984723,3.2188923,2.6217916,-1.0163116,-2.3944676,-2.5697703,TIK20250713118595
-1.6982653,-3.1615798,-1.4632758,1.564902,0.37753114,1.6352016,-2.69929,-1.1721787,TIK20250517100455
-0.027509917,-1.1247633,-0.29420778,2.2580261,-3.1949277,-1.7255964,-2.8634653,-2.3082674,TIK20250823131803
-0.1947166,-1.3569703,-2.9659915,3.7513957,0.317496,-2.7179081,1.0517622,1.4103277,TIK20250607106961
0.15994199,-2.4859233,0.69500434,3.8228102,-0.7925692,-1.5473759,-1.780799,-1.1984301,TIK20250420000465
0.18458684,-0.26520956,-0.73922825,2.2769399,2.9012997,-0.59989345,-4.0402966,-0.7433824,TIK20250525020132
0.7623841,-0.41361505,-2.971908,1.7744367,-1.8632361,-3.6912694,0.6671717,-1.6347275,TIK20250525021043
-1.6983756,-2.017575,0.13589422,3.9996085,2.1684124,-2.396944,-1.4316192,-0.08096502,TIK20250517013533
-2.2527642,-3.6487684,-2.0254474,3.085901,-0.1962881,-1.3430536,0.86401683,0.064298704,TIK20250817061251
-0.7177899,-1.1302108,-4.284027,2.15485,-3.0440276,-0.7896524,0.6346397,0.071723364,TIK20250907072806
-1.7210928,-1.5634646,-0.44457906,3.2053456,-3.1586044,-0.48100972,-3.2934966,-0.21622238,TIK20250517013635
0.15038715,1.1395714,-2.3453655,3.2370234,1.4203187,1.0737782,-4.1433263,0.04262949,TIK20250907136487
-0.17588967,-0.6880409,-2.5583398,-0.5896441,-2.1120303,-1.2466134,-4.2660837,-2.34165,TIK20250920078274
1.0917791,0.22315496,-2.0662534,2.4418764,2.4599051,-3.5303283,-2.294111,0.7614188,TIK20251005087165
-0.4618462,2.1605415,-1.1196526,3.419425,0.050124742,-2.8266292,-0.7237198,-3.0527232,TIK20250628113984
0.5133634,1.2166753,-2.0428162,2.2201533,2.3196719,-3.9367197,-2.2029088,0.12051034,TIK20250810127773
1.4524422,1.189665,-1.3014206,3.8769534,1.3392664,-3.0400708,-1.687466,-0.482238,TIK20250504096313
-3.1841931,-2.2780411,-2.2807708,2.7642317,-1.663206,1.2010533,-2.0059605,0.7192798,TIK20250503095873
-2.5027146,0.94855976,-2.1905932,1.8083882,-2.807809,0.62268907,-2.857424,-1.8929907,TIK20250921141273
2.2445426,-1.6852076,-2.9952974,0.8818202,-2.4202404,-2.008177,-1.7635038,-2.178374,TIK20250608107513
-1.6765105,-0.12275119,-1.734127,3.3806324,0.8736094,-0.119442284,0.20872037,-4.482216,TIK20251011089222
-0.45026347,-1.1741172,-1.2343596,3.466136,-2.4213219,0.094428234,-0.73881173,-3.6885915,TIK20250713045405
0.16477007,0.53175277,-4.571145,0.8085642,1.4755256,-2.145588,0.7518892,-2.3843787,TIK20250705040858
-2.40523,-2.9604533,-1.2678097,0.87612253,-1.7254671,-0.53690666,-1.2742211,-2.9369266,TIK20250524019842
-0.05264298,0.7106746,-4.3081226,3.3620088,2.265134,0.31965718,0.41559827,-0.8262178,TIK20250705041315
-2.860081,-0.39062586,-2.808471,0.35783097,-0.19585676,1.5566959,-3.5842452,-2.312152,TIK20250504096196
-0.42847553,-0.6045878,-3.6118705,3.171788,-0.68738097,2.1439424,-0.98676014,0.22017547,TIK20250809055634
-3.314752,-2.8360217,-4.0522933,-0.30354077,0.6916603,-1.3921555,-0.7091196,-0.13750313,TIK20250719120636
-0.73035234,-0.5453524,-3.9168196,3.490605,-0.81310236,2.1166437,-0.66148615,0.16393632,TIK20250628113803
-3.5582764,0.14137085,-1.6239814,2.7277343,0.008388234,-0.9555427,0.4521926,-3.5038812,TIK20250503006810
-0.21783328,1.4904498,-3.2948325,0.70075244,-1.0216601,0.56680137,-4.4553404,-1.2703602,TIK20250615031551
-1.653023,-0.4528229,-1.8250496,2.656652,1.8416886,0.82290286,-1.888328,1.4123842,TIK20251011147756
0.17069472,-0.6676256,-4.312104,0.53832275,-3.072522,0.46668664,-1.9138994,-2.4514656,TIK20250809055548
-3.5986447,-1.1041753,-2.6961834,1.0185143,-1.0385834,-2.2212007,0.94363403,-1.2851869,TIK20251005087145
-1.0676974,2.4859,-2.6091988,1.2201082,2.2778416,-1.3861845,-1.6558055,-1.4088008,TIK20250921141174
-2.0992146,0.11774013,-1.2383678,0.86558473,-2.0905948,-1.2112378,-4.705323,-0.28216588,TIK20250816060005
0.07315812,-0.71921337,-3.7123609,-0.9647805,0.0021707206,-0.94339186,-1.81667,-3.6068673,TIK20250705040038
-0.51765347,0.0010078325,-1.0565528,0.08402203,0.15667167,-2.7438402,-3.245606,-3.9054983,TIK20250608107352
0.041904423,-1.8487633,-2.1074963,4.0263424,1.1833779,-2.5970373,1.3356687,-0.01706469,TIK20250518013971
-3.661902,-1.0095663,-2.1455224,2.7699866,-0.15042071,-0.98039144,1.161526,-3.0109248,TIK20250720120875
0.9448744,-1.4381667,-3.9171154,2.0034883,0.23549719,1.5482467,-0.24457256,-2.3635883,TIK20250705115956
-3.0815995,-0.25301188,-2.807099,0.08923797,0.16076481,1.2006928,-3.451021,-1.8786534,TIK20250524019159
-2.2236357,-4.210698,-3.082619,1.6286309,-0.3037914,0.50120336,-0.4037702,-0.37298277,TIK20250809056564
-2.3241653,0.31653342,-5.228454,1.0126022,1.0823432,-0.2430257,-0.16434947,0.66364634,TIK20250510009631
-0.22515899,-2.6525114,-1.7510873,2.6124856,-0.2919655,1.0205461,-3.9182353,1.0429899,TIK20250625035700
0.68519056,0.016852474,-0.7415015,4.694547,2.2410748,-0.55377555,-2.3785527,-0.70022106,TIK20251018149771
-0.3833332,-1.298179,-0.3574503,2.4767368,-3.4152236,-1.2791426,-2.8150253,-1.938412,TIK20250706041929
1.372887,-2.0982802,-3.4965181,-0.5334088,-1.5170056,-2.1714892,-2.1036015,-2.4054458,TIK20251012089601
-1.8726102,2.0660353,-2.7191365,3.0229156,-2.703624,-1.1305279,-1.4940888,0.3953391,TIK20251018149932
-0.6319859,-0.0546479,0.6989811,2.7923436,0.6407019,-3.0967374,-3.3975403,-2.692155,TIK20250525102884
1.2773985,-2.2866087,-3.5976346,1.1064647,2.388804,-0.16076422,-0.9294015,-2.4914675,TIK20250629037345
-0.6955655,0.52138203,0.22173657,1.5731639,-0.19515239,-2.2055917,-4.0687585,-2.5118115,TIK20250921078431
-3.5196986,-0.017969994,-1.0883937,0.56126624,1.9095361,-2.7311828,-2.3857405,-1.9645981,TIK20250510009995
0.8463698,-0.38557142,-2.3909366,3.0619376,-2.5016603,-0.11338959,-3.42967,1.1939645,TIK20250525020643
-1.0787985,1.1108793,-3.8836596,3.6804636,1.628644,0.16673693,-0.539898,1.3308126,TIK20251012089819
-3.88232,0.5495008,-1.5736535,0.11864584,0.59235215,-2.5633433,-2.337043,-2.3644893,TIK20250705041158
1.0976119,-2.1356452,-2.6612377,3.404476,-1.7338166,1.0812402,-0.5163213,-0.9156495,TIK20250601104991
0.24777244,-1.4635769,-3.8095877,1.8293029,0.6360897,1.8921902,-0.6087686,-2.963833,TIK20250524019767
-3.7832618,-2.5328078,-1.9988923,2.8846316,1.6302673,0.8097422,-0.6272835,-0.90678066,TIK20251018090631
1.0830368,0.52683365,-3.66836,1.5302143,1.2970091,-2.1082025,0.29636803,-3.5781062,TIK20250809127398
-0.53326285,0.3929496,-5.0742793,-0.512984,1.6419437,-1.7039653,-0.7832825,-1.2996229,TIK20250927143219
-1.0729009,-3.0150456,-1.1659855,3.6320693,-2.8487725,-1.9501362,-0.6422957,0.1326192,TIK20250628113844
0.065933496,-0.6167046,-3.9195702,0.46991947,-2.8917072,0.40148944,-1.9662942,-2.8537602,TIK20250817060922
-2.2584035,-0.2457248,-5.1329756,0.9069414,1.2080401,-0.31375045,-0.18024668,0.91644126,TIK20250601104999
-1.885393,0.8300686,-1.6135625,1.0187863,2.3522189,-0.89928347,-1.9914839,-3.5389225,TIK20250525020688
-2.745774,0.93942255,-1.9710414,0.29608998,-1.1168275,-1.3344215,-0.46013352,-1.9415151,TIK20250706116377
1.0295585,-0.28771582,-0.59854823,4.9700074,1.5924788,-0.60664076,-1.7945049,-0.9667789,TIK20250510098119
-2.5639913,-0.12676382,-2.315411,0.56878227,-1.1209145,-4.535511,-0.15656401,-1.6098508,TIK20250607028633
2.007633,1.1823045,-2.7409112,0.946364,0.435537,-1.51363,-2.7877455,-2.942729,TIK20250504096172
