post_id,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity,Authority,Hub,pageranks,modularity_class,eigencentrality
TIK20250630038755,21,0,0,user_51219,52,3557,0,37,1,0.831,0.08,16.2,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,0.831,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,8.2e-05,20,0.394382
TIK20250615109839,22,6,1,user_386175,3187,2288,0,102,2,0.099,0.841,54.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,0,0.841,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,9.6e-05,16,0.397398
TIK20251011147690,20,5,1,user_239587,26076,1610,0,154,2,0.071,0.602,82.3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,1,0.602,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.7e-05,1.7e-05,0.000108,19,0.449246
TIK20250705039783,8,5,1,user_48371,683,2129,0,61,0,0.083,0.267,14.2,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,0,0,0.649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1e-06,1e-06,9.5e-05,25,0.428553
TIK20250508097436,15,3,0,user_498841,77,3617,0,46,1,0.824,0.101,0.0,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,1,0,0,0.824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1e-06,1e-06,8.4e-05,29,0.324898
TIK20251017149540,18,4,0,user_462341,2511,1514,0,20,2,0.8,0.109,13.4,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,1,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2e-06,2e-06,8.4e-05,1,0.323687
TIK20250730124002,13,2,0,user_387701,11601,2002,0,240,3,0.911,0.132,7.0,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,1,0,1,0.911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,8.4e-05,18,0.336297
TIK20250910073872,20,2,0,user_469033,41,341,0,95,1,0.926,0.144,6.7,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,1,0,0,0.926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,8.6e-05,20,0.320413
TIK20250716046232,12,2,0,user_33686,954,552,0,33,3,0.077,0.896,70.8,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,1,0,0,0.896,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,8.3e-05,15,0.341583
TIK20250615109720,18,6,1,user_268445,4449,2936,0,80,3,0.882,0.033,9.8,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,0,0,0.882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1e-06,1e-06,0.000104,26,0.552143
TIK20250606027101,19,4,0,user_85421,24716,674,0,132,1,0.698,0.026,3.6,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,0,0.698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5e-06,5e-06,8.6e-05,19,0.295792
TIK20250925142339,15,3,0,user_51979,47947,1722,0,13,0,0.015,0.618,24.9,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,1,0,0,0.618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9.9e-05,9.9e-05,8.4e-05,6,0.34053
TIK20250711117986,16,4,0,user_440047,3896,48,0,241,1,0.058,0.224,52.7,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,1,0.718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,8.5e-05,16,0.304506
TIK20251001085478,17,2,0,user_457661,531,1212,0,84,4,0.108,0.222,9.7,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1,0,0,0.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,7.5e-05,4,0.233089
TIK20250624035318,20,1,0,user_469828,11821,395,0,139,3,0.212,0.072,0.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0.716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,7.3e-05,18,0.267813
TIK20250906071535,12,5,1,user_47515,309,3222,0,88,2,0.796,0.095,6.2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0,0.796,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1e-06,1e-06,9.6e-05,9,0.404684
TIK20250809055799,16,5,1,user_386741,134234,456,0,126,1,0.625,0.074,15.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,0,0.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.002209,0.002209,7.1e-05,32,0.292029
TIK20250421002159,20,0,0,user_70204,11,2763,0,23,1,0.214,0.146,30.2,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,7.3e-05,31,0.249705
TIK20250521018150,22,2,0,user_34661,38,3408,0,111,3,0.124,0.709,61.7,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,1,0,0,0.709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1e-06,1e-06,6.1e-05,11,0.217704
TIK20250725050013,15,4,0,user_285349,879,1264,0,13,2,0.099,0.949,76.3,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1,0,0,0.949,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,8.5e-05,7,0.333266
TIK20251004086854,16,5,1,user_193042,11691,2445,0,46,1,0.21,0.189,20.5,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,0,0.601,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.000109,18,0.447693
TIK20250827065951,10,2,0,user_28689,198,3071,0,83,2,0.145,0.692,46.5,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,1,0,0,0.692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000134,0.000134,7.4e-05,13,0.22731
TIK20250809056459,21,5,1,user_227235,21,3440,0,128,3,0.867,0.045,6.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0.867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.000109,31,0.439479
TIK20251004086716,12,5,1,user_117963,51,2425,0,49,0,0.281,0.052,3.9,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0,0.667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,9.5e-05,20,0.409269
TIK20250821063087,20,3,0,user_414059,3451,2129,0,91,2,0.621,0.094,26.7,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,1,0,0,0.621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,7.5e-05,16,0.218524
TIK20250909073211,20,1,0,user_396050,3184,3140,0,10,2,0.016,0.824,73.6,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0.824,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,8.4e-05,16,0.350219
TIK20250711118173,22,4,0,user_302196,3313,2759,0,223,0,0.103,0.093,10.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,0,1,0.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,7.4e-05,16,0.244584
TIK20250428004507,20,0,0,user_273257,132,2925,0,105,3,0.644,0.091,28.9,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0.644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.000473,0.000473,8.4e-05,22,0.340449
TIK20250502006436,23,4,0,user_118618,159,3511,0,77,2,0.067,0.838,84.6,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,1,0,0,0.838,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2.2e-05,2.2e-05,7.4e-05,27,0.254131
TIK20250507008368,16,2,0,user_242628,2854,3138,0,104,2,0.866,0.082,44.8,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,0,0,0.866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,8.7e-05,10,0.302887
TIK20251011089522,21,5,1,user_497556,17,1450,0,112,6,0.677,0.038,0.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,1,0,0.677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,9.6e-05,31,0.38907
TIK20250724122285,21,3,0,user_261008,827,998,0,172,2,0.774,0.135,11.9,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,0,0,1,0.774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,8.5e-05,7,0.341041
TIK20250922079363,14,0,0,user_100202,1049,144,0,76,4,0.871,0.089,7.4,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,0.871,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3e-06,3e-06,7.3e-05,15,0.258967
TIK20250422002516,12,1,0,user_325279,464,2057,0,131,3,0.219,0.0,0.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,0,0,0.799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8e-05,3.8e-05,8.3e-05,21,0.354265
TIK20250710043462,10,3,0,user_327857,2616,2166,0,61,0,0.602,0.068,2.2,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,1,0,0,0.602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,7.2e-05,10,0.258649
TIK20250607028722,22,5,1,user_217829,190472,2397,1,119,2,0.851,0.059,8.2,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,0.851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.021519,0.021519,0.000116,8,0.616262
TIK20250820130980,21,2,0,user_228569,5,1769,0,38,2,0.144,0.23,23.4,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,1,0,0,0.627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1e-05,1.1e-05,7.4e-05,17,0.259209
TIK20251004086858,16,5,1,user_393543,14,2926,0,58,2,0.01,0.848,55.4,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,0,0.848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,9.6e-05,31,0.392544
TIK20250901134696,16,0,0,user_355581,519,2741,0,15,5,0.915,0.062,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,1,0,0.915,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1e-06,1e-06,8.5e-05,4,0.330158
TIK20250921141292,23,6,1,user_54321,160,2622,0,169,3,0.906,0.063,28.6,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,1,0,1,0.906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.2e-05,2.2e-05,9.9e-05,27,0.339912
TIK20250504096093,13,6,1,user_485979,4737,1946,0,123,3,0.134,0.647,32.9,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,1,0,0,0.647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,8.6e-05,26,0.306537
TIK20250609029470,21,0,0,user_428923,60806,1321,0,111,2,0.05,0.61,46.4,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,0.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.7e-05,5.7e-05,8.1e-05,6,0.404128
TIK20250809056118,18,5,1,user_84894,143,3376,0,117,2,0.944,0.028,0.0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,0.944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7.7e-05,7.7e-05,8.3e-05,27,0.344914
TIK20250904070430,19,3,0,user_434380,58970,2879,0,148,2,0.666,0.016,0.0,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,0,0,1,0.666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,5.6e-05,5.6e-05,8e-05,6,0.41195
TIK20250625112902,17,2,0,user_109475,214,357,0,293,4,0.901,0.035,5.2,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1,0,1,0.901,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9e-05,2.9e-05,8.4e-05,5,0.352659
TIK20250421001196,12,0,0,user_20644,12353,1383,0,73,2,0.075,0.682,45.3,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,0.682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,7.4e-05,18,0.233841
TIK20250503095873,17,5,1,user_147356,1982,2501,0,127,4,0.816,0.123,6.9,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1,0,0,0.816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1e-06,1e-06,0.000111,12,0.400227
TIK20250419000000,1,5,1,user_426711,137,306,0,147,1,0.09,0.279,29.4,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1,0,1,0.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000469,0.000469,0.000108,22,0.448513
TIK20250525102884,18,6,1,user_232737,170,1506,0,221,3,0.85,0.053,0.0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,0,1,0.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000139,0.000139,9.6e-05,27,0.380205
TIK20250614031250,15,5,1,user_330319,841,2197,0,90,0,0.036,0.944,63.8,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,0,0,0.944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,9.6e-05,7,0.403154
TIK20250905071316,21,4,0,user_47448,327865,1078,0,13,2,0.203,0.092,22.7,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1,0,0,0.706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.049211,0.049211,6.9e-05,8,0.314482
TIK20250424003508,21,3,0,user_398978,7005,3568,0,107,1,0.858,0.076,0.0,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,1,0,0,0.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,8.6e-05,24,0.309464
TIK20250529104205,19,3,0,user_220332,11,2604,0,126,2,0.702,0.069,2.2,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,1,0,0,0.702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,7.4e-05,31,0.234
TIK20250531023951,19,5,1,user_263922,3622,439,0,85,3,0.918,0.108,27.8,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0.918,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.000106,16,0.487483
TIK20250529104022,12,3,0,user_108618,1979,664,0,220,3,0.702,0.09,17.6,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,1,0,1,0.702,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1e-06,1e-06,7.4e-05,12,0.250934
TIK20250831134390,17,6,1,user_251166,58,1398,0,36,2,0.844,0.03,7.9,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,1,0,0,0.844,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3e-06,3e-06,0.000106,28,0.497589
TIK20250924142249,23,2,0,user_196289,6023,2248,0,173,2,0.272,0.084,0.0,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,1,0,1,0.644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,8.5e-05,24,0.329531
TIK20250925083447,13,3,0,user_334519,278,279,0,127,1,0.711,0.061,16.4,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,0,0,0,0.711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1e-06,1e-06,7.4e-05,5,0.236222
TIK20250601024800,21,6,1,user_34845,315089,1843,0,98,3,0.081,0.143,13.5,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0,0,0.776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.084335,0.084335,7.8e-05,8,0.498617
TIK20250922081834,21,0,0,user_154155,151,1626,0,142,0,0.109,0.211,16.2,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,0,0.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2.1e-05,2.1e-05,8.4e-05,27,0.355517
TIK20250614109347,17,5,1,user_135488,1061,2456,0,93,1,0.736,0.039,0.0,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1,0,0,0.736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7e-06,7e-06,9.7e-05,15,0.387729
TIK20250801124696,15,4,0,user_188019,408,1566,0,111,0,0.091,0.052,8.2,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1,0,0,0.856,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1e-06,1e-06,8.2e-05,21,0.39474
TIK20251009146798,11,3,0,user_125917,10911,2052,0,39,2,0.059,0.293,27.1,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,1,0,0,0.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,8.6e-05,3,0.28145
TIK20250429094554,17,1,0,user_53174,137,1346,0,228,3,0.076,0.061,0.0,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1,0,1,0.863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000243,0.000243,7.2e-05,22,0.309209
TIK20250903135324,15,2,0,user_35646,4297,2070,0,61,2,0.674,0.037,13.7,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0,0,0,0.674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1e-06,1e-06,8.6e-05,26,0.288676
TIK20250804053130,21,0,0,user_121366,447,1270,0,72,1,0.116,0.718,79.8,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,0,0.718,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1e-05,3.1e-05,8.7e-05,21,0.300589
TIK20250706042544,22,6,1,user_90493,95,201,0,126,1,0.925,0.077,0.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,0,0.925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3e-06,3e-06,9.6e-05,29,0.404053
TIK20250617032552,18,1,0,user_318700,5,2863,0,106,3,0.21,0.058,11.3,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,0,0,0.732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7e-06,7e-06,7.6e-05,17,0.211086
TIK20250521017762,19,2,0,user_244712,572,78,0,120,2,0.02,0.884,72.4,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,1,0,0,0.884,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,8.7e-05,4,0.275265
TIK20250926142559,7,4,0,user_473666,576,2348,0,177,1,0.037,0.601,44.7,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1,0,1,0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,7.4e-05,4,0.277048
TIK20250503006517,12,5,1,user_447169,304,2596,0,89,2,0.156,0.111,48.3,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0,0.733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1e-06,1e-06,8.4e-05,9,0.370587
TIK20250601105272,21,6,1,user_511,276,1885,0,14,4,0.052,0.91,86.1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0,0,0.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2e-06,2e-06,9.5e-05,5,0.434489
TIK20250922141303,8,0,0,user_342318,3036,1952,0,13,2,0.137,0.167,32.7,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0.696,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,7.4e-05,10,0.252878
TIK20250601024232,14,6,1,user_40576,1139,2692,0,64,4,0.815,0.132,3.8,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,0,0.815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3e-06,3e-06,9.7e-05,2,0.392103
