Id,Label,platform,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,topic,language,content_length,media_type,num_hashtags,sentiment_category,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity_score,location,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,popularity,Degree,Weighted Degree,Authority,Hub,pageranks,componentnumber,modularity_class,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
TIK20250420000965,TIK20250420000965,TikTok,22,6,1,user_459387,7329,1713,0,Gaming,English,17,Text,2,Negative,0.091,0.631,0.277,42.1,North America,-0.5,0.866025,-0.781831,0.62349,0,0,0,0.631,0,0,6,8.4,0,0,0.000086,0,14,0.133333,2,0.311694,18,0.085396,0.091981,1580.411747
TIK20250420000985,TIK20250420000985,TikTok,22,6,1,user_331779,63618,2836,0,Business,Portuguese,87,Image,3,Neutral,0.214,0,0.836,0,North America,-0.5,0.866025,-0.781831,0.62349,1,0,0,0.836,0,1,8,8.4,0.00007,0.00007,0.000104,0,6,0.107143,3,0.549767,17,0.099372,0.107404,47094.15241
TIK20250420001002,TIK20250420001002,TikTok,22,6,1,user_331497,39,535,0,AI/ML,English,58,Text,1,Positive,0.752,0.042,0.206,0,Asia,-0.5,0.866025,-0.781831,0.62349,0,0,0,0.752,0,0,6,8.4,0,0,0.000088,0,11,0.066667,1,0.283778,19,0.0854,0.092864,10632.987631
TIK20250420001006,TIK20250420001006,TikTok,23,6,1,user_472987,727,3391,0,Politics,English,146,Image,1,Positive,0.914,0.076,0.01,0,Asia,-0.258819,0.965926,-0.781831,0.62349,1,0,1,0.914,0,0,7,8.4,0,0,0.000099,0,25,0.095238,2,0.352662,21,0.070617,0.077791,14791.07188
TIK20250421001016,TIK20250421001016,TikTok,4,0,0,user_104209,5050,3129,0,Gaming,English,29,Text,1,Neutral,0.149,0.053,0.798,0,North America,0.866025,0.5,0,1,0,0,0,0.798,0,0,6,6.8,0.000001,0.000001,0.000085,0,26,0.2,3,0.333898,17,0.091759,0.09945,46218.110552
TIK20250421001018,TIK20250421001018,TikTok,4,0,0,user_267235,2087,1969,0,Technology,English,137,Video,2,Negative,0.127,0.785,0.089,67.4,Africa,0.866025,0.5,0,1,1,0,0,0.785,0,0,6,6.8,0.000008,0.000008,0.000084,0,12,0.133333,2,0.344525,19,0.083648,0.090777,6195.104784
TIK20250421001043,TIK20250421001043,TikTok,7,0,0,user_19199,69,3509,0,Business,Spanish,113,Text,1,Neutral,0.103,0.05,0.847,0,Europe,0.965926,-0.258819,0,1,0,0,0,0.847,0,0,6,6.8,0,0,0.000083,0,28,0.2,3,0.344511,18,0.087865,0.095561,6808.23885
TIK20250421001068,TIK20250421001068,TikTok,9,0,0,user_492956,75,3330,0,Education,Japanese,141,Video,1,Negative,0.15,0.799,0.052,45.2,Europe,0.707107,-0.707107,0,1,1,0,0,0.799,0,0,6,6.8,0,0,0.000085,0,28,0,0,0.299622,18,0.080168,0.087975,7784.12469
TIK20250421001078,TIK20250421001078,TikTok,9,0,0,user_102104,18,2063,0,Travel,English,129,Video,3,Negative,0.044,0.769,0.186,87.2,Asia,0.707107,-0.707107,0,1,1,0,0,0.769,1,0,5,6.8,0,0,0.000074,0,31,0.1,1,0.233174,18,0.08408,0.091491,9312.379732
TIK20250421001093,TIK20250421001093,TikTok,10,0,0,user_213053,75490,1446,1,Technology,English,81,Image,2,Neutral,0.213,0.058,0.73,0,Africa,0.5,-0.866025,0,1,1,0,0,0.73,0,0,7,9.8,0.000291,0.000291,0.000092,0,6,0.190476,4,0.494044,16,0.100201,0.108634,107083.015272
TIK20250421001110,TIK20250421001110,TikTok,10,0,0,user_342454,12386,3311,0,AI/ML,English,94,Image,1,Negative,0.1,0.907,0,53.5,Oceania,0.5,-0.866025,0,1,1,0,0,0.907,0,0,6,6.8,0,0,0.000086,0,18,0,0,0.287309,17,0.0862,0.093986,8980.140162
TIK20250421001111,TIK20250421001111,TikTok,10,0,0,user_271450,10250,2445,0,Climate,English,123,Image,0,Positive,0.828,0.114,0.058,0,Europe,0.5,-0.866025,0,1,1,0,0,0.828,0,1,5,6.8,0,0,0.000072,0,3,0.4,4,0.293573,19,0.076723,0.083544,95.706558
TIK20250421001128,TIK20250421001128,TikTok,11,0,0,user_339179,1185,2741,0,Education,English,25,Text,4,Positive,0.67,0.125,0.205,13.4,North America,0.258819,-0.965926,0,1,0,0,0,0.67,0,0,6,6.8,0.000004,0.000004,0.000087,0,2,0.066667,1,0.271098,19,0.08288,0.089374,4339.876244
TIK20250421001131,TIK20250421001131,TikTok,11,0,0,user_353183,124,1857,0,Business,English,95,Link,6,Positive,0.912,0.032,0.056,34.2,Asia,0.258819,-0.965926,0,1,1,1,0,0.912,0,0,4,6.8,0.000024,0.000024,0.000062,0,22,0.166667,1,0.186078,17,0.085265,0.091565,1092.499358
TIK20250421001142,TIK20250421001142,TikTok,11,0,0,user_23993,917,1855,0,Health,Portuguese,29,Image,1,Negative,0.133,0.792,0.075,69.4,Europe,0.258819,-0.965926,0,1,1,0,0,0.792,0,0,6,6.8,0.000001,0.000001,0.000085,0,7,0.066667,1,0.308246,16,0.096227,0.103908,33347.211505
TIK20250421001151,TIK20250421001151,TikTok,11,0,0,user_229794,7075,3172,0,Education,English,99,Image,3,Positive,0.708,0.03,0.262,0,North America,0.258819,-0.965926,0,1,1,0,0,0.708,0,0,5,6.8,0,0,0.000074,0,24,0.4,4,0.254608,17,0.087503,0.094224,1847.005881
TIK20250421001181,TIK20250421001181,TikTok,12,0,0,user_419064,2908,1422,0,Travel,Portuguese,57,Text,3,Neutral,0.096,0.163,0.741,0,Europe,0,-1,0,1,0,0,0,0.741,0,0,6,6.8,0,0,0.000087,0,10,0.133333,2,0.279624,20,0.084999,0.092295,16392.242412
TIK20250421001196,TIK20250421001196,TikTok,12,0,0,user_20644,12353,1383,0,Science,Portuguese,73,Text,2,Negative,0.075,0.682,0.243,45.3,North America,0,-1,0,1,0,0,0,0.682,0,0,5,8,0,0,0.000074,0,18,0,0,0.233841,17,0.088783,0.096908,11050.505949
TIK20250421001209,TIK20250421001209,TikTok,12,0,0,user_469236,4172,80,0,Entertainment,German,43,Image,3,Positive,0.668,0.055,0.277,21.8,Asia,0,-1,0,1,1,0,0,0.668,0,0,6,6.8,0.000006,0.000006,0.000085,0,33,0,0,0.321434,20,0.08308,0.091736,121172.14728
TIK20250421001227,TIK20250421001227,TikTok,13,0,0,user_19585,1,2130,0,Politics,English,107,Image,0,Positive,0.634,0.111,0.256,14.8,North America,-0.258819,-0.965926,0,1,1,0,0,0.634,0,0,6,6.8,0.000212,0.000212,0.000086,0,17,0.133333,2,0.342839,18,0.08529,0.091987,10963.845061
TIK20250421001232,TIK20250421001232,TikTok,13,0,0,user_235919,14299,2654,0,Technology,German,98,Text,3,Positive,0.67,0.04,0.29,0,Asia,-0.258819,-0.965926,0,1,0,0,0,0.67,0,0,4,6.8,0,0,0.000062,0,18,0,0,0.185175,17,0.0888,0.095652,3670.292197
TIK20250421001234,TIK20250421001234,TikTok,13,0,0,user_48583,310,1862,0,Politics,English,104,Text,1,Neutral,0.122,0.09,0.788,36.2,Asia,-0.258819,-0.965926,0,1,0,0,0,0.788,0,0,4,6.8,0.000001,0.000001,0.000063,0,9,0,0,0.16122,19,0.08611,0.093087,2501.871594
TIK20250421001246,TIK20250421001246,TikTok,13,0,0,user_224338,12,2456,0,Health,English,114,Link,4,Positive,0.943,0.024,0.032,0,North America,-0.258819,-0.965926,0,1,1,0,0,0.943,0,0,6,6.8,0,0,0.000085,0,31,0.133333,2,0.340736,18,0.091023,0.098762,66504.409273
TIK20250421001286,TIK20250421001286,TikTok,13,0,0,user_340802,8399,3379,0,Education,English,15,Video,1,Negative,0.12,0.799,0.081,88.3,Asia,-0.258819,-0.965926,0,1,1,0,0,0.799,1,1,5,6.8,0,0,0.000073,0,3,0,0,0.260018,17,0.087175,0.094863,13458.243652
TIK20250421001298,TIK20250421001298,TikTok,14,0,0,user_26205,4370,1880,0,Technology,French,75,Image,2,Neutral,0.258,0.06,0.682,18.3,North America,-0.5,-0.866025,0,1,1,0,0,0.682,0,0,6,6.8,0.000001,0.000001,0.000085,0,26,0,0,0.313293,21,0.080468,0.088058,21731.637967
TIK20250421001302,TIK20250421001302,TikTok,14,0,0,user_253160,204,3516,0,Sports,English,80,Link,0,Neutral,0.282,0,0.767,0,Europe,-0.5,-0.866025,0,1,1,0,0,0.767,0,0,6,8,0.0001,0.0001,0.000086,0,13,0.2,3,0.297207,18,0.087706,0.095286,4030.313304
TIK20250421001329,TIK20250421001329,TikTok,14,0,0,user_321327,25470,1479,0,Fashion,English,127,Image,2,Positive,0.662,0.079,0.259,0,North America,-0.5,-0.866025,0,1,1,0,0,0.662,0,0,5,6.8,0.000007,0.000007,0.000074,0,19,0.1,1,0.24423,19,0.083531,0.090526,1386.203981
TIK20250421001349,TIK20250421001349,TikTok,14,0,0,user_274764,147,524,0,Politics,English,76,Video,4,Positive,0.828,0.099,0.073,0,Europe,-0.5,-0.866025,0,1,1,0,0,0.828,0,0,6,6.8,0.000036,0.000036,0.000086,0,27,0,0,0.296751,17,0.092792,0.101871,27223.701099
TIK20250421001356,TIK20250421001356,TikTok,14,0,0,user_418687,13202,306,0,Climate,English,38,Video,1,Positive,0.916,0.075,0.009,8.8,South America,-0.5,-0.866025,0,1,1,0,0,0.916,0,0,5,6.8,0,0,0.000072,0,18,0.2,2,0.281192,19,0.083731,0.090114,4446.837823
TIK20250421001357,TIK20250421001357,TikTok,14,0,0,user_399488,82833,3059,0,Politics,Spanish,11,Link,3,Negative,0.09,0.894,0.016,86.2,Asia,-0.5,-0.866025,0,1,1,0,0,0.894,1,1,6,6.8,0.000421,0.000421,0.000083,0,32,0.133333,2,0.31596,17,0.089721,0.096416,4520.693279
TIK20250421001377,TIK20250421001377,TikTok,14,0,0,user_226074,76,704,0,Finance,English,84,Image,1,Neutral,0.173,0.141,0.687,3.4,North America,-0.5,-0.866025,0,1,1,0,0,0.687,0,0,6,8,0,0,0.000084,0,29,0.066667,1,0.329655,18,0.083083,0.091057,19433.252126
TIK20250421001404,TIK20250421001404,TikTok,15,0,0,user_473696,4361,2498,0,Climate,Portuguese,78,Image,3,Positive,0.659,0.071,0.27,33.7,South America,-0.707107,-0.707107,0,1,1,0,0,0.659,0,1,5,6.8,0,0,0.000073,0,26,0,0,0.26591,21,0.079912,0.087711,29064.045008
TIK20250421001433,TIK20250421001433,TikTok,15,0,0,user_250171,35,3164,0,Gaming,English,98,Text,1,Positive,0.777,0.016,0.207,0,Europe,-0.707107,-0.707107,0,1,0,0,0,0.777,0,0,6,6.8,0.000002,0.000002,0.000084,0,11,0.2,3,0.326703,18,0.084297,0.090899,1633.417433
TIK20250421001434,TIK20250421001434,TikTok,15,0,0,user_455673,2624,2706,0,Sports,Hindi,87,Text,2,Negative,0.143,0.667,0.189,51.1,Europe,-0.707107,-0.707107,0,1,0,0,0,0.667,0,0,6,9.2,0.000001,0.000001,0.000082,0,10,0.066667,1,0.387758,18,0.086491,0.093704,11647.415474
TIK20250421001441,TIK20250421001441,TikTok,15,0,0,user_399179,221,2249,0,Technology,Spanish,118,Text,2,Negative,0.037,0.746,0.217,46.9,Europe,-0.707107,-0.707107,0,1,0,0,0,0.746,0,0,6,6.8,0.000019,0.000019,0.000084,0,5,0,0,0.328237,17,0.090534,0.09896,11546.519815
TIK20250421001452,TIK20250421001452,TikTok,15,0,0,user_456385,4,3587,0,Business,English,25,Text,3,Positive,0.797,0.104,0.099,20.5,Europe,-0.707107,-0.707107,0,1,0,0,0,0.797,0,0,5,6.8,0.000007,0.000007,0.000076,0,17,0,0,0.206881,19,0.078407,0.084505,400.26441
TIK20250421001495,TIK20250421001495,TikTok,15,0,0,user_437703,11720,2825,0,Sports,Spanish,136,Text,4,Positive,0.66,0.077,0.263,0,Asia,-0.707107,-0.707107,0,1,0,0,0,0.66,0,0,6,8,0,0,0.000084,0,18,0.133333,2,0.345452,18,0.085235,0.093192,31906.998763
TIK20250421001509,TIK20250421001509,TikTok,16,0,0,user_131775,2187,2505,0,Fashion,Arabic,88,Image,4,Neutral,0.148,0.155,0.697,2.8,North America,-0.866025,-0.5,0,1,1,0,0,0.697,0,0,6,6.8,0.000017,0.000017,0.000085,0,12,0,0,0.311008,16,0.092801,0.100453,32377.161244
TIK20250421001526,TIK20250421001526,TikTok,16,0,0,user_127403,83,790,0,Climate,Korean,132,Text,5,Negative,0.013,0.745,0.242,81.1,North America,-0.866025,-0.5,0,1,0,1,0,0.745,1,0,6,8,0.000003,0.000003,0.000084,0,29,0.066667,1,0.339149,17,0.088569,0.097112,34594.218959
TIK20250421001537,TIK20250421001537,TikTok,16,0,0,user_9961,18577,1484,0,Science,Portuguese,131,Image,1,Positive,0.663,0.113,0.224,18.1,Asia,-0.866025,-0.5,0,1,1,0,0,0.663,0,1,6,8,0,0,0.000085,0,30,0.2,3,0.29757,18,0.080243,0.086515,1721.060324
TIK20250421001560,TIK20250421001560,TikTok,16,0,0,user_7493,38263,558,0,Travel,English,72,Poll,1,Neutral,0.207,0.103,0.69,25.6,Asia,-0.866025,-0.5,0,1,1,0,0,0.69,0,1,5,6.8,0.000044,0.000044,0.000075,0,33,0.1,1,0.220916,21,0.074542,0.081152,35.188012
TIK20250421001572,TIK20250421001572,TikTok,16,0,0,user_389747,68,1169,0,Education,English,55,Video,1,Positive,0.852,0.148,-0,19.7,Asia,-0.866025,-0.5,0,1,1,0,0,0.852,0,0,5,6.8,0,0,0.000073,0,28,0,0,0.271251,18,0.08474,0.092347,2789.137926
TIK20250421001577,TIK20250421001577,TikTok,16,0,0,user_320476,3805,810,0,Business,English,87,Text,2,Positive,0.768,0.03,0.202,27.9,Asia,-0.866025,-0.5,0,1,0,0,0,0.768,0,0,4,6.8,0,0,0.000062,0,16,0.166667,1,0.18741,19,0.077588,0.083718,4.071553
TIK20250421001606,TIK20250421001606,TikTok,16,0,0,user_456702,121660,385,1,AI/ML,English,134,Text,3,Neutral,0.212,0.029,0.76,12,Oceania,-0.866025,-0.5,0,1,0,0,0,0.76,0,0,7,9.8,0.002341,0.002341,0.000093,0,32,0.142857,3,0.448969,18,0.085864,0.093106,6566.506342
TIK20250421001612,TIK20250421001612,TikTok,16,0,0,user_158368,8,1680,0,Gaming,English,119,Text,2,Negative,0.115,0.603,0.282,73.4,Asia,-0.866025,-0.5,0,1,0,0,0,0.603,1,0,6,6.8,0,0,0.000087,0,17,0.133333,2,0.271208,21,0.071037,0.077179,1395.850006
TIK20250421001613,TIK20250421001613,TikTok,16,0,0,user_406896,29885,2967,0,Business,Portuguese,27,Text,0,Negative,0.104,0.901,0,69.2,Asia,-0.866025,-0.5,0,1,0,0,0,0.901,0,0,5,6.8,0.000007,0.000007,0.000074,0,19,0,0,0.244794,21,0.077374,0.083518,1101.064761
TIK20250421001625,TIK20250421001625,TikTok,17,0,0,user_291014,752522,3149,0,Business,English,98,Image,2,Negative,0.084,0.601,0.315,54,Oceania,-0.965926,-0.258819,0,1,1,0,0,0.601,0,1,6,6.8,0.047738,0.047738,0.000079,0,8,0.066667,1,0.447977,19,0.081431,0.089387,29916.300031
TIK20250421001674,TIK20250421001674,TikTok,17,0,0,user_163766,5112,1972,0,Science,English,39,Text,5,Positive,0.631,0.088,0.281,14.8,Europe,-0.965926,-0.258819,0,1,0,1,0,0.631,0,0,5,8,0.000001,0.000001,0.000074,0,26,0.1,1,0.240337,19,0.090206,0.097707,4057.086436
TIK20250421001689,TIK20250421001689,TikTok,17,0,0,user_419761,9453,3402,0,Climate,English,132,Image,5,Positive,0.924,0.096,0,31.4,South America,-0.965926,-0.258819,0,1,1,1,0,0.924,0,0,5,6.8,0.000002,0.000002,0.000073,0,3,0.2,2,0.268686,18,0.087295,0.095024,11728.631688
TIK20250421001717,TIK20250421001717,TikTok,17,0,0,user_413202,131,963,0,Science,Arabic,124,Image,2,Negative,0.072,0.812,0.116,56.5,Europe,-0.965926,-0.258819,0,1,1,0,0,0.812,0,0,6,8,0.00021,0.00021,0.000085,0,22,0,0,0.339756,16,0.098217,0.107493,150291.336648
TIK20250421001741,TIK20250421001741,TikTok,17,0,0,user_50942,18072,1154,0,Science,Japanese,41,Video,2,Positive,0.606,0.108,0.287,3.7,Asia,-0.965926,-0.258819,0,1,1,0,0,0.606,0,0,6,8,0,0,0.000083,0,30,0,0,0.366867,18,0.084792,0.092167,4383.917393
TIK20250421001753,TIK20250421001753,TikTok,17,0,0,user_305029,8,1771,0,Sports,German,22,Poll,4,Positive,0.712,0.096,0.191,31.6,Asia,-0.965926,-0.258819,0,1,1,0,0,0.712,0,0,6,8,0,0,0.000085,0,17,0.066667,1,0.316471,18,0.079639,0.086764,62246.322599
TIK20250421001755,TIK20250421001755,TikTok,17,0,0,user_363186,204,2367,0,Technology,Spanish,16,Video,3,Neutral,0.275,0.043,0.683,7.4,Europe,-0.965926,-0.258819,0,1,1,0,0,0.683,0,0,6,6.8,0.000144,0.000144,0.000086,0,13,0,0,0.299688,18,0.088657,0.096828,16292.172581
TIK20250421001762,TIK20250421001762,TikTok,17,0,0,user_45175,3766,3063,0,Travel,English,64,Image,3,Negative,0.099,0.743,0.158,46.1,Asia,-0.965926,-0.258819,0,1,1,0,0,0.743,0,0,5,6.8,0,0,0.000074,0,16,0.1,1,0.253822,19,0.080242,0.087182,2926.973713
TIK20250421001776,TIK20250421001776,TikTok,18,0,0,user_421054,5,1552,0,Health,English,144,Image,2,Neutral,0.294,0,0.794,0,Europe,-1,-0,0,1,1,0,0,0.794,0,0,5,6.8,0.000007,0.000007,0.000074,0,17,0.1,1,0.256019,19,0.078423,0.084933,890.096373
TIK20250421001797,TIK20250421001797,TikTok,18,0,0,user_327690,749,47,0,Climate,Japanese,79,Image,1,Neutral,0.076,0.281,0.643,2.9,Europe,-1,-0,0,1,1,0,0,0.643,0,0,6,6.8,0,0,0.000084,0,7,0.066667,1,0.342148,21,0.070153,0.077164,6484.635928
TIK20250421001803,TIK20250421001803,TikTok,18,0,0,user_478380,45750,3004,0,Education,Arabic,27,Image,1,Negative,0.125,0.915,0,67.2,Asia,-1,-0,0,1,1,0,0,0.915,0,1,6,6.8,0.00017,0.00017,0.000086,0,6,0,0,0.301746,20,0.081413,0.089276,6072.970357
TIK20250421001805,TIK20250421001805,TikTok,18,0,0,user_57005,2540,2162,0,Science,Arabic,16,Poll,2,Neutral,0.25,0.007,0.743,0,Asia,-1,-0,0,1,1,0,0,0.743,0,0,6,8,0.000001,0.000001,0.000085,0,10,0,0,0.319483,17,0.093006,0.100183,26035.748575
TIK20250421001810,TIK20250421001810,TikTok,18,0,0,user_205430,227,2432,0,Education,Spanish,126,Text,2,Positive,0.813,0.117,0.069,4,North America,-1,-0,0,1,0,0,0,0.813,0,0,6,6.8,0.000006,0.000006,0.000085,0,13,0,0,0.329008,19,0.07888,0.085509,1180.01905
TIK20250421001815,TIK20250421001815,TikTok,18,0,0,user_370408,14,2831,0,Technology,English,11,Text,1,Positive,0.719,0.129,0.153,26.1,North America,-1,-0,0,1,0,0,0,0.719,0,0,6,6.8,0,0,0.000083,0,31,0.266667,4,0.354077,18,0.088901,0.096651,11485.036621
TIK20250421001820,TIK20250421001820,TikTok,18,0,0,user_461912,11493,2734,0,Travel,English,48,Poll,4,Neutral,0.169,0.106,0.725,8.9,Europe,-1,-0,0,1,1,0,0,0.725,0,0,4,6.8,0,0,0.000062,0,18,0.333333,2,0.189199,18,0.079529,0.085332,585.24013
TIK20250421001834,TIK20250421001834,TikTok,18,0,0,user_451972,112,362,0,Fashion,French,122,Video,3,Negative,0.149,0.898,0,81.9,Asia,-1,-0,0,1,1,0,0,0.898,1,0,6,6.8,0.000003,0.000003,0.000085,0,22,0.066667,1,0.309811,17,0.085823,0.092853,2643.603167
TIK20250421001835,TIK20250421001835,TikTok,18,0,0,user_164922,178195,2006,0,Travel,French,65,Image,2,Positive,0.605,0.027,0.368,0,Asia,-1,-0,0,1,1,0,0,0.605,0,1,6,6.8,0.012337,0.012337,0.000083,0,8,0.066667,1,0.346575,18,0.081914,0.088923,2104.036652
TIK20250421001844,TIK20250421001844,TikTok,18,0,0,user_206086,288,3632,0,Fashion,French,53,Video,1,Neutral,0.18,0.114,0.706,22.9,Europe,-1,-0,0,1,1,0,0,0.706,0,0,6,6.8,0.000001,0.000001,0.000088,0,9,0,0,0.278379,19,0.084326,0.092065,2490.404729
TIK20250421001870,TIK20250421001870,TikTok,18,0,0,user_463429,586,3113,0,Education,English,136,Image,3,Negative,0.128,0.755,0.118,81.7,Asia,-1,-0,0,1,1,0,0,0.755,1,0,5,6.8,0,0,0.000078,0,25,0.2,2,0.186469,20,0.080962,0.08749,1837.92907
TIK20250421001879,TIK20250421001879,TikTok,18,0,0,user_10996,6035,822,0,Gaming,German,42,Image,2,Positive,0.945,0.149,0,4.4,North America,-1,-0,0,1,1,0,0,0.945,0,1,5,6.8,0,0,0.000074,0,24,0.2,2,0.259085,17,0.085641,0.092458,13813.616258
TIK20250421001881,TIK20250421001881,TikTok,18,0,0,user_170078,10018,1360,0,Politics,English,24,Image,7,Neutral,0.177,0.187,0.636,35.5,Unknown,-1,-0,0,1,1,1,0,0.636,0,0,5,6.8,0,0,0.000072,0,3,0.2,2,0.274953,19,0.078316,0.085516,640.506417
TIK20250421001884,TIK20250421001884,TikTok,18,0,0,user_439955,62,1672,0,Climate,English,28,Image,2,Neutral,0.165,0.085,0.75,0,Asia,-1,-0,0,1,1,0,0,0.75,0,0,5,6.8,0,0,0.000074,0,28,0.1,1,0.254314,19,0.079973,0.086472,237.59485
TIK20250421001893,TIK20250421001893,TikTok,18,0,0,user_193034,453,1228,0,Food,Hindi,94,Video,1,Negative,0.146,0.892,0,97.7,North America,-1,-0,0,1,1,0,0,0.892,1,0,6,8,0.000027,0.000027,0.000091,0,21,0,0,0.2452,17,0.090674,0.099062,41318.091837
TIK20250421001901,TIK20250421001901,TikTok,18,0,0,user_124756,500,2980,0,Technology,English,17,Text,0,Negative,0.11,0.934,0,87.5,South America,-1,-0,0,1,0,0,0,0.934,1,0,6,6.8,0.000001,0.000001,0.000091,0,4,0,0,0.232278,18,0.084658,0.09122,1453.04024
TIK20250421001915,TIK20250421001915,TikTok,19,0,0,user_499811,97,1479,0,Technology,Portuguese,131,Text,1,Positive,0.77,0.148,0.082,7,Unknown,-0.965926,0.258819,0,1,0,0,0,0.77,0,0,5,6.8,0.000002,0.000002,0.000071,0,29,0.2,2,0.307915,17,0.088292,0.095171,2015.039944
TIK20250421001917,TIK20250421001917,TikTok,19,0,0,user_21832,119,3154,0,Food,English,47,Link,4,Positive,0.657,0.148,0.196,20.9,Europe,-0.965926,0.258819,0,1,1,0,0,0.657,0,0,6,6.8,0.000012,0.000012,0.000084,0,22,0.133333,2,0.328513,17,0.08394,0.090878,2643.814605
TIK20250421001920,TIK20250421001920,TikTok,19,0,0,user_472216,27,1192,0,Business,English,89,Poll,3,Neutral,0.287,0.034,0.679,1.3,North America,-0.965926,0.258819,0,1,1,0,0,0.679,0,0,4,6.8,0,0,0.000061,0,11,0.166667,1,0.220175,18,0.08641,0.092802,3229.001734
TIK20250421001946,TIK20250421001946,TikTok,19,0,0,user_100633,443,3345,0,Sports,English,139,Text,3,Negative,0.049,0.717,0.234,74.7,Africa,-0.965926,0.258819,0,1,0,0,0,0.717,1,1,6,8,0.000045,0.000045,0.000087,0,21,0.066667,1,0.280122,18,0.087111,0.09557,5773.502505
TIK20250421001958,TIK20250421001958,TikTok,19,0,0,user_494581,16666,2658,0,Climate,English,66,Link,1,Positive,0.74,0.081,0.179,0,North America,-0.965926,0.258819,0,1,1,0,0,0.74,0,1,4,6.8,0,0,0.00006,0,30,0,0,0.26212,18,0.082096,0.088472,483.779337
TIK20250421001983,TIK20250421001983,TikTok,19,0,0,user_266373,135676,3467,0,Business,English,96,Image,0,Neutral,0.158,0.051,0.791,15.9,Asia,-0.965926,0.258819,0,1,1,0,0,0.791,0,1,5,6.8,0.002789,0.002789,0.000071,0,32,0,0,0.282155,18,0.087966,0.095639,8922.697003
TIK20250421001984,TIK20250421001984,TikTok,19,0,0,user_250100,2138,3280,0,Politics,English,98,Poll,2,Positive,0.803,0.062,0.134,10.1,North America,-0.965926,0.258819,0,1,1,0,0,0.803,0,0,5,6.8,0.000006,0.000006,0.000074,0,12,0,0,0.259245,18,0.086643,0.093333,4574.145032
TIK20250421001991,TIK20250421001991,TikTok,19,0,0,user_66983,10157,1578,0,Business,English,76,Video,3,Positive,0.934,0.14,0,19.1,North America,-0.965926,0.258819,0,1,1,0,0,0.934,0,1,5,6.8,0,0,0.000074,0,3,0.1,1,0.24258,19,0.078633,0.085663,4323.380053
TIK20250421001994,TIK20250421001994,TikTok,19,0,0,user_132814,30092,829,0,Health,English,131,Video,1,Neutral,0.116,0.228,0.656,16.3,South America,-0.965926,0.258819,0,1,1,0,0,0.656,0,1,6,6.8,0.000011,0.000011,0.000085,0,19,0.133333,2,0.31695,21,0.076371,0.082707,783.974049
TIK20250421002004,TIK20250421002004,TikTok,19,0,0,user_71488,300,906,0,Sports,English,15,Text,2,Positive,0.79,0.138,0.072,11.4,Africa,-0.965926,0.258819,0,1,0,0,0,0.79,0,0,6,8,0.000001,0.000001,0.000086,0,9,0.2,3,0.321549,19,0.081841,0.08872,2889.070273
TIK20250421002006,TIK20250421002006,TikTok,19,0,0,user_58826,103,748,0,Climate,English,93,Text,2,Neutral,0.176,0.024,0.8,0,North America,-0.965926,0.258819,0,1,0,0,0,0.8,0,0,6,6.8,0.000001,0.000001,0.000086,0,29,0.2,3,0.274909,19,0.085433,0.091864,399.168709
TIK20250421002024,TIK20250421002024,TikTok,19,0,0,user_258438,29,2752,0,Climate,English,131,Image,0,Negative,0.12,0.914,0,81.2,Asia,-0.965926,0.258819,0,1,1,0,0,0.914,1,0,6,6.8,0,0,0.00009,0,11,0.133333,2,0.242581,17,0.091332,0.099279,59235.688298
TIK20250421002034,TIK20250421002034,TikTok,19,0,0,user_312335,60355,2411,0,Climate,Spanish,120,Link,1,Positive,0.909,0.016,0.074,0,North America,-0.965926,0.258819,0,1,1,0,0,0.909,0,1,6,6.8,0.000044,0.000044,0.000083,0,6,0.133333,2,0.345088,18,0.092351,0.099126,15549.996051
TIK20250421002041,TIK20250421002041,TikTok,19,0,0,user_283437,62,814,0,Politics,German,111,Image,1,Negative,0.099,0.691,0.211,53.2,Europe,-0.965926,0.258819,0,1,1,0,0,0.691,0,0,6,6.8,0,0,0.000086,0,28,0.066667,1,0.310947,19,0.082192,0.09004,19476.633964
TIK20250421002058,TIK20250421002058,TikTok,20,0,0,user_311301,3942,2742,0,Health,French,136,Text,5,Positive,0.61,0.033,0.357,5.6,Unknown,-0.866025,0.5,0,1,0,1,0,0.61,0,0,6,6.8,0,0,0.000083,0,16,0.2,3,0.380884,21,0.077022,0.08364,1224.822068
TIK20250421002064,TIK20250421002064,TikTok,20,0,0,user_307371,712,2622,0,Climate,English,140,Image,1,Neutral,0.126,0.274,0.6,24.8,North America,-0.866025,0.5,0,1,1,0,0,0.6,0,0,5,6.8,0,0,0.000074,0,25,0.1,1,0.245976,20,0.073228,0.080411,8954.08797
TIK20250421002078,TIK20250421002078,TikTok,20,0,0,user_14303,644,1708,0,Fashion,Spanish,43,Video,2,Positive,0.601,0.133,0.266,22.5,North America,-0.866025,0.5,0,1,1,0,0,0.601,0,0,5,6.8,0.000001,0.000001,0.000071,0,25,0,0,0.303183,18,0.080086,0.087493,6131.650773
