hour_of_day,day_of_week,is_weekend,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,followers_log,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,large_account,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity
10,6,1,2621,3548,0,397,2,0.102,0.608,74.4,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,7.871692664323645,1,0,1,0.608,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
19,2,0,64,1827,0,175,1,0.17,0.169,8.3,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,4.174387269895637,1,0,1,0.66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8,1,0,740,2326,0,276,3,0.807,0.095,17.5,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,6.608000625296087,1,0,1,0.807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17,3,0,301,3501,0,275,1,0.802,0.101,0.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,5.71042701737487,1,0,1,0.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
17,3,0,11,1064,0,21,1,0.614,0.06,14.2,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2.4849066497880004,1,0,0,0.614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,0,0,223,1069,0,296,1,0.826,0.121,5.9,-0.2588190451025208,-0.9659258262890683,0.0,1.0,5.4116460518550396,1,0,1,0.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,6,1,11292,3596,0,180,2,0.11,0.13,3.4,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,9.331938343723671,0,0,1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0,0,2986,3170,0,124,2,0.897,0.138,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,8.00202481821611,1,0,0,0.897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14,0,0,13643,819,0,105,1,0.262,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,9.521055143538536,1,0,0,0.796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
21,5,1,492,537,0,24,2,0.135,0.031,0.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,6.20050917404269,1,0,0,0.834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,4,0,1870,1438,0,119,5,0.93,0.142,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,7.534228326274089,1,1,0,0.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,5,1,46487,911,0,119,0,0.95,0.118,21.7,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,10.746949493754942,1,0,0,0.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
20,3,0,1254,695,0,113,1,0.648,0.016,7.4,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,7.134890851565884,0,0,0,0.648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
13,6,1,440,2151,0,224,1,0.734,0.088,13.2,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,6.089044875446846,1,0,1,0.734,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,1,0,2683,1692,0,24,0,0.74,0.054,16.1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,7.895063498091573,0,0,0,0.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11,5,1,3120,751,0,59,2,0.841,0.041,0.0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,8.045908742270779,1,0,0,0.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
16,0,0,237,295,0,236,1,0.156,0.272,35.9,-0.8660254037844385,-0.5000000000000004,0.0,1.0,5.472270673671475,1,0,1,0.572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,0,0,26698,1109,0,314,1,0.799,0.073,26.8,0.258819045102521,-0.9659258262890682,0.0,1.0,10.192381390503432,0,0,1,0.799,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
22,1,0,157,3558,0,163,1,0.026,0.795,91.3,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,5.062595033026967,1,0,1,0.795,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,1,0,15,1439,0,216,3,0.773,0.079,6.3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,2.772588722239781,0,0,1,0.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13,1,0,109,1615,0,35,5,0.742,0.148,19.0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,4.700480365792417,1,1,0,0.742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12,3,0,7,1710,0,247,2,0.03,0.675,59.8,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2.0794415416798357,1,0,1,0.675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16,6,1,1213,2874,0,243,1,0.092,0.274,49.2,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,7.101675971619444,0,0,1,0.634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
16,5,1,7235,2261,0,97,3,0.937,0.117,6.4,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,8.886823846515187,0,0,0,0.937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22,0,0,23,294,0,62,1,0.603,0.146,2.1,-0.5000000000000004,0.8660254037844384,0.0,1.0,3.1780538303479458,1,0,0,0.603,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,0,0,521,938,0,255,2,0.801,0.076,2.3,-0.5000000000000004,0.8660254037844384,0.0,1.0,6.257667587882639,0,0,1,0.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
19,5,1,16,3243,0,313,1,0.617,0.087,22.8,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,2.833213344056216,1,0,1,0.617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
18,5,1,127,551,0,294,1,0.096,0.637,76.7,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,4.852030263919617,1,0,1,0.637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,4,0,8608,3152,0,139,2,0.284,0.267,33.2,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,9.060563446657955,1,0,0,0.449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19,0,0,169,1819,0,399,1,0.845,0.045,0.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,5.135798437050262,1,0,1,0.845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13,0,0,406,3083,0,225,0,0.824,0.137,19.4,-0.2588190451025208,-0.9659258262890683,0.0,1.0,6.008813185442595,1,0,1,0.824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,1,0,4525,2731,0,299,2,0.737,0.105,0.0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,8.417593826193484,1,0,1,0.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20,3,0,1423,253,0,97,1,0.9,0.133,7.2,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,7.261225091971921,1,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18,0,0,12515,913,0,187,2,0.072,0.781,64.8,-1.0,-1.8369701987210297e-16,0.0,1.0,9.434763104788773,1,0,1,0.781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,1,0,1393,3649,0,333,4,0.05,0.776,31.6,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,7.2399325913204695,0,0,1,0.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,2,0,128,2094,0,383,0,0.162,0.216,18.4,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,4.859812404361672,0,0,1,0.622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19,5,1,704,2816,0,155,4,0.634,0.042,23.3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,6.558197802812269,0,0,1,0.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
21,5,1,14,772,0,247,3,0.901,0.074,0.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,2.70805020110221,1,0,1,0.901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,0,0,14390,1440,0,97,0,0.086,0.874,75.1,-1.0,-1.8369701987210297e-16,0.0,1.0,9.574358290170174,0,0,0,0.874,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
18,3,0,714,335,0,272,1,0.052,0.765,64.3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,6.5722825426940075,1,0,1,0.765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23,6,1,67133,815,0,233,1,0.22,0.257,1.5,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,11.114445901035776,1,0,1,0.523,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22,1,0,520,1630,0,278,1,0.878,0.051,0.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,6.255750041753367,0,0,1,0.878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11,2,0,1001,2734,0,205,2,0.906,0.079,8.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,6.90975328164481,1,0,1,0.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
20,1,0,3388,278,0,170,3,0.098,0.219,6.4,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,8.128290171607052,0,0,1,0.683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,6,1,2974,3406,0,86,2,0.252,0.073,6.8,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,7.99799931797973,1,0,0,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17,6,1,788,1270,0,56,4,0.116,0.759,32.2,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,6.670766320845874,1,0,0,0.759,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,4,0,176,2115,0,170,3,0.82,0.107,0.0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,5.176149732573829,0,0,1,0.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18,6,1,1820,2271,0,311,1,0.052,0.142,4.9,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,7.507141079727608,0,0,1,0.806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20,0,0,672,2873,0,173,1,0.172,0.266,29.5,-0.8660254037844386,0.5000000000000001,0.0,1.0,6.511745329644728,1,0,1,0.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,2,0,819,2451,0,90,3,0.751,0.049,1.5,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,6.709304340258298,1,0,0,0.751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9,2,0,227,1153,0,166,2,0.709,0.041,10.3,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,5.429345628954441,0,0,1,0.709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
16,0,0,414,895,0,312,0,0.718,0.065,2.7,-0.8660254037844385,-0.5000000000000004,0.0,1.0,6.028278520230698,0,0,1,0.718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
22,0,0,4437,3606,0,396,2,0.601,0.066,14.2,-0.5000000000000004,0.8660254037844384,0.0,1.0,8.39795910349254,0,0,1,0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19,1,0,180,1513,0,249,1,0.647,0.127,13.7,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,5.198497031265826,0,0,1,0.647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21,6,1,8525,3330,0,154,1,0.654,0.116,0.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,9.050875597325156,1,0,1,0.654,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
22,3,0,51,2060,0,141,0,0.049,0.826,40.7,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,3.9512437185814275,1,0,0,0.826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
22,2,0,567,719,0,353,3,0.111,0.284,37.1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,6.342121418721152,1,0,1,0.605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10,3,0,135766,1464,1,70,2,0.755,0.107,12.8,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,11.818695460158112,0,0,0,0.755,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
21,1,0,45,2033,0,44,3,0.864,0.015,14.8,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,3.828641396489095,1,0,0,0.864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,2,0,5,2324,0,167,3,0.087,0.807,56.4,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.791759469228055,1,0,1,0.807,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,1,0,462,949,0,100,1,0.867,0.091,6.2,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,6.137727054086234,1,0,0,0.867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14,2,0,3684,1330,0,115,3,0.81,0.085,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,8.212025804623437,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19,2,0,5211,3526,0,115,0,0.151,0.075,0.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,8.558718938244736,1,0,0,0.774,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12,4,0,283,337,0,218,0,0.067,0.74,67.3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,5.648974238161206,0,0,1,0.74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19,1,0,1960,1584,0,46,2,0.809,0.095,18.3,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,7.581209826196346,1,0,0,0.809,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15,5,1,1557,2889,0,70,1,0.143,0.917,59.6,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,7.351158226430694,0,0,0,0.917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
20,0,0,2649,1925,0,278,5,0.079,0.236,34.5,-0.8660254037844386,0.5000000000000001,0.0,1.0,7.882314918980268,0,1,1,0.685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12,3,0,157,2590,0,52,1,0.739,0.137,14.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,5.062595033026967,1,0,0,0.739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9,2,0,570,612,0,69,5,0.235,0.098,0.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,6.3473892096560105,1,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21,5,1,90,2471,0,309,1,0.704,0.084,31.3,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,4.51085950651685,0,0,1,0.704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22,1,0,221,495,0,83,3,0.059,0.76,47.1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,5.402677381872279,1,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
18,0,0,1532,727,0,288,0,0.016,0.807,62.9,-1.0,-1.8369701987210297e-16,0.0,1.0,7.334981878871814,0,0,1,0.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8,2,0,206,1433,0,224,3,0.824,0.112,0.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,5.332718793265369,1,0,1,0.824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16,0,0,662,785,0,185,2,0.1,0.054,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,6.4967749901858625,0,0,1,0.846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
14,3,0,138,1159,0,174,1,0.704,0.026,0.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,4.9344739331306915,1,0,1,0.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14,4,0,2644,169,0,71,1,0.66,0.14,33.2,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,7.8804263442924,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21,3,0,128,2449,0,304,0,0.109,0.082,0.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,4.859812404361672,1,0,1,0.809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21,5,1,48,1665,0,199,2,0.645,0.108,27.6,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,3.8918202981106265,1,0,1,0.645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,4,0,8386,1655,0,152,2,0.785,0.06,19.5,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,9.034438166984412,1,0,1,0.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17,0,0,1147,983,0,27,0,0.837,0.139,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,7.045776576879511,0,0,0,0.837,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
18,0,0,374,3479,0,261,2,0.065,0.235,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,5.926926025970411,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
18,1,0,108,3107,0,55,3,0.888,0.013,0.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,4.6913478822291435,0,0,0,0.888,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
11,0,0,8347,693,0,171,2,0.878,0.042,0.8,0.258819045102521,-0.9659258262890682,0.0,1.0,9.029777268197092,0,0,1,0.878,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
15,0,0,43,1297,0,335,3,0.158,0.182,34.3,-0.7071067811865471,-0.7071067811865479,0.0,1.0,3.784189633918261,0,0,1,0.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20,6,1,2162,656,0,191,4,0.923,0.078,22.9,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,7.679251425953058,1,0,1,0.923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
11,0,0,334,3624,0,240,5,0.102,0.744,56.5,0.258819045102521,-0.9659258262890682,0.0,1.0,5.814130531825066,1,1,1,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18,0,0,1016,2348,0,286,1,0.155,0.146,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,6.92461239604856,1,0,1,0.698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
14,1,0,121,91,0,150,2,0.046,0.9,79.1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,4.804021044733257,0,0,1,0.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
