Id,topic,verified,followers,sentiment_positive,popularity,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class,eigencentrality
INS20250421001125,Fashion,0,1052,0.848,0,57,227,14,0.134326,0.190991,55610.824496,0,0,0.000186,3,54,0.23445
INS20250421001126,Science,0,1,0.246,0,7,22,12,0.177312,0.219886,244731.942599,0,0,0.000027,6,26,0.061867
INS20250421001129,Finance,0,23572,0.025,0,25,99,14,0.13569,0.182431,139791.98385,0,0,0.000085,8,20,0.071749
INS20250421001138,Finance,0,47,0.188,0,33,131,16,0.119271,0.172937,39418.997355,0,0,0.000112,8,0,0.096393
INS20250421001139,Politics,0,10438,0.06,1,67,260,12,0.159824,0.214306,185117.242961,0,0,0.000216,7,44,0.326893
INS20250421001145,Entertainment,1,162447,0.643,1,24,91,11,0.165816,0.204372,122986.176935,0,0,0.000088,11,39,0.055905
INS20250421001156,Fashion,0,2005,0.101,0,71,284,15,0.13802,0.197004,37631.262587,0,0,0.00023,3,33,0.385572
INS20250421001159,Politics,0,842,0.08,0,73,285,12,0.16198,0.222198,143362.551995,0,0,0.000232,7,44,0.483243
INS20250421001162,Travel,0,1028,0.036,0,72,283,12,0.161339,0.21697,49187.201389,0.207091,0.207091,0.00023,5,9,0.610364
INS20250421001168,AI/ML,0,110,0.104,0,43,172,24,0.079585,0.117665,24984.912023,0,0,0.000141,10,11,0.160449
INS20250421001173,Climate,0,5,0.272,0,7,22,11,0.202624,0.247574,556012.494825,0,0,0.000027,12,42,0.07859
INS20250421001175,Education,0,3915,0.897,0,46,184,13,0.125653,0.173015,7566.154554,0,0,0.000148,1,15,0.234047
INS20250421001180,Science,0,1442,0.904,0,47,188,16,0.136714,0.184951,9643.58402,0,0,0.000149,6,30,0.263129
INS20250421001195,Science,0,51,0.699,0,23,86,16,0.140804,0.185628,77786.130577,0,0,0.000086,6,30,0.045995
INS20250421001201,Education,0,120286,0.12,1,7,28,10,0.173268,0.190957,5103.966848,0,0,0.000033,1,10,0.011202
INS20250421001203,Gaming,0,7702,0.649,0,22,88,19,0.128176,0.17195,14447.132052,0,0,0.000076,13,37,0.080265
INS20250421001212,Sports,0,4339,0.907,1,31,123,14,0.131097,0.174462,145378.613409,0,0,0.000104,0,16,0.10868
INS20250421001215,Education,0,345,0.104,0,64,256,14,0.126336,0.176111,9845.423963,0,0,0.000204,1,34,0.382717
INS20250421001218,Politics,0,1263,0.861,0,58,232,15,0.13349,0.176424,40345.20645,0,0,0.000191,7,24,0.230243
INS20250421001233,Sports,0,28,0.043,0,17,63,14,0.144893,0.184724,83457.488496,0,0,0.000063,0,32,0.041556
INS20250421001237,Science,0,953,0.208,0,74,295,13,0.156259,0.212449,75615.682347,0,0,0.000234,6,18,0.571029
INS20250421001242,Food,0,356699,0.757,1,5,18,12,0.155066,0.183162,3394.54133,0,0,0.000023,14,28,0.023823
INS20250421001247,Finance,0,2,0.661,0,8,24,16,0.136966,0.191748,214676.806134,0,0,0.000029,8,25,0.068738
INS20250421001257,Business,0,37423,0.133,1,24,96,13,0.123342,0.143223,27045.688061,0,0,0.000088,2,13,0.046876
INS20250421001260,Gaming,0,379,0.142,0,63,251,13,0.147889,0.206347,511223.62145,0,0,0.000204,13,5,0.322379
INS20250421001276,Education,0,6484,0.614,0,30,115,12,0.154499,0.201225,183771.896831,0,0,0.000102,1,2,0.103457
INS20250421001287,Travel,0,306402,0.757,1,5,17,13,0.161442,0.196085,4166.731585,0.000002,0.000002,0.000022,5,21,0.032022
INS20250421001288,Sports,0,943,0.746,0,63,252,16,0.106244,0.158325,58193.466751,0,0,0.000203,0,16,0.270697
INS20250421001297,Climate,0,3945,0.125,0,64,254,12,0.180219,0.228506,304449.821759,0,0,0.000205,12,42,0.362323
INS20250421001303,Finance,0,1025,0.061,1,71,284,17,0.10651,0.168008,17678.373157,0,0,0.000226,8,0,0.48481
INS20250421001310,Business,0,38,0.138,0,22,88,16,0.099931,0.120805,19819.467385,0,0,0.000078,2,29,0.050904
INS20250421001325,Finance,0,14121,0.704,0,33,131,17,0.122929,0.170889,205904.324819,0,0,0.000109,8,31,0.107944
INS20250421001332,Science,0,6041,0.639,1,39,151,16,0.141171,0.192953,215132.840472,0,0,0.000131,6,30,0.129801
INS20250421001336,AI/ML,0,59,0.78,0,28,112,24,0.068407,0.095936,7998.333272,0,0,0.000098,10,47,0.066505
INS20250421001337,AI/ML,0,10,0.669,0,8,32,16,0.121937,0.141455,12246.716123,0,0,0.000038,10,47,0.010634
INS20250421001338,Finance,0,21016,0.119,0,36,144,15,0.121197,0.162949,39558.961395,0,0,0.000119,8,20,0.121656
INS20250421001344,Food,0,3810,0.147,0,89,348,10,0.188086,0.243066,359308.621927,0,0,0.000283,14,19,0.607228
INS20250421001351,Sports,0,76828,0.201,1,20,75,12,0.170175,0.20647,434760.636383,0,0,0.000074,0,4,0.048066
INS20250421001352,Travel,0,73,0.618,0,14,56,15,0.1183,0.13884,4497.452207,0,0,0.00005,5,21,0.037511
INS20250421001355,Gaming,0,4,0.136,0,7,27,15,0.169974,0.202177,753192.880075,0,0,0.000032,13,1,0.018728
INS20250421001359,Food,0,48,0.77,0,29,115,11,0.168771,0.201796,19224.282819,0,0,0.000101,14,48,0.093063
INS20250421001366,Travel,0,663,0.815,0,44,176,15,0.132029,0.172758,12716.655879,0.000001,0.000001,0.000142,5,21,0.217254
INS20250421001367,Sports,0,433,0.864,0,51,203,14,0.137735,0.191253,78858.233566,0,0,0.000167,0,16,0.232503
INS20250421001378,Politics,0,1660,0.614,0,44,170,13,0.169761,0.212571,299514.167596,0,0,0.000146,7,24,0.172731
INS20250421001381,Technology,0,834,0.918,0,44,167,14,0.151393,0.207442,427401.901091,0,0,0.000147,9,27,0.14479
INS20250421001382,Health,0,4310,0.635,0,44,169,13,0.135469,0.184973,263638.551326,0,0,0.000146,4,46,0.194694
INS20250421001384,Education,0,4568,0.169,0,61,243,12,0.151875,0.205202,153395.009213,0,0,0.000197,1,34,0.336463
INS20250421001393,Business,0,1,0.798,0,14,42,12,0.196206,0.234501,500972.279786,0,0,0.000053,2,41,0.049269
INS20250421001395,AI/ML,0,172,0.622,0,21,84,19,0.100199,0.130393,57739.112719,0,0,0.000072,10,47,0.069198
INS20250421001398,Science,0,11411,0.034,0,48,192,14,0.135409,0.174341,10379.959795,0,0,0.000154,6,26,0.214211
INS20250421001403,Fashion,0,1326,0.732,0,51,204,14,0.132553,0.184279,18663.078512,0,0,0.000163,3,54,0.244594
INS20250421001410,Climate,0,13917,0.608,0,26,98,12,0.15674,0.191717,62758.640049,0,0,0.000093,12,56,0.065125
INS20250421001415,Health,0,2075,0.205,0,66,264,20,0.129005,0.197874,65191.649109,0,0,0.000208,4,3,0.46591
INS20250421001421,Fashion,0,17517,0.733,1,34,136,14,0.131238,0.172457,3802.66321,0,0,0.000117,3,12,0.103248
INS20250421001423,Health,0,114,0.149,0,49,196,21,0.109068,0.154831,20864.493657,0,0,0.000158,4,52,0.207185
INS20250421001430,Sports,0,6743,0.911,1,33,132,13,0.13782,0.17594,1915.726669,0,0,0.000112,0,16,0.133883
INS20250421001432,Health,0,952,0.096,0,62,248,22,0.106929,0.162018,20599.75192,0,0,0.000201,4,52,0.278748
INS20250421001444,Science,0,3048,0.115,0,93,372,13,0.144098,0.203823,24463.48841,0,0,0.000295,6,26,0.759008
INS20250421001451,Education,0,234,0.79,0,46,183,13,0.139245,0.190859,124391.83031,0,0,0.000152,1,15,0.157467
INS20250421001459,Travel,0,1386,0.012,0,57,227,12,0.144726,0.196224,36550.993696,0.042649,0.042649,0.000183,5,9,0.353852
INS20250421001466,Health,0,181,0.209,0,50,200,19,0.135269,0.191942,26481.147046,0,0,0.000166,4,52,0.243684
INS20250421001468,Health,0,55,0.062,0,29,116,22,0.104681,0.143514,1697.514602,0,0,0.000099,4,52,0.083949
INS20250421001480,Fashion,0,97,0.919,0,11,43,14,0.132329,0.169574,35779.717202,0,0,0.00004,3,54,0.035381
INS20250421001481,Finance,0,557,0.93,0,37,147,16,0.128974,0.174947,12390.232761,0,0,0.000123,8,25,0.158207
INS20250421001503,Entertainment,0,11359,0.835,0,39,151,12,0.151436,0.189009,18210.940704,0,0,0.000134,11,39,0.123949
INS20250421001514,Health,0,2308,0.052,0,71,284,21,0.116267,0.179271,44506.415868,0,0,0.000223,4,3,0.502567
INS20250421001516,Education,0,4007,0.243,0,47,188,13,0.133726,0.179279,14210.553808,0,0,0.000152,1,34,0.295732
INS20250421001525,Technology,0,1463,0.071,0,65,260,13,0.13952,0.19141,9450.243949,0,0,0.00021,9,35,0.362648
INS20250421001530,AI/ML,0,110,0.735,0,39,156,22,0.080257,0.115022,36756.334964,0,0,0.000131,10,47,0.116442
INS20250421001532,Travel,0,5321,0.031,0,50,200,13,0.126027,0.167399,63767.779082,0.001307,0.001307,0.000164,5,9,0.225935
INS20250421001533,Politics,0,14101,0.026,0,33,129,14,0.140918,0.189693,65985.677869,0,0,0.000109,7,44,0.133966
INS20250421001538,Travel,0,23610,0.866,1,18,72,15,0.122644,0.145048,19682.414124,0,0,0.000065,5,38,0.043013
INS20250421001539,Climate,0,1977,0.746,0,66,257,11,0.181391,0.232444,374207.288301,0,0,0.000214,12,56,0.288113
INS20250421001544,Sports,0,351,0.086,0,72,287,14,0.147917,0.20768,314651.292473,0,0,0.000228,0,32,0.481152
INS20250421001546,Climate,0,212,0.025,0,53,212,14,0.1362,0.180273,26601.309006,0,0,0.000172,12,7,0.252613
INS20250421001548,Food,0,1535,0.214,0,72,287,12,0.154659,0.208385,146397.441991,0,0,0.000231,14,19,0.450962
INS20250421001549,Gaming,0,8795,0.012,0,37,148,18,0.103065,0.140468,28275.295673,0,0,0.000122,13,1,0.151411
INS20250421001550,Business,0,737,0.079,0,67,268,15,0.114184,0.164006,21249.229676,0,0,0.000214,2,29,0.389296
INS20250421001551,Climate,0,979,0.693,0,52,203,12,0.161922,0.207995,44364.114527,0,0,0.000172,12,14,0.243923
INS20250421001552,Food,0,212,0.894,0,22,88,17,0.098241,0.128277,7411.90936,0,0,0.000075,14,48,0.075321
INS20250421001553,Science,0,14227,0.11,0,48,192,14,0.135382,0.173821,10573.898258,0,0,0.000152,6,26,0.217216
INS20250421001559,Health,0,6390,0.842,1,34,133,14,0.13234,0.176056,118051.245776,0,0,0.000115,4,46,0.100495
INS20250421001566,Fashion,0,1284,0.838,1,56,224,15,0.122557,0.176769,14038.234675,0,0,0.00018,3,54,0.254583
INS20250421001568,Health,0,2025,0.066,0,68,272,20,0.12903,0.198453,62361.789674,0,0,0.000213,4,3,0.510189
INS20250421001571,AI/ML,0,1286,0.7,0,61,244,15,0.136936,0.190636,1933.024448,0,0,0.000193,10,51,0.420304
INS20250421001579,Fashion,0,199,0.088,0,59,236,15,0.140494,0.192131,17122.748264,0,0,0.000192,3,33,0.28523
INS20250421001580,Technology,0,855,0.085,0,67,268,15,0.118485,0.172828,54762.913008,0,0,0.000217,9,35,0.330743
INS20250421001581,AI/ML,0,28,0.646,0,13,52,20,0.083994,0.101176,27491.081102,0,0,0.000051,10,47,0.023034
INS20250421001585,Gaming,0,441,0.746,0,63,250,19,0.131806,0.19777,37826.163356,0,0,0.000205,13,37,0.278764
INS20250421001590,Food,0,1105,0.207,0,59,235,12,0.15448,0.203558,210798.112109,0,0,0.000191,14,19,0.302728
INS20250421001595,Business,0,1373,0.119,0,93,372,13,0.137723,0.20054,48359.755073,0,0,0.000295,2,29,0.689582
INS20250421001607,Education,0,3562,0.77,0,62,245,12,0.141596,0.200157,153750.59717,0,0,0.000199,1,15,0.305051
INS20250421001608,Finance,0,934,0.113,0,82,328,16,0.116067,0.182776,61098.228723,0,0,0.000261,8,0,0.551048
INS20250421001614,Food,0,20216,0.146,1,41,164,17,0.091863,0.122393,4169.423206,0,0,0.000136,14,28,0.142542
INS20250421001619,Finance,0,1520,0.126,0,70,280,18,0.097666,0.154534,20286.067217,0,0,0.000225,8,0,0.30027
INS20250421001620,Science,0,1239,0.025,0,63,252,15,0.127629,0.177765,4981.50911,0,0,0.000201,6,18,0.381861
INS20250421001626,Technology,0,25,0.615,0,16,56,13,0.15884,0.186252,63904.320833,0,0,0.000065,9,27,0.029579
INS20250421001628,Entertainment,0,5,0.136,0,9,30,11,0.192185,0.230372,826384.529104,0,0,0.000035,11,6,0.040244
INS20250421001633,AI/ML,0,788,0.652,0,41,164,16,0.126563,0.168851,7387.913103,0,0,0.000137,10,47,0.136733
INS20250421001635,Health,0,9252,0.103,1,61,244,21,0.116941,0.175399,29464.395634,0,0,0.000196,4,3,0.286928
INS20250421001641,Fashion,0,127,0.88,0,24,96,14,0.133325,0.174928,7265.662114,0,0,0.000082,3,54,0.083571
INS20250421001642,Gaming,0,80660,0.156,1,15,59,15,0.152694,0.185424,110710.341983,0,0,0.000062,13,53,0.025763
INS20250421001643,Fashion,0,142,0.109,0,64,256,15,0.139828,0.191646,23603.765194,0,0,0.000208,3,33,0.320245
INS20250421001646,Sports,0,56,0.238,0,21,83,14,0.136855,0.172779,107264.045083,0,0,0.000073,0,32,0.058396
INS20250421001647,AI/ML,0,9455,0.033,1,37,148,21,0.092489,0.129507,16302.150768,0,0,0.000121,10,17,0.156295
INS20250421001648,Science,0,112,0.23,0,41,164,18,0.087324,0.125475,7198.378618,0,0,0.000135,6,18,0.172963
INS20250421001649,Science,0,22141,0.632,0,19,73,16,0.138631,0.178537,39469.143046,0,0,0.000067,6,30,0.048442
INS20250421001650,Health,0,8017,0.906,1,21,84,16,0.106002,0.134832,3471.409126,0,0,0.000073,4,46,0.053848
INS20250421001653,Sports,0,165,0.837,0,42,168,17,0.096316,0.134076,5222.653929,0,0,0.000137,0,16,0.148767
INS20250421001654,Food,0,45,0.058,0,20,80,13,0.12706,0.147707,16438.365875,0,0,0.000073,14,36,0.042472
INS20250421001658,AI/ML,0,403,0.071,0,62,248,18,0.129776,0.181443,16419.071127,0,0,0.000197,10,11,0.36228
INS20250421001668,Science,0,1154,0.126,0,81,324,14,0.142156,0.198398,28865.797647,0,0,0.000256,6,18,0.534044
INS20250421001669,Business,0,111,0.228,0,55,219,11,0.163126,0.20856,23182.233023,0,0,0.000178,2,29,0.288457
INS20250421001670,Business,0,4882,0.139,0,69,276,12,0.14646,0.192009,119701.643687,0,0,0.000221,2,13,0.382579
INS20250421001678,Fashion,0,8533,0.047,1,39,156,15,0.139723,0.182993,49831.711867,0,0,0.000129,3,33,0.141672
INS20250421001680,Climate,0,1978,0.147,0,74,293,12,0.18043,0.233853,197496.933771,0,0,0.000236,12,42,0.476143
INS20250421001682,Technology,0,1942,0.063,0,55,220,14,0.124445,0.172446,51597.291802,0,0,0.000176,9,35,0.307216
INS20250421001688,Science,0,15028,0.681,1,34,134,16,0.13627,0.178047,108751.307129,0,0,0.000113,6,30,0.11063
INS20250421001691,AI/ML,0,14946,0.624,1,16,64,15,0.140323,0.174999,1924.39517,0,0,0.000058,10,51,0.045456
INS20250421001692,Sports,0,1247,0.225,0,57,228,17,0.099417,0.151403,10525.706199,0,0,0.00018,0,4,0.436556
INS20250421001705,Education,0,30945,0.668,0,21,83,12,0.139322,0.175524,34599.120967,0,0,0.000077,1,2,0.043811
INS20250421001707,Business,0,21,0.079,0,18,72,17,0.087044,0.104854,3100.954671,0,0,0.000066,2,29,0.038017
INS20250421001708,Science,0,9016,0.719,0,35,139,18,0.114284,0.155925,15531.108374,0,0,0.000118,6,30,0.102871
INS20250421001710,Food,0,5429,0.191,0,60,240,12,0.151871,0.196153,25240.566396,0,0,0.000194,14,19,0.333041
INS20250421001715,Travel,0,551,0.097,0,68,271,12,0.150775,0.205971,43033.081972,0.060681,0.060681,0.000217,5,9,0.417722
INS20250421001716,Travel,0,2564,0.901,0,39,156,15,0.133633,0.172034,3128.634386,0.000001,0.000001,0.000128,5,38,0.164904
INS20250421001719,Health,0,4568,0.209,1,57,228,23,0.097965,0.150677,10261.100953,0,0,0.000185,4,3,0.249644
INS20250421001724,Finance,0,315,0.026,0,64,256,14,0.12715,0.176856,28257.957361,0,0,0.000203,8,0,0.387085
INS20250421001726,Politics,0,1198,0.19,0,78,310,12,0.157152,0.216871,199179.354814,0,0,0.000248,7,44,0.471379
INS20250421001729,Health,0,758,0.17,1,71,284,23,0.098756,0.157113,41610.383632,0,0,0.00023,4,52,0.320052
INS20250421001742,Finance,0,5399,0.902,0,31,124,20,0.090186,0.125609,12800.084712,0,0,0.000106,8,31,0.083171
INS20250421001743,Entertainment,0,14678,0.057,1,39,156,17,0.10371,0.13878,55787.716922,0,0,0.000132,11,23,0.124156
INS20250421001747,Food,0,22,0.166,0,21,84,12,0.130747,0.148343,164.435758,0,0,0.000077,14,36,0.041689
INS20250421001751,Education,0,19294,0.73,1,31,124,13,0.133004,0.166662,6296.799376,0,0,0.000106,1,2,0.085373
INS20250421001758,Education,0,90060,0.776,1,15,60,10,0.148439,0.165251,4552.293955,0,0,0.000061,1,10,0.024312
INS20250421001765,Business,0,5,0.26,0,5,20,12,0.140627,0.160406,987.878574,0,0,0.000026,2,13,0.007623
INS20250421001768,Entertainment,0,2824,0.093,1,64,256,15,0.132913,0.183352,7913.031795,0,0,0.000207,11,23,0.338521
INS20250421001769,Finance,0,784,0.146,0,87,347,15,0.128426,0.203162,136153.077544,0,0,0.000278,8,0,0.563866
INS20250421001774,AI/ML,0,150,0.779,0,40,160,20,0.092427,0.126731,33393.41681,0,0,0.000132,10,47,0.136162
INS20250421001775,Education,0,3051,0.144,0,100,400,14,0.121498,0.182,18690.190893,0,0,0.000317,1,34,0.767387
INS20250421001779,Finance,0,9436,0.856,1,29,116,19,0.101325,0.139624,20076.938808,0,0,0.000096,8,31,0.093591
INS20250421001780,Sports,0,41313,0.902,1,12,48,13,0.121698,0.139234,5564.588582,0,0,0.000048,0,16,0.021857
INS20250421001789,Fashion,0,1403,0.731,0,52,208,14,0.132553,0.184484,32326.754001,0,0,0.000166,3,54,0.245809
INS20250421001791,Politics,0,1752,0.066,0,60,240,14,0.123635,0.173913,39899.904215,0,0,0.000193,7,44,0.334056
INS20250421001793,Education,0,16063,0.017,0,28,112,14,0.112197,0.139033,15774.812323,0,0,0.000097,1,10,0.082413
INS20250421001802,Climate,0,13527,0.8,1,39,154,13,0.162145,0.201195,165806.289091,0,0,0.000132,12,56,0.117219
INS20250421001806,Business,0,1098,0.132,0,86,344,14,0.123688,0.184532,39355.799127,0,0,0.000273,2,29,0.631308
INS20250421001811,Politics,0,224602,0.659,1,9,30,13,0.17008,0.201888,10816.584003,0,0,0.000036,7,24,0.033942
INS20250421001812,Gaming,0,501,0.932,0,40,159,19,0.129355,0.185024,16216.904537,0,0,0.000132,13,37,0.178412
INS20250421001822,Politics,0,75,0.062,0,43,172,20,0.08145,0.120946,11553.226719,0,0,0.000143,7,44,0.158011
INS20250421001825,Business,0,396,0.171,0,54,216,12,0.156404,0.198781,12926.866437,0,0,0.000173,2,29,0.256755
INS20250421001827,Food,0,7256,0.064,0,47,188,14,0.126522,0.164791,4887.705529,0,0,0.000151,14,19,0.217842
INS20250421001831,Health,0,2127,0.081,0,71,284,21,0.116482,0.180692,9398.311168,0,0,0.000223,4,3,0.521043
INS20250421001833,Politics,0,97,0.275,0,28,112,20,0.082264,0.120783,5723.71477,0,0,0.000093,7,44,0.122203
INS20250421001840,Fashion,0,6052,0.032,1,46,184,17,0.113071,0.154729,22530.297878,0,0,0.000151,3,33,0.183924
INS20250421001848,Science,0,12648,0.679,1,28,112,17,0.120681,0.153648,4386.385339,0,0,0.000094,6,30,0.096341
INS20250421001851,AI/ML,0,466,0.07,0,62,248,18,0.128869,0.181053,22955.927767,0,0,0.000198,10,11,0.333193
INS20250421001855,Politics,0,57,0.817,0,24,96,18,0.098464,0.121471,19872.733843,0,0,0.000087,7,55,0.050511
INS20250421001858,Politics,0,14779,0.011,1,23,92,14,0.131222,0.165137,1279.763126,0,0,0.000078,7,44,0.084753
INS20250421001860,Food,0,1599,0.928,0,39,156,12,0.153346,0.193932,3164.529889,0,0,0.000127,14,48,0.172249
INS20250421001861,Finance,0,311,0.669,0,36,144,16,0.129661,0.173783,1943.811087,0,0,0.000117,8,25,0.187282
INS20250421001863,Health,0,479,0.093,0,63,252,22,0.102714,0.15783,28648.151025,0,0,0.000201,4,52,0.374504
INS20250421001875,AI/ML,0,1258,0.727,0,73,292,15,0.137282,0.195075,4551.495216,0,0,0.00023,10,51,0.493067
INS20250421001877,Technology,0,90435,0.178,1,12,46,11,0.180884,0.209452,584941.742431,0,0,0.000046,9,35,0.027015
INS20250421001892,Food,0,5171,0.635,0,25,100,15,0.108666,0.139417,5926.493099,0,0,0.000084,14,50,0.086099
INS20250421001914,Fashion,0,373,0.024,0,58,232,16,0.130165,0.183933,36308.482781,0,0,0.000189,3,33,0.31359
INS20250421001918,Technology,1,53778,0.054,1,32,134,11,0.166124,0.196065,152601.853139,0,0,0.000113,9,35,0.07777
INS20250421001923,AI/ML,0,103,0.036,0,38,152,24,0.079573,0.11702,16551.689482,0,0,0.000125,10,11,0.148832
INS20250421001927,Politics,0,579,0.029,0,62,248,13,0.148377,0.199393,15344.502311,0,0,0.000199,7,44,0.388922
INS20250421001929,Science,0,85,0.149,0,52,208,20,0.076058,0.114915,25804.777522,0,0,0.000172,6,18,0.165181
INS20250421001935,Technology,0,95,0.194,0,52,207,11,0.161642,0.204714,253558.772475,0,0,0.00017,9,49,0.231185
INS20250421001943,Business,0,206,0.143,0,66,264,12,0.155947,0.203739,41259.207454,0,0,0.000213,2,29,0.367604
INS20250421001945,Health,0,285,0.174,0,76,304,20,0.12295,0.183181,34488.744237,0,0,0.000244,4,52,0.483443
INS20250421001948,Science,0,3,0.166,0,5,16,11,0.184088,0.230636,177783.020048,0,0,0.00002,6,26,0.094454
INS20250421001952,Entertainment,0,49,0.246,0,17,67,13,0.154109,0.186424,110230.132888,0,0,0.00006,11,6,0.046908
INS20250421001965,Sports,0,676,0.659,0,38,152,14,0.126199,0.170388,62619.642805,0,0,0.000124,0,16,0.158684
INS20250421001967,Sports,0,5335,0.091,0,55,220,15,0.116197,0.162261,6661.131449,0,0,0.000174,0,4,0.305953
INS20250421001976,Climate,0,2384,0.276,0,35,140,13,0.156569,0.193793,4405.567429,0,0,0.000115,12,42,0.210251
INS20250421001987,Sports,0,1181,0.081,0,73,292,18,0.093484,0.154362,15445.294155,0,0,0.000229,0,4,0.571959
INS20250421001997,Politics,0,15227,0.066,0,29,116,14,0.131821,0.169769,18832.733418,0,0,0.000097,7,44,0.101393
INS20250421002002,Gaming,0,812,0.675,0,46,184,19,0.125415,0.176436,5055.278076,0,0,0.000152,13,37,0.200651
INS20250421002009,Entertainment,0,734,0.239,0,58,232,17,0.111242,0.164416,28291.051618,0,0,0.000184,11,6,0.444362
INS20250421002017,Business,0,76,0.621,0,12,48,13,0.148357,0.172429,9571.080094,0,0,0.000046,2,41,0.027649
INS20250421002033,Entertainment,0,1122,0.168,0,81,324,15,0.134209,0.190057,96224.916628,0,0,0.000258,11,6,0.530503
INS20250421002037,Education,0,4076,0.172,0,75,300,13,0.133885,0.185382,21601.936229,0,0,0.00024,1,34,0.442771
INS20250421002038,Fashion,0,57,0.726,0,25,100,17,0.099221,0.128573,44842.464718,0,0,0.000088,3,54,0.057174
INS20250421002050,Business,0,453,0.155,0,64,256,12,0.157437,0.203534,98648.50079,0,0,0.000205,2,29,0.288555
INS20250421002059,Health,0,2657,0.875,1,49,196,16,0.101047,0.146356,12817.48278,0,0,0.000159,4,46,0.205342
INS20250421002061,Education,0,1021,0.696,0,43,172,12,0.149726,0.193175,12029.234513,0,0,0.000142,1,15,0.193707
INS20250421002062,Business,0,305,0.025,0,43,172,13,0.139217,0.176511,15207.855147,0,0,0.000141,2,29,0.160792
INS20250421002063,Climate,0,166,0.013,0,47,188,15,0.121278,0.160896,17987.376215,0,0,0.000153,12,7,0.216475
INS20250421002065,Technology,0,116192,0.684,1,9,30,12,0.173712,0.208635,268904.245612,0,0,0.000036,9,27,0.036215
INS20250421002068,Business,0,145,0.668,0,33,131,13,0.167742,0.202959,175728.327131,0,0,0.000114,2,41,0.083142
