Id,Label,topic,verified,followers,sentiment_positive,popularity
INS20250421002307,INS20250421002307,Sports,0,613,0.902,0
INS20250421002318,INS20250421002318,Politics,0,2026,0.755,0
INS20250421002319,INS20250421002319,Food,0,286,0.143,0
INS20250421002320,INS20250421002320,Politics,0,527,0.08,0
INS20250421002322,INS20250421002322,Sports,0,11438,0.256,1
INS20250421002326,INS20250421002326,Education,0,209,0.774,0
INS20250421002330,INS20250421002330,Entertainment,0,74,0.8,0
INS20250421002332,INS20250421002332,Fashion,0,132,0.657,0
INS20250421002333,INS20250421002333,Fashion,0,772,0.12,0
INS20250421002335,INS20250421002335,Food,0,2839,0.051,0
INS20250421002336,INS20250421002336,Science,0,10769,0.06,1
INS20250421002343,INS20250421002343,Travel,0,3661,0.107,0
INS20250421002355,INS20250421002355,Entertainment,0,126,0.722,0
INS20250421002359,INS20250421002359,Gaming,0,88766,0.688,0
INS20250421002361,INS20250421002361,Gaming,0,756,0.889,0
INS20250421002363,INS20250421002363,Health,0,642,0.901,0
INS20250421002367,INS20250421002367,Business,0,3067,0.122,0
INS20250421002369,INS20250421002369,Food,0,831,0.921,0
INS20250421002370,INS20250421002370,Sports,0,1506,0.918,0
INS20250421002372,INS20250421002372,Gaming,0,11119,0.164,0
INS20250421002374,INS20250421002374,Climate,0,771,0.112,0
INS20250421002377,INS20250421002377,Politics,0,380,0.053,0
INS20250421002379,INS20250421002379,Entertainment,0,2263,0.046,0
INS20250421002381,INS20250421002381,Fashion,0,24035,0.176,0
INS20250421002385,INS20250421002385,Entertainment,0,369,0.781,0
INS20250421002388,INS20250421002388,Politics,0,11166,0.152,1
INS20250421002402,INS20250421002402,Food,0,12999,0.136,1
INS20250421002404,INS20250421002404,Gaming,0,32189,0.71,1
INS20250421002408,INS20250421002408,Food,0,1594,0.041,0
INS20250421002410,INS20250421002410,Entertainment,0,118,0.114,0
INS20250421002415,INS20250421002415,Travel,0,10961,0.879,0
INS20250421002416,INS20250421002416,Health,0,14,0.739,0
INS20250421002417,INS20250421002417,Fashion,0,1519,0.801,0
INS20250421002419,INS20250421002419,Business,0,149,0.237,0
INS20250421002420,INS20250421002420,Sports,0,21,0.225,0
INS20250421002430,INS20250421002430,Health,1,216495,0.118,0
INS20250422002433,INS20250422002433,Business,0,395,0.098,0
INS20250422002442,INS20250422002442,AI/ML,0,894,0.173,0
INS20250422002445,INS20250422002445,Climate,0,15,0.025,0
INS20250422002453,INS20250422002453,Education,0,6727,0.06,0
INS20250422002454,INS20250422002454,Politics,0,9427,0.666,1
INS20250422002459,INS20250422002459,Gaming,0,204,0.737,0
INS20250422002463,INS20250422002463,Food,0,93,0.095,0
INS20250422002466,INS20250422002466,Health,0,284,0.931,0
INS20250422002472,INS20250422002472,Climate,0,11662,0.622,1
INS20250422002473,INS20250422002473,AI/ML,0,139,0.832,0
INS20250422002477,INS20250422002477,Fashion,0,35699,0.116,1
INS20250422002486,INS20250422002486,Health,0,9988,0.629,1
INS20250422002513,INS20250422002513,Food,0,3757,0.099,0
INS20250422002514,INS20250422002514,AI/ML,0,301,0.103,0
INS20250422002515,INS20250422002515,Science,0,119,0.947,0
INS20250422002519,INS20250422002519,Finance,0,2533,0.615,0
INS20250422002520,INS20250422002520,Food,0,1598,0.661,0
INS20250422002523,INS20250422002523,Food,0,1897,0.672,0
INS20250422002525,INS20250422002525,Travel,0,5799,0.862,1
INS20250422002527,INS20250422002527,Politics,0,1462,0.937,1
INS20250422002529,INS20250422002529,Health,0,211,0.886,0
INS20250422002547,INS20250422002547,Business,0,218951,0.614,0
INS20250422002548,INS20250422002548,Climate,0,3274,0.288,0
INS20250422002554,INS20250422002554,Travel,0,3794,0.882,0
INS20250422002556,INS20250422002556,Technology,0,9,0.081,0
INS20250422002563,INS20250422002563,Politics,0,860,0.212,1
INS20250422002564,INS20250422002564,Technology,0,32,0.13,0
INS20250422002574,INS20250422002574,Gaming,0,731,0.035,0
INS20250422002576,INS20250422002576,Sports,0,286,0.09,0
INS20250422002586,INS20250422002586,Food,0,1972,0.914,0
INS20250422002588,INS20250422002588,Business,0,21259,0.109,1
INS20250422002592,INS20250422002592,Health,0,2556,0.089,0
INS20250422002596,INS20250422002596,Travel,0,376,0.02,0
INS20250422002597,INS20250422002597,Fashion,0,4060,0.895,1
INS20250422002605,INS20250422002605,Fashion,0,11715,0.783,1
INS20250422002622,INS20250422002622,Education,0,95502,0.732,1
INS20250422002625,INS20250422002625,Science,0,15167,0.203,0
INS20250422002627,INS20250422002627,Gaming,0,1620,0.122,0
INS20250422002635,INS20250422002635,AI/ML,0,50,0.704,0
INS20250422002638,INS20250422002638,Science,0,36,0.014,0
INS20250422002640,INS20250422002640,Health,0,2627,0.695,0
INS20250422002644,INS20250422002644,Technology,0,20680,0.274,0
INS20250422002658,INS20250422002658,Sports,0,58,0.874,0
INS20250422002660,INS20250422002660,Health,0,93,0.789,0
INS20250422002663,INS20250422002663,Science,0,850,0.13,0
INS20250422002667,INS20250422002667,Science,0,4,0.063,0
INS20250422002677,INS20250422002677,Entertainment,0,4523,0.064,1
INS20250422002682,INS20250422002682,Science,0,5089,0.255,0
INS20250422002699,INS20250422002699,Entertainment,0,1839,0.783,0
INS20250422002701,INS20250422002701,Technology,0,276,0.032,0
INS20250422002714,INS20250422002714,Politics,0,1786,0.946,0
INS20250422002715,INS20250422002715,Health,0,2628,0.046,1
INS20250422002719,INS20250422002719,Education,0,11536,0.786,0
INS20250422002721,INS20250422002721,Business,0,1004,0.076,0
INS20250422002723,INS20250422002723,AI/ML,0,74,0.11,0
INS20250422002731,INS20250422002731,Health,0,400,0.2,0
INS20250422002733,INS20250422002733,Climate,0,1365,0.077,0
INS20250422002734,INS20250422002734,Science,0,32827,0.688,1
INS20250422002739,INS20250422002739,Education,0,376,0.661,0
INS20250422002740,INS20250422002740,Sports,0,3771,0.812,0
INS20250422002746,INS20250422002746,Travel,0,2193,0.708,1
INS20250422002748,INS20250422002748,Fashion,0,7,0.742,0
INS20250422002751,INS20250422002751,Food,0,344,0.269,0
INS20250422002752,INS20250422002752,Education,0,756,0.277,0
INS20250422002761,INS20250422002761,Travel,0,207,0.29,0
INS20250422002764,INS20250422002764,Gaming,0,2480,0.081,1
INS20250422002773,INS20250422002773,Climate,0,158,0.119,0
INS20250422002779,INS20250422002779,Gaming,0,1189,0.756,0
INS20250422002780,INS20250422002780,Food,0,150,0.797,0
INS20250422002782,INS20250422002782,Politics,0,37963,0.736,1
INS20250422002784,INS20250422002784,Fashion,0,972,0.08,0
INS20250422002785,INS20250422002785,Climate,0,4467,0.056,0
INS20250422002790,INS20250422002790,Politics,0,339,0.856,0
INS20250422002791,INS20250422002791,Food,0,3210,0.012,1
INS20250422002798,INS20250422002798,Politics,0,12,0.909,0
INS20250422002805,INS20250422002805,Health,0,2233,0.296,0
INS20250422002807,INS20250422002807,Technology,0,119,0.148,0
INS20250422002808,INS20250422002808,Education,0,30541,0.675,1
INS20250422002811,INS20250422002811,Travel,1,130199,0.748,1
INS20250422002813,INS20250422002813,Entertainment,0,502,0.041,0
INS20250422002819,INS20250422002819,Sports,0,16050,0.062,0
INS20250422002828,INS20250422002828,Sports,0,7576,0.748,0
INS20250422002835,INS20250422002835,Climate,0,1372,0.143,0
INS20250422002836,INS20250422002836,Technology,0,332,0.014,0
INS20250422002839,INS20250422002839,Politics,0,268,0.742,0
INS20250422002841,INS20250422002841,Technology,0,230,0.905,0
INS20250422002842,INS20250422002842,AI/ML,0,7772,0.081,0
INS20250422002843,INS20250422002843,Food,0,89359,0.793,1
INS20250422002847,INS20250422002847,AI/ML,0,2646,0.233,1
INS20250422002849,INS20250422002849,Finance,0,31401,0.04,1
INS20250422002855,INS20250422002855,Technology,0,33387,0.141,0
INS20250422002864,INS20250422002864,Fashion,0,87,0.854,0
INS20250422002865,INS20250422002865,Travel,0,3165,0.282,0
INS20250422002868,INS20250422002868,Climate,0,208,0.227,0
INS20250422002875,INS20250422002875,Sports,0,4840,0.073,0
INS20250422002882,INS20250422002882,Sports,0,3736,0.681,1
INS20250422002885,INS20250422002885,Entertainment,0,517,0.754,0
INS20250422002887,INS20250422002887,Gaming,0,190,0.785,0
INS20250422002900,INS20250422002900,Education,0,13093,0.27,0
INS20250422002904,INS20250422002904,Fashion,0,46,0.768,0
INS20250422002905,INS20250422002905,Travel,0,1049,0.795,0
INS20250422002906,INS20250422002906,Finance,0,33,0.14,0
INS20250422002911,INS20250422002911,Climate,0,58396,0.712,1
INS20250422002913,INS20250422002913,Science,0,212,0.777,0
INS20250422002914,INS20250422002914,Health,0,794,0.877,0
INS20250422002923,INS20250422002923,Gaming,0,180,0.053,0
INS20250422002924,INS20250422002924,AI/ML,0,28882,0.141,0
INS20250422002926,INS20250422002926,Technology,0,186,0.821,0
INS20250422002933,INS20250422002933,Health,0,690,0.293,0
INS20250422002936,INS20250422002936,Science,0,48005,0.761,1
INS20250422002940,INS20250422002940,Travel,0,17210,0.042,1
INS20250422002942,INS20250422002942,Finance,0,290603,0.778,1
INS20250422002943,INS20250422002943,Entertainment,0,3225,0.143,0
INS20250422002944,INS20250422002944,Travel,0,130,0.11,0
INS20250422002947,INS20250422002947,Climate,0,44,0.908,0
INS20250422002948,INS20250422002948,Climate,0,909,0.8,0
INS20250422002950,INS20250422002950,Sports,0,193,0.04,0
INS20250422002952,INS20250422002952,Science,0,26688,0.88,1
INS20250422002956,INS20250422002956,Food,0,225,0.771,0
INS20250422002959,INS20250422002959,Entertainment,0,1452,0.15,0
INS20250422002963,INS20250422002963,Finance,0,825,0.609,0
INS20250422002976,INS20250422002976,Gaming,0,333,0.118,0
INS20250422002982,INS20250422002982,Business,0,3041,0.753,0
INS20250422002984,INS20250422002984,Sports,0,529,0.269,0
INS20250423003003,INS20250423003003,Business,0,2,0.824,0
INS20250423003004,INS20250423003004,Education,0,1874,0.185,0
INS20250423003005,INS20250423003005,Science,0,8971,0.683,0
INS20250423003008,INS20250423003008,Business,0,209831,0.251,1
INS20250423003010,INS20250423003010,AI/ML,0,1690,0.74,0
INS20250423003011,INS20250423003011,Education,0,2544,0.144,0
INS20250423003013,INS20250423003013,Food,0,24078,0.699,1
INS20250423003017,INS20250423003017,Gaming,0,38,0.923,0
INS20250423003023,INS20250423003023,Business,0,27,0.913,0
INS20250423003032,INS20250423003032,Food,0,23101,0.73,1
INS20250423003035,INS20250423003035,Health,0,18522,0.651,1
INS20250423003042,INS20250423003042,Business,0,612,0.738,0
INS20250423003043,INS20250423003043,Business,0,800,0.17,0
INS20250423003045,INS20250423003045,Technology,0,26,0.855,0
INS20250423003048,INS20250423003048,Education,0,46,0.198,0
INS20250423003053,INS20250423003053,Education,0,142,0.923,0
INS20250423003054,INS20250423003054,Sports,0,879,0.647,0
INS20250423003056,INS20250423003056,Education,0,655,0.871,0
INS20250423003064,INS20250423003064,Sports,0,6768,0.838,1
INS20250423003065,INS20250423003065,Health,0,51,0.191,0
INS20250423003066,INS20250423003066,Education,0,140,0.124,0
INS20250423003071,INS20250423003071,Climate,0,626,0.633,0
INS20250423003075,INS20250423003075,Finance,0,1198,0.085,1
INS20250423003080,INS20250423003080,Science,0,37278,0.132,1
INS20250423003082,INS20250423003082,Sports,0,21125,0.156,0
INS20250423003086,INS20250423003086,Business,0,12696,0.846,1
INS20250423003090,INS20250423003090,Travel,0,10131,0.099,1
INS20250423003092,INS20250423003092,Fashion,0,1961,0.23,0
INS20250423003099,INS20250423003099,Education,0,403,0.098,1
INS20250423003101,INS20250423003101,Business,0,1982,0.705,1
INS20250423003105,INS20250423003105,Fashion,0,413,0.928,0
INS20250423003106,INS20250423003106,Business,0,2265,0.699,0
INS20250423003112,INS20250423003112,Fashion,0,470,0.1,0
INS20250423003115,INS20250423003115,Fashion,0,6657,0.904,0
INS20250423003117,INS20250423003117,Entertainment,0,3,0.291,0
INS20250423003119,INS20250423003119,Finance,0,674,0.842,0
INS20250423003124,INS20250423003124,Travel,0,890,0.1,0
INS20250423003125,INS20250423003125,Finance,0,8,0.139,0
INS20250424003129,INS20250424003129,Fashion,0,2553,0.183,1
INS20250424003132,INS20250424003132,Politics,0,965,0.111,0
INS20250424003133,INS20250424003133,Education,0,34,0.911,0
INS20250424003137,INS20250424003137,Travel,0,4343,0.015,0
INS20250424003141,INS20250424003141,Gaming,0,707,0.073,0
INS20250424003145,INS20250424003145,Technology,0,13166,0.606,1
INS20250424003151,INS20250424003151,Climate,0,97,0.049,0
INS20250424003152,INS20250424003152,Climate,0,13683,0.027,1
INS20250424003161,INS20250424003161,Gaming,0,84,0.195,0
INS20250424003167,INS20250424003167,Food,0,30,0.098,0
INS20250424003178,INS20250424003178,Technology,0,4405,0.122,0
INS20250424003183,INS20250424003183,Climate,0,97,0.761,0
INS20250424003185,INS20250424003185,Gaming,0,513,0.129,0
INS20250424003186,INS20250424003186,Food,0,188,0.897,0
INS20250424003196,INS20250424003196,Travel,0,19,0.924,0
INS20250424003197,INS20250424003197,Technology,0,3096,0.079,1
INS20250424003210,INS20250424003210,Politics,1,59951,0.636,1
INS20250424003211,INS20250424003211,AI/ML,0,110097,0.836,0
INS20250424003213,INS20250424003213,Politics,0,11714,0.051,1
INS20250424003214,INS20250424003214,Gaming,0,4722,0.694,0
INS20250424003215,INS20250424003215,Entertainment,0,73,0.144,0
INS20250424003216,INS20250424003216,Finance,0,63,0.268,0
INS20250424003218,INS20250424003218,Technology,0,7718,0.803,0
INS20250424003222,INS20250424003222,AI/ML,0,88,0.924,0
INS20250424003224,INS20250424003224,Health,0,389,0.887,0
INS20250424003226,INS20250424003226,Entertainment,0,5395,0.182,0
INS20250424003231,INS20250424003231,Sports,0,62573,0.775,0
INS20250424003232,INS20250424003232,Travel,0,18,0.903,0
INS20250424003236,INS20250424003236,Sports,0,1351,0.081,0
INS20250424003237,INS20250424003237,Climate,0,10643,0.237,0
INS20250424003245,INS20250424003245,Business,0,2050,0.283,0
INS20250424003248,INS20250424003248,Gaming,0,516,0.796,0
INS20250424003250,INS20250424003250,Food,0,24,0.625,0
INS20250424003258,INS20250424003258,Sports,0,157,0.064,0
INS20250424003260,INS20250424003260,Business,0,10,0.121,0
INS20250424003261,INS20250424003261,Sports,0,483,0.865,0
INS20250424003264,INS20250424003264,Food,0,4260,0.064,1
INS20250424003265,INS20250424003265,Entertainment,0,4,0.283,0
INS20250424003268,INS20250424003268,Education,1,91963,0.02,1
INS20250424003269,INS20250424003269,AI/ML,0,54,0.246,0
INS20250424003275,INS20250424003275,Sports,0,133,0.11,0
INS20250424003282,INS20250424003282,Sports,0,535,0.08,1
INS20250424003287,INS20250424003287,AI/ML,0,3727,0.261,0
INS20250424003288,INS20250424003288,Travel,0,839,0.265,0
INS20250424003297,INS20250424003297,Food,0,94575,0.821,1
INS20250424003306,INS20250424003306,Travel,0,8936,0.087,0
INS20250424003309,INS20250424003309,Entertainment,0,18,0.944,0
INS20250424003314,INS20250424003314,Science,0,719,0.152,0
INS20250424003316,INS20250424003316,Gaming,0,343,0.833,0
INS20250424003318,INS20250424003318,Entertainment,0,398,0.044,0
INS20250424003324,INS20250424003324,Gaming,0,255,0.287,0
INS20250424003326,INS20250424003326,AI/ML,0,4047,0.264,0
INS20250424003329,INS20250424003329,AI/ML,0,26458,0.65,1
INS20250424003335,INS20250424003335,Climate,0,200,0.085,0
INS20250424003336,INS20250424003336,Politics,0,39554,0.903,0
INS20250424003341,INS20250424003341,Technology,0,679,0.708,0
INS20250424003348,INS20250424003348,Food,0,24573,0.12,1
INS20250424003355,INS20250424003355,AI/ML,0,341,0.147,0
INS20250424003366,INS20250424003366,Climate,0,302,0.83,0
INS20250424003381,INS20250424003381,Food,0,290,0.123,0
INS20250424003383,INS20250424003383,Climate,0,3699,0.666,1
INS20250424003397,INS20250424003397,Finance,1,99025,0.9,1
INS20250424003416,INS20250424003416,Education,0,1196,0.168,0
INS20250424003423,INS20250424003423,Food,0,155,0.087,0
INS20250424003431,INS20250424003431,Food,0,24849,0.252,0
INS20250424003434,INS20250424003434,Food,0,20318,0.141,0
INS20250424003435,INS20250424003435,Entertainment,0,211,0.224,0
INS20250424003438,INS20250424003438,Fashion,0,1447,0.08,0
INS20250424003443,INS20250424003443,Entertainment,0,1536,0.743,0
INS20250424003444,INS20250424003444,Travel,0,310,0.055,0
INS20250424003446,INS20250424003446,Business,0,4652,0.269,0
INS20250424003455,INS20250424003455,Education,0,8313,0.707,0
INS20250424003456,INS20250424003456,Finance,0,335,0.012,0
INS20250424003460,INS20250424003460,Science,0,103497,0.857,0
INS20250424003461,INS20250424003461,Health,0,5889,0.876,1
INS20250424003467,INS20250424003467,Business,0,74,0.096,0
INS20250424003469,INS20250424003469,Sports,0,2538,0.052,0
INS20250424003472,INS20250424003472,Technology,1,75386,0.108,0
INS20250424003476,INS20250424003476,Gaming,0,704,0.29,0
INS20250424003480,INS20250424003480,Travel,0,8,0.838,0
INS20250424003489,INS20250424003489,AI/ML,0,515,0.743,0
INS20250424003491,INS20250424003491,Education,0,204,0.042,0
INS20250424003494,INS20250424003494,Health,0,3940,0.045,0
INS20250424003524,INS20250424003524,Gaming,0,1841,0.949,0
INS20250424003526,INS20250424003526,Travel,0,1388,0.843,0
INS20250424003530,INS20250424003530,Food,0,612,0.678,0
INS20250424003537,INS20250424003537,Travel,0,29,0.039,0
INS20250424003544,INS20250424003544,Gaming,0,8859,0.704,1
INS20250424003547,INS20250424003547,Technology,0,552,0.011,0
INS20250424003555,INS20250424003555,Climate,0,380,0.076,0
INS20250424003556,INS20250424003556,Science,0,240,0.103,0
INS20250424003557,INS20250424003557,Fashion,0,1639,0.903,0
INS20250424003558,INS20250424003558,Politics,0,3458,0.177,0
INS20250424003560,INS20250424003560,Sports,0,51564,0.279,1
INS20250424003564,INS20250424003564,Education,0,359,0.053,0
INS20250424003573,INS20250424003573,Food,0,57,0.63,0
INS20250424003581,INS20250424003581,Climate,0,1795,0.026,0
INS20250425003587,INS20250425003587,Climate,0,910,0.244,0
INS20250425003607,INS20250425003607,Sports,0,14,0.166,0
INS20250425003615,INS20250425003615,Health,0,2118,0.751,0
INS20250425003618,INS20250425003618,Education,0,784,0.135,0
INS20250425003624,INS20250425003624,AI/ML,0,95,0.607,0
INS20250425003627,INS20250425003627,Sports,0,353,0.607,0
INS20250425003628,INS20250425003628,Science,0,20607,0.756,1
INS20250425003634,INS20250425003634,Business,0,153,0.242,0
INS20250425003641,INS20250425003641,Sports,0,201,0.862,0
INS20250425003644,INS20250425003644,Business,0,672,0.298,0
INS20250426003655,INS20250426003655,Technology,0,6,0.608,0
INS20250426003657,INS20250426003657,Gaming,0,32787,0.608,1
INS20250426003664,INS20250426003664,Sports,0,4710,0.099,0
INS20250426003667,INS20250426003667,Business,0,42,0.709,0
INS20250426003670,INS20250426003670,Finance,0,46964,0.687,0
INS20250426003673,INS20250426003673,Sports,0,567,0.94,0
INS20250426003679,INS20250426003679,Gaming,0,397,0.811,0
INS20250426003683,INS20250426003683,Finance,0,1714,0.851,0
